	mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
191	2023/01/16 13:50:22.386	1.25543e-10	2023/01/16 13:50:25.637	4.17e-14	2023/01/16 13:50:25.887	3.91e-14	2023/01/16 13:50:26.137	3.238e-13	2023/01/16 13:50:26.387	1.926e-13	2023/01/16 13:50:26.637	6.723e-13	2023/01/16 13:50:26.888	1.7631e-12	2023/01/16 13:50:27.138	1.5664e-12	2023/01/16 13:50:27.388	1.639e-13	2023/01/16 13:50:27.638	2.08e-14	2023/01/16 13:50:28.389	2.39187e-11
192	2023/01/16 13:50:28.781	1.2564e-10	2023/01/16 13:50:32.032	2.91e-14	2023/01/16 13:50:32.282	2.98e-14	2023/01/16 13:50:32.532	3.216e-13	2023/01/16 13:50:32.782	1.795e-13	2023/01/16 13:50:33.032	6.733e-13	2023/01/16 13:50:33.283	1.7011e-12	2023/01/16 13:50:33.533	1.592e-12	2023/01/16 13:50:33.783	2.148e-13	2023/01/16 13:50:34.033	2.21e-14	2023/01/16 13:50:34.784	2.39187e-11
193	2023/01/16 13:50:35.176	1.25834e-10	2023/01/16 13:50:38.427	3.14e-14	2023/01/16 13:50:38.677	3.56e-14	2023/01/16 13:50:38.927	3.296e-13	2023/01/16 13:50:39.177	1.757e-13	2023/01/16 13:50:39.427	6.709e-13	2023/01/16 13:50:39.678	1.7429e-12	2023/01/16 13:50:39.928	1.5596e-12	2023/01/16 13:50:40.178	1.798e-13	2023/01/16 13:50:40.428	1.59e-14	2023/01/16 13:50:41.179	2.3865e-11
194	2023/01/16 13:50:41.571	1.2549e-10	2023/01/16 13:50:44.822	3.02e-14	2023/01/16 13:50:45.072	3.03e-14	2023/01/16 13:50:45.322	3.376e-13	2023/01/16 13:50:45.572	1.984e-13	2023/01/16 13:50:45.822	6.692e-13	2023/01/16 13:50:46.073	1.7484e-12	2023/01/16 13:50:46.323	1.5679e-12	2023/01/16 13:50:46.573	1.685e-13	2023/01/16 13:50:46.823	3.6e-14	2023/01/16 13:50:47.574	2.37575e-11
195	2023/01/16 13:50:47.966	1.2578e-10	2023/01/16 13:50:51.217	3.65e-14	2023/01/16 13:50:51.467	2.16e-14	2023/01/16 13:50:51.717	3.021e-13	2023/01/16 13:50:51.967	1.686e-13	2023/01/16 13:50:52.217	6.47e-13	2023/01/16 13:50:52.468	1.6892e-12	2023/01/16 13:50:52.718	1.5211e-12	2023/01/16 13:50:52.968	1.913e-13	2023/01/16 13:50:53.218	3.6e-14	2023/01/16 13:50:53.969	2.35962e-11
196	2023/01/16 13:50:54.361	1.24845e-10	2023/01/16 13:50:57.612	3.23e-14	2023/01/16 13:50:57.862	3.5e-14	2023/01/16 13:50:58.112	3.213e-13	2023/01/16 13:50:58.362	1.564e-13	2023/01/16 13:50:58.612	6.971e-13	2023/01/16 13:50:58.863	1.7166e-12	2023/01/16 13:50:59.113	1.536e-12	2023/01/16 13:50:59.363	1.888e-13	2023/01/16 13:50:59.613	3.93e-14	2023/01/16 13:51:00.364	2.33812e-11
197	2023/01/16 13:51:00.756	1.25431e-10	2023/01/16 13:51:04.007	3.39e-14	2023/01/16 13:51:04.257	4e-14	2023/01/16 13:51:04.507	3.069e-13	2023/01/16 13:51:04.757	1.667e-13	2023/01/16 13:51:05.007	6.809e-13	2023/01/16 13:51:05.258	1.7893e-12	2023/01/16 13:51:05.508	1.5483e-12	2023/01/16 13:51:05.758	1.883e-13	2023/01/16 13:51:06.008	3.5e-14	2023/01/16 13:51:06.759	2.37037e-11
198	2023/01/16 13:51:07.151	1.25629e-10	2023/01/16 13:51:10.402	4.17e-14	2023/01/16 13:51:10.652	3.25e-14	2023/01/16 13:51:10.902	3.313e-13	2023/01/16 13:51:11.152	1.667e-13	2023/01/16 13:51:11.402	6.553e-13	2023/01/16 13:51:11.653	1.7172e-12	2023/01/16 13:51:11.903	1.5284e-12	2023/01/16 13:51:12.153	1.809e-13	2023/01/16 13:51:12.403	3.55e-14	2023/01/16 13:51:13.154	2.38112e-11
199	2023/01/16 13:51:13.546	1.2593e-10	2023/01/16 13:51:16.797	3.9e-14	2023/01/16 13:51:17.047	4.18e-14	2023/01/16 13:51:17.297	3.263e-13	2023/01/16 13:51:17.547	1.516e-13	2023/01/16 13:51:17.797	6.611e-13	2023/01/16 13:51:18.048	1.7223e-12	2023/01/16 13:51:18.298	1.5495e-12	2023/01/16 13:51:18.548	1.808e-13	2023/01/16 13:51:18.798	3.27e-14	2023/01/16 13:51:19.549	2.38112e-11
200	2023/01/16 13:51:19.941	1.26022e-10	2023/01/16 13:51:23.192	4.2e-14	2023/01/16 13:51:23.442	3.76e-14	2023/01/16 13:51:23.692	3.028e-13	2023/01/16 13:51:23.942	1.726e-13	2023/01/16 13:51:24.192	6.799e-13	2023/01/16 13:51:24.443	1.7531e-12	2023/01/16 13:51:24.693	1.5421e-12	2023/01/16 13:51:24.943	1.891e-13	2023/01/16 13:51:25.193	2.72e-14	2023/01/16 13:51:25.944	2.38112e-11
201	2023/01/16 13:51:26.336	1.26102e-10	2023/01/16 13:51:29.587	2.79e-14	2023/01/16 13:51:29.837	4.17e-14	2023/01/16 13:51:30.087	3.356e-13	2023/01/16 13:51:30.337	1.577e-13	2023/01/16 13:51:30.587	6.76e-13	2023/01/16 13:51:30.838	1.7862e-12	2023/01/16 13:51:31.088	1.5711e-12	2023/01/16 13:51:31.338	1.89e-13	2023/01/16 13:51:31.588	1.36e-14	2023/01/16 13:51:32.339	2.39187e-11
202	2023/01/16 13:51:32.731	1.26e-10	2023/01/16 13:51:35.982	3.25e-14	2023/01/16 13:51:36.232	3.22e-14	2023/01/16 13:51:36.482	3.354e-13	2023/01/16 13:51:36.732	1.687e-13	2023/01/16 13:51:36.982	6.699e-13	2023/01/16 13:51:37.233	1.7448e-12	2023/01/16 13:51:37.483	1.5399e-12	2023/01/16 13:51:37.733	1.771e-13	2023/01/16 13:51:37.983	1.96e-14	2023/01/16 13:51:38.734	2.42412e-11
203	2023/01/16 13:51:39.126	1.25801e-10	2023/01/16 13:51:42.377	3.62e-14	2023/01/16 13:51:42.627	2.53e-14	2023/01/16 13:51:42.877	3.29e-13	2023/01/16 13:51:43.127	1.792e-13	2023/01/16 13:51:43.377	6.872e-13	2023/01/16 13:51:43.628	1.7215e-12	2023/01/16 13:51:43.878	1.5634e-12	2023/01/16 13:51:44.128	1.885e-13	2023/01/16 13:51:44.378	3.14e-14	2023/01/16 13:51:45.129	2.41337e-11
204	2023/01/16 13:51:45.521	1.25844e-10	2023/01/16 13:51:48.772	3.54e-14	2023/01/16 13:51:49.022	2.9e-14	2023/01/16 13:51:49.272	3.266e-13	2023/01/16 13:51:49.522	1.678e-13	2023/01/16 13:51:49.772	6.942e-13	2023/01/16 13:51:50.023	1.699e-12	2023/01/16 13:51:50.273	1.5493e-12	2023/01/16 13:51:50.523	1.788e-13	2023/01/16 13:51:50.773	4.07e-14	2023/01/16 13:51:51.524	2.37575e-11
205	2023/01/16 13:51:51.916	1.26092e-10	2023/01/16 13:51:55.167	3.07e-14	2023/01/16 13:51:55.417	2.45e-14	2023/01/16 13:51:55.667	3.476e-13	2023/01/16 13:51:55.917	1.785e-13	2023/01/16 13:51:56.167	6.497e-13	2023/01/16 13:51:56.418	1.642e-12	2023/01/16 13:51:56.668	1.55e-12	2023/01/16 13:51:56.918	1.772e-13	2023/01/16 13:51:57.168	3.19e-14	2023/01/16 13:51:57.919	2.41875e-11
206	2023/01/16 13:51:58.311	1.26301e-10	2023/01/16 13:52:01.562	3.7e-14	2023/01/16 13:52:01.812	4.24e-14	2023/01/16 13:52:02.062	3.16e-13	2023/01/16 13:52:02.312	1.721e-13	2023/01/16 13:52:02.562	7e-13	2023/01/16 13:52:02.813	1.6833e-12	2023/01/16 13:52:03.063	1.5361e-12	2023/01/16 13:52:03.313	1.739e-13	2023/01/16 13:52:03.563	2.73e-14	2023/01/16 13:52:04.314	2.4295e-11
207	2023/01/16 13:52:04.706	1.26285e-10	2023/01/16 13:52:07.957	4.29e-14	2023/01/16 13:52:08.207	4.02e-14	2023/01/16 13:52:08.457	2.943e-13	2023/01/16 13:52:08.707	1.789e-13	2023/01/16 13:52:08.957	6.82e-13	2023/01/16 13:52:09.208	1.7028e-12	2023/01/16 13:52:09.458	1.523e-12	2023/01/16 13:52:09.708	1.856e-13	2023/01/16 13:52:09.958	3.75e-14	2023/01/16 13:52:10.709	2.4295e-11
208	2023/01/16 13:52:11.101	1.25968e-10	2023/01/16 13:52:14.352	3.81e-14	2023/01/16 13:52:14.602	3.7e-14	2023/01/16 13:52:14.852	3.187e-13	2023/01/16 13:52:15.102	1.656e-13	2023/01/16 13:52:15.352	6.843e-13	2023/01/16 13:52:15.603	1.7447e-12	2023/01/16 13:52:15.853	1.5673e-12	2023/01/16 13:52:16.103	1.946e-13	2023/01/16 13:52:16.353	3.39e-14	2023/01/16 13:52:17.104	2.4295e-11
209	2023/01/16 13:52:17.496	1.26538e-10	2023/01/16 13:52:20.747	1.72e-14	2023/01/16 13:52:20.997	4.42e-14	2023/01/16 13:52:21.247	3.244e-13	2023/01/16 13:52:21.497	1.785e-13	2023/01/16 13:52:21.747	7.104e-13	2023/01/16 13:52:21.998	1.6915e-12	2023/01/16 13:52:22.248	1.5556e-12	2023/01/16 13:52:22.498	1.836e-13	2023/01/16 13:52:22.748	3.96e-14	2023/01/16 13:52:23.499	2.41875e-11
210	2023/01/16 13:52:23.891	1.26226e-10	2023/01/16 13:52:27.142	2.79e-14	2023/01/16 13:52:27.392	3.84e-14	2023/01/16 13:52:27.642	3.18e-13	2023/01/16 13:52:27.892	1.651e-13	2023/01/16 13:52:28.142	7.099e-13	2023/01/16 13:52:28.393	1.7665e-12	2023/01/16 13:52:28.643	1.502e-12	2023/01/16 13:52:28.893	1.656e-13	2023/01/16 13:52:29.143	2.32e-14	2023/01/16 13:52:29.894	2.38112e-11
211	2023/01/16 13:52:30.286	1.26414e-10	2023/01/16 13:52:33.537	3.64e-14	2023/01/16 13:52:33.787	3.73e-14	2023/01/16 13:52:34.037	3.04e-13	2023/01/16 13:52:34.287	1.738e-13	2023/01/16 13:52:34.537	6.931e-13	2023/01/16 13:52:34.788	1.7519e-12	2023/01/16 13:52:35.038	1.4982e-12	2023/01/16 13:52:35.288	1.81e-13	2023/01/16 13:52:35.538	1.71e-14	2023/01/16 13:52:36.289	2.39725e-11
212	2023/01/16 13:52:36.681	1.26049e-10	2023/01/16 13:52:39.932	2.86e-14	2023/01/16 13:52:40.182	4.6e-14	2023/01/16 13:52:40.432	3.212e-13	2023/01/16 13:52:40.682	1.801e-13	2023/01/16 13:52:40.932	6.753e-13	2023/01/16 13:52:41.183	1.7481e-12	2023/01/16 13:52:41.433	1.5837e-12	2023/01/16 13:52:41.683	1.85e-13	2023/01/16 13:52:41.933	2.41e-14	2023/01/16 13:52:42.684	2.39725e-11
213	2023/01/16 13:52:43.076	1.24458e-10	2023/01/16 13:52:46.327	2.96e-14	2023/01/16 13:52:46.577	2.93e-14	2023/01/16 13:52:46.827	3.239e-13	2023/01/16 13:52:47.077	1.736e-13	2023/01/16 13:52:47.327	7.071e-13	2023/01/16 13:52:47.578	1.6978e-12	2023/01/16 13:52:47.828	1.5532e-12	2023/01/16 13:52:48.078	1.877e-13	2023/01/16 13:52:48.328	3.67e-14	2023/01/16 13:52:49.079	2.408e-11
214	2023/01/16 13:52:49.471	1.23485e-10	2023/01/16 13:52:52.722	3.16e-14	2023/01/16 13:52:52.972	2.81e-14	2023/01/16 13:52:53.222	3.065e-13	2023/01/16 13:52:53.472	1.646e-13	2023/01/16 13:52:53.722	6.644e-13	2023/01/16 13:52:53.973	1.7233e-12	2023/01/16 13:52:54.223	1.5369e-12	2023/01/16 13:52:54.473	1.716e-13	2023/01/16 13:52:54.723	3.73e-14	2023/01/16 13:52:55.474	2.39725e-11
215	2023/01/16 13:52:55.866	1.23302e-10	2023/01/16 13:52:59.117	3.3e-14	2023/01/16 13:52:59.367	2.53e-14	2023/01/16 13:52:59.617	3.088e-13	2023/01/16 13:52:59.867	1.815e-13	2023/01/16 13:53:00.117	6.77e-13	2023/01/16 13:53:00.368	1.7335e-12	2023/01/16 13:53:00.618	1.4953e-12	2023/01/16 13:53:00.868	1.741e-13	2023/01/16 13:53:01.118	3.8e-14	2023/01/16 13:53:01.869	2.41337e-11
216	2023/01/16 13:53:02.261	1.26076e-10	2023/01/16 13:53:05.512	3.83e-14	2023/01/16 13:53:05.762	2.78e-14	2023/01/16 13:53:06.012	3.355e-13	2023/01/16 13:53:06.262	2.006e-13	2023/01/16 13:53:06.512	7e-13	2023/01/16 13:53:06.763	1.7583e-12	2023/01/16 13:53:07.013	1.5362e-12	2023/01/16 13:53:07.263	1.752e-13	2023/01/16 13:53:07.513	3.79e-14	2023/01/16 13:53:08.264	2.37575e-11
217	2023/01/16 13:53:08.656	1.20416e-10	2023/01/16 13:53:11.907	3.09e-14	2023/01/16 13:53:12.157	3.03e-14	2023/01/16 13:53:12.407	3.234e-13	2023/01/16 13:53:12.657	1.629e-13	2023/01/16 13:53:12.907	6.623e-13	2023/01/16 13:53:13.158	1.6886e-12	2023/01/16 13:53:13.408	1.5182e-12	2023/01/16 13:53:13.658	1.63e-13	2023/01/16 13:53:13.908	2.49e-14	2023/01/16 13:53:14.659	2.408e-11
218	2023/01/16 13:53:15.051	1.2041e-10	2023/01/16 13:53:18.302	4e-14	2023/01/16 13:53:18.552	3.29e-14	2023/01/16 13:53:18.802	3.213e-13	2023/01/16 13:53:19.052	1.754e-13	2023/01/16 13:53:19.302	6.485e-13	2023/01/16 13:53:19.553	1.6694e-12	2023/01/16 13:53:19.803	1.5204e-12	2023/01/16 13:53:20.053	1.856e-13	2023/01/16 13:53:20.303	3.98e-14	2023/01/16 13:53:21.054	2.40262e-11
219	2023/01/16 13:53:21.446	1.20389e-10	2023/01/16 13:53:24.697	4.19e-14	2023/01/16 13:53:24.947	2.14e-14	2023/01/16 13:53:25.197	3.155e-13	2023/01/16 13:53:25.447	1.767e-13	2023/01/16 13:53:25.697	6.87e-13	2023/01/16 13:53:25.948	1.6604e-12	2023/01/16 13:53:26.198	1.5389e-12	2023/01/16 13:53:26.448	1.754e-13	2023/01/16 13:53:26.698	3.06e-14	2023/01/16 13:53:27.449	2.408e-11
220	2023/01/16 13:53:27.841	1.19851e-10	2023/01/16 13:53:31.092	3.12e-14	2023/01/16 13:53:31.342	3.64e-14	2023/01/16 13:53:31.592	3.14e-13	2023/01/16 13:53:31.842	1.798e-13	2023/01/16 13:53:32.092	6.962e-13	2023/01/16 13:53:32.343	1.7186e-12	2023/01/16 13:53:32.593	1.5204e-12	2023/01/16 13:53:32.843	1.682e-13	2023/01/16 13:53:33.093	3.24e-14	2023/01/16 13:53:33.844	2.42412e-11
221	2023/01/16 13:53:34.236	1.19867e-10	2023/01/16 13:53:37.487	2.96e-14	2023/01/16 13:53:37.737	4.26e-14	2023/01/16 13:53:37.987	2.973e-13	2023/01/16 13:53:38.237	1.634e-13	2023/01/16 13:53:38.487	6.996e-13	2023/01/16 13:53:38.738	1.7351e-12	2023/01/16 13:53:38.988	1.5691e-12	2023/01/16 13:53:39.238	2.073e-13	2023/01/16 13:53:39.488	2.81e-14	2023/01/16 13:53:40.239	2.43487e-11
222	2023/01/16 13:53:40.631	1.20314e-10	2023/01/16 13:53:43.882	2.85e-14	2023/01/16 13:53:44.132	4.6e-14	2023/01/16 13:53:44.382	3.148e-13	2023/01/16 13:53:44.632	1.796e-13	2023/01/16 13:53:44.882	7.1e-13	2023/01/16 13:53:45.133	1.694e-12	2023/01/16 13:53:45.383	1.5369e-12	2023/01/16 13:53:45.633	1.8e-13	2023/01/16 13:53:45.883	3.66e-14	2023/01/16 13:53:46.634	2.42412e-11
223	2023/01/16 13:53:47.026	1.19717e-10	2023/01/16 13:53:50.277	4.12e-14	2023/01/16 13:53:50.527	4.14e-14	2023/01/16 13:53:50.777	3.167e-13	2023/01/16 13:53:51.027	1.83e-13	2023/01/16 13:53:51.277	6.702e-13	2023/01/16 13:53:51.528	1.6749e-12	2023/01/16 13:53:51.778	1.5097e-12	2023/01/16 13:53:52.028	1.736e-13	2023/01/16 13:53:52.278	3.22e-14	2023/01/16 13:53:53.029	2.41337e-11
224	2023/01/16 13:53:53.421	1.19695e-10	2023/01/16 13:53:56.672	2.87e-14	2023/01/16 13:53:56.922	3.59e-14	2023/01/16 13:53:57.172	2.87e-13	2023/01/16 13:53:57.422	1.786e-13	2023/01/16 13:53:57.672	6.684e-13	2023/01/16 13:53:57.923	1.7173e-12	2023/01/16 13:53:58.173	1.5222e-12	2023/01/16 13:53:58.423	1.791e-13	2023/01/16 13:53:58.673	2.34e-14	2023/01/16 13:53:59.424	2.40262e-11
225	2023/01/16 13:53:59.816	1.1998e-10	2023/01/16 13:54:03.067	4.49e-14	2023/01/16 13:54:03.317	3.12e-14	2023/01/16 13:54:03.567	3.094e-13	2023/01/16 13:54:03.817	1.915e-13	2023/01/16 13:54:04.067	6.876e-13	2023/01/16 13:54:04.318	1.7261e-12	2023/01/16 13:54:04.568	1.5834e-12	2023/01/16 13:54:04.818	1.654e-13	2023/01/16 13:54:05.068	4.02e-14	2023/01/16 13:54:05.819	2.41875e-11
226	2023/01/16 13:54:06.211	1.18991e-10	2023/01/16 13:54:09.462	3.15e-14	2023/01/16 13:54:09.712	1.8e-14	2023/01/16 13:54:09.962	3.01e-13	2023/01/16 13:54:10.212	1.674e-13	2023/01/16 13:54:10.462	6.767e-13	2023/01/16 13:54:10.713	1.6523e-12	2023/01/16 13:54:10.963	1.5363e-12	2023/01/16 13:54:11.213	1.758e-13	2023/01/16 13:54:11.463	2.88e-14	2023/01/16 13:54:12.214	2.40262e-11
227	2023/01/16 13:54:12.606	1.19609e-10	2023/01/16 13:54:15.857	3.98e-14	2023/01/16 13:54:16.107	3.17e-14	2023/01/16 13:54:16.357	3.163e-13	2023/01/16 13:54:16.607	1.702e-13	2023/01/16 13:54:16.857	6.951e-13	2023/01/16 13:54:17.108	1.6879e-12	2023/01/16 13:54:17.358	1.5385e-12	2023/01/16 13:54:17.608	1.891e-13	2023/01/16 13:54:17.858	2.68e-14	2023/01/16 13:54:18.609	2.408e-11
228	2023/01/16 13:54:19.001	1.19432e-10	2023/01/16 13:54:22.252	4.13e-14	2023/01/16 13:54:22.502	3.1e-14	2023/01/16 13:54:22.752	3.236e-13	2023/01/16 13:54:23.002	1.805e-13	2023/01/16 13:54:23.252	6.6e-13	2023/01/16 13:54:23.503	1.6881e-12	2023/01/16 13:54:23.753	1.5373e-12	2023/01/16 13:54:24.003	1.807e-13	2023/01/16 13:54:24.253	3.43e-14	2023/01/16 13:54:25.004	2.41875e-11
229	2023/01/16 13:54:25.396	1.19169e-10	2023/01/16 13:54:28.647	4.09e-14	2023/01/16 13:54:28.897	2.65e-14	2023/01/16 13:54:29.147	2.811e-13	2023/01/16 13:54:29.397	1.803e-13	2023/01/16 13:54:29.647	6.995e-13	2023/01/16 13:54:29.898	1.6674e-12	2023/01/16 13:54:30.148	1.4795e-12	2023/01/16 13:54:30.398	1.541e-13	2023/01/16 13:54:30.648	3.59e-14	2023/01/16 13:54:31.399	2.42412e-11
230	2023/01/16 13:54:31.791	1.19287e-10	2023/01/16 13:54:35.042	4.57e-14	2023/01/16 13:54:35.292	3.25e-14	2023/01/16 13:54:35.542	3.11e-13	2023/01/16 13:54:35.792	1.955e-13	2023/01/16 13:54:36.042	6.645e-13	2023/01/16 13:54:36.293	1.7141e-12	2023/01/16 13:54:36.543	1.5042e-12	2023/01/16 13:54:36.793	1.742e-13	2023/01/16 13:54:37.043	3.97e-14	2023/01/16 13:54:37.794	2.3865e-11
231	2023/01/16 13:54:38.186	1.19185e-10	2023/01/16 13:54:41.437	4.07e-14	2023/01/16 13:54:41.687	4.6e-14	2023/01/16 13:54:41.937	3.198e-13	2023/01/16 13:54:42.187	1.764e-13	2023/01/16 13:54:42.437	6.93e-13	2023/01/16 13:54:42.688	1.6676e-12	2023/01/16 13:54:42.938	1.5069e-12	2023/01/16 13:54:43.188	1.908e-13	2023/01/16 13:54:43.438	1.93e-14	2023/01/16 13:54:44.189	2.41337e-11
232	2023/01/16 13:54:44.581	1.18685e-10	2023/01/16 13:54:47.832	3.37e-14	2023/01/16 13:54:48.082	3.51e-14	2023/01/16 13:54:48.332	3.194e-13	2023/01/16 13:54:48.582	1.623e-13	2023/01/16 13:54:48.832	6.948e-13	2023/01/16 13:54:49.083	1.7435e-12	2023/01/16 13:54:49.333	1.4969e-12	2023/01/16 13:54:49.583	1.873e-13	2023/01/16 13:54:49.833	2.57e-14	2023/01/16 13:54:50.584	2.41875e-11
233	2023/01/16 13:54:50.976	1.18604e-10	2023/01/16 13:54:54.227	2.89e-14	2023/01/16 13:54:54.477	3.06e-14	2023/01/16 13:54:54.727	3.086e-13	2023/01/16 13:54:54.977	1.815e-13	2023/01/16 13:54:55.227	6.901e-13	2023/01/16 13:54:55.478	1.69e-12	2023/01/16 13:54:55.728	1.4911e-12	2023/01/16 13:54:55.978	1.664e-13	2023/01/16 13:54:56.228	1.98e-14	2023/01/16 13:54:56.979	2.408e-11
234	2023/01/16 13:54:57.371	1.18637e-10	2023/01/16 13:55:00.622	2.56e-14	2023/01/16 13:55:00.872	3.14e-14	2023/01/16 13:55:01.122	3.491e-13	2023/01/16 13:55:01.372	1.657e-13	2023/01/16 13:55:01.622	6.523e-13	2023/01/16 13:55:01.873	1.6904e-12	2023/01/16 13:55:02.123	1.5235e-12	2023/01/16 13:55:02.373	1.946e-13	2023/01/16 13:55:02.623	3.12e-14	2023/01/16 13:55:03.374	2.408e-11
235	2023/01/16 13:55:03.766	1.18147e-10	2023/01/16 13:55:07.017	3.83e-14	2023/01/16 13:55:07.267	3.41e-14	2023/01/16 13:55:07.517	3.367e-13	2023/01/16 13:55:07.767	1.812e-13	2023/01/16 13:55:08.017	6.803e-13	2023/01/16 13:55:08.268	1.6822e-12	2023/01/16 13:55:08.518	1.4875e-12	2023/01/16 13:55:08.768	1.657e-13	2023/01/16 13:55:09.018	3.43e-14	2023/01/16 13:55:09.769	2.408e-11
236	2023/01/16 13:55:10.161	1.18233e-10	2023/01/16 13:55:13.412	3.77e-14	2023/01/16 13:55:13.662	3.22e-14	2023/01/16 13:55:13.912	2.894e-13	2023/01/16 13:55:14.162	1.771e-13	2023/01/16 13:55:14.412	6.754e-13	2023/01/16 13:55:14.663	1.68e-12	2023/01/16 13:55:14.913	1.5445e-12	2023/01/16 13:55:15.163	1.632e-13	2023/01/16 13:55:15.413	2.83e-14	2023/01/16 13:55:16.164	2.40262e-11
237	2023/01/16 13:55:16.556	1.18244e-10	2023/01/16 13:55:19.807	3.27e-14	2023/01/16 13:55:20.057	3.52e-14	2023/01/16 13:55:20.307	3.309e-13	2023/01/16 13:55:20.557	1.646e-13	2023/01/16 13:55:20.807	6.514e-13	2023/01/16 13:55:21.058	1.7056e-12	2023/01/16 13:55:21.308	1.5481e-12	2023/01/16 13:55:21.558	1.763e-13	2023/01/16 13:55:21.808	4.41e-14	2023/01/16 13:55:22.559	2.408e-11
238	2023/01/16 13:55:22.951	1.18072e-10	2023/01/16 13:55:26.202	3.94e-14	2023/01/16 13:55:26.452	3.15e-14	2023/01/16 13:55:26.702	3.198e-13	2023/01/16 13:55:26.952	1.9e-13	2023/01/16 13:55:27.202	6.581e-13	2023/01/16 13:55:27.453	1.7266e-12	2023/01/16 13:55:27.703	1.5032e-12	2023/01/16 13:55:27.953	1.889e-13	2023/01/16 13:55:28.203	3.64e-14	2023/01/16 13:55:28.954	2.40262e-11
239	2023/01/16 13:55:29.346	1.17583e-10	2023/01/16 13:55:32.597	3.44e-14	2023/01/16 13:55:32.847	3.8e-14	2023/01/16 13:55:33.097	3.278e-13	2023/01/16 13:55:33.347	1.82e-13	2023/01/16 13:55:33.597	6.634e-13	2023/01/16 13:55:33.848	1.701e-12	2023/01/16 13:55:34.098	1.5105e-12	2023/01/16 13:55:34.348	1.76e-13	2023/01/16 13:55:34.598	2.72e-14	2023/01/16 13:55:35.349	2.39187e-11
240	2023/01/16 13:55:35.741	1.1768e-10	2023/01/16 13:55:38.992	3.91e-14	2023/01/16 13:55:39.242	4.18e-14	2023/01/16 13:55:39.492	3.267e-13	2023/01/16 13:55:39.742	1.556e-13	2023/01/16 13:55:39.992	6.942e-13	2023/01/16 13:55:40.242	1.6571e-12	2023/01/16 13:55:40.493	1.5043e-12	2023/01/16 13:55:40.743	1.647e-13	2023/01/16 13:55:40.993	3.16e-14	2023/01/16 13:55:41.744	2.39187e-11
241	2023/01/16 13:55:42.136	1.17325e-10	2023/01/16 13:55:45.387	3.04e-14	2023/01/16 13:55:45.637	3.12e-14	2023/01/16 13:55:45.887	3.196e-13	2023/01/16 13:55:46.137	1.779e-13	2023/01/16 13:55:46.387	6.893e-13	2023/01/16 13:55:46.638	1.6771e-12	2023/01/16 13:55:46.888	1.5204e-12	2023/01/16 13:55:47.138	1.708e-13	2023/01/16 13:55:47.388	2.18e-14	2023/01/16 13:55:48.139	2.38112e-11
242	2023/01/16 13:55:48.531	1.17024e-10	2023/01/16 13:55:51.782	3.24e-14	2023/01/16 13:55:52.032	5.22e-14	2023/01/16 13:55:52.282	3.027e-13	2023/01/16 13:55:52.532	1.843e-13	2023/01/16 13:55:52.782	6.97e-13	2023/01/16 13:55:53.033	1.704e-12	2023/01/16 13:55:53.283	1.5333e-12	2023/01/16 13:55:53.533	1.795e-13	2023/01/16 13:55:53.783	3.29e-14	2023/01/16 13:55:54.534	2.42412e-11
243	2023/01/16 13:55:54.926	1.18137e-10	2023/01/16 13:55:58.177	2.56e-14	2023/01/16 13:55:58.427	3.81e-14	2023/01/16 13:55:58.677	3.204e-13	2023/01/16 13:55:58.927	1.891e-13	2023/01/16 13:55:59.177	6.456e-13	2023/01/16 13:55:59.428	1.6571e-12	2023/01/16 13:55:59.678	1.4911e-12	2023/01/16 13:55:59.928	1.764e-13	2023/01/16 13:56:00.178	4.21e-14	2023/01/16 13:56:00.929	2.40262e-11
244	2023/01/16 13:56:01.321	1.17105e-10	2023/01/16 13:56:04.572	3.93e-14	2023/01/16 13:56:04.822	4.67e-14	2023/01/16 13:56:05.072	3.034e-13	2023/01/16 13:56:05.322	1.983e-13	2023/01/16 13:56:05.572	6.638e-13	2023/01/16 13:56:05.822	1.7433e-12	2023/01/16 13:56:06.073	1.5179e-12	2023/01/16 13:56:06.323	1.695e-13	2023/01/16 13:56:06.573	1.99e-14	2023/01/16 13:56:07.324	2.4295e-11
245	2023/01/16 13:56:07.716	1.1733e-10	2023/01/16 13:56:10.967	3.09e-14	2023/01/16 13:56:11.217	3.12e-14	2023/01/16 13:56:11.467	3.173e-13	2023/01/16 13:56:11.717	1.655e-13	2023/01/16 13:56:11.967	6.689e-13	2023/01/16 13:56:12.218	1.6118e-12	2023/01/16 13:56:12.468	1.532e-12	2023/01/16 13:56:12.718	1.925e-13	2023/01/16 13:56:12.968	3.36e-14	2023/01/16 13:56:13.719	2.408e-11
