mass 2.0_time	datetime	Date	Elapsed time	Time	VMon1	VMon2	VMon3	VMon4	VMon5	VMon6	VMon7	VMon8	IMon1	IMon2	IMon3	IMon4	IMon5	IMon6	IMon7	IMon8	Comment	Unnamed: 19	hv_grid	I_em
2022-12-13 17:34:19	2022-12-13 17:34:19	13/12/2022	255.76500000000001	17:34:19.263	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0056	0.0084	0.01	0.0087	-0.0156	-0.0274	-0.0109			2.9999999999999995e-10	5.6e-09
2022-12-13 17:34:25	2022-12-13 17:34:25	13/12/2022	261.701	17:34:25.199	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0064	0.0084	0.01	0.0087	-0.0156	-0.0274	-0.011			2.9999999999999995e-10	6.4e-09
2022-12-13 17:34:31	2022-12-13 17:34:31	13/12/2022	267.579	17:34:31.077	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0058	0.0084	0.01	0.0087	-0.0156	-0.0274	-0.011			2.9999999999999995e-10	5.799999999999999e-09
2022-12-13 17:34:38	2022-12-13 17:34:38	13/12/2022	274.675	17:34:38.173	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0058	0.0084	0.01	0.0087	-0.0156	-0.0274	-0.011			2.9999999999999995e-10	5.799999999999999e-09
2022-12-13 17:34:44	2022-12-13 17:34:44	13/12/2022	280.557	17:34:44.055	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0055	0.0084	0.01	0.0087	-0.0156	-0.0274	-0.011			2.9999999999999995e-10	5.5e-09
2022-12-13 17:34:50	2022-12-13 17:34:51	13/12/2022	287.608	17:34:51.106	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0055	0.0084	0.0097	0.0087	-0.0154	-0.0274	-0.011			2.9999999999999995e-10	5.5e-09
2022-12-13 17:34:57	2022-12-13 17:34:58	13/12/2022	294.665	17:34:58.163	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0049	0.0084	0.0097	0.0087	-0.0154	-0.0262	-0.0116			2.9999999999999995e-10	4.899999999999999e-09
2022-12-13 17:35:03	2022-12-13 17:35:04	13/12/2022	300.577	17:35:04.075	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0049	0.0084	0.0097	0.0087	-0.0154	-0.0261	-0.0116			2.9999999999999995e-10	4.899999999999999e-09
2022-12-13 17:35:09	2022-12-13 17:35:09	13/12/2022	306.46500000000003	17:35:09.963	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0048	0.0083	0.0097	0.0087	-0.0154	-0.0261	-0.0116			2.9999999999999995e-10	4.799999999999999e-09
2022-12-13 17:35:16	2022-12-13 17:35:17	13/12/2022	313.529	17:35:17.027	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0042	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0117			2.9999999999999995e-10	4.1999999999999996e-09
2022-12-13 17:35:22	2022-12-13 17:35:22	13/12/2022	319.449	17:35:22.947	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0042	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0117			2.9999999999999995e-10	4.1999999999999996e-09
2022-12-13 17:35:28	2022-12-13 17:35:28	13/12/2022	325.34900000000005	17:35:28.847	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0027	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0117			2.9999999999999995e-10	2.7e-09
2022-12-13 17:35:35	2022-12-13 17:35:35	13/12/2022	332.46000000000004	17:35:35.958	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0036	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0119			2.9999999999999995e-10	3.5999999999999996e-09
2022-12-13 17:35:41	2022-12-13 17:35:41	13/12/2022	338.38	17:35:41.878	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0036	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0119			2.9999999999999995e-10	3.5999999999999996e-09
2022-12-13 17:35:47	2022-12-13 17:35:47	13/12/2022	344.29200000000003	17:35:47.790	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0036	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0119			2.9999999999999995e-10	3.5999999999999996e-09
2022-12-13 17:35:54	2022-12-13 17:35:54	13/12/2022	351.39300000000003	17:35:54.891	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0033	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0118			2.9999999999999995e-10	3.2999999999999998e-09
2022-12-13 17:36:00	2022-12-13 17:36:00	13/12/2022	357.336	17:36:00.834	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0033	0.008	0.0099	0.0087	-0.0154	-0.0261	-0.0118			2.9999999999999995e-10	3.2999999999999998e-09
2022-12-13 17:36:06	2022-12-13 17:36:06	13/12/2022	363.25	17:36:06.748	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0033	0.008	0.0099	0.0085	-0.0154	-0.0261	-0.0115			2.9999999999999995e-10	3.2999999999999998e-09
2022-12-13 17:36:13	2022-12-13 17:36:13	13/12/2022	370.34200000000004	17:36:13.840	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0033	0.008	0.0099	0.0081	-0.0153	-0.0261	-0.0115			2.9999999999999995e-10	3.2999999999999998e-09
2022-12-13 17:36:19	2022-12-13 17:36:19	13/12/2022	376.264	17:36:19.762	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.0031	0.008	0.0099	0.0074	-0.0153	-0.0261	-0.0113			2.9999999999999995e-10	3.0999999999999996e-09
2022-12-13 17:36:25	2022-12-13 17:36:25	13/12/2022	382.192	17:36:25.690	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0003	0.004	0.008	0.0099	0.0068	-0.0153	-0.0261	-0.0113			2.9999999999999995e-10	4e-09
2022-12-13 17:36:32	2022-12-13 17:36:32	13/12/2022	389.28000000000003	17:36:32.778	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0002	0.004	0.0078	0.0099	0.0068	-0.0153	-0.0261	-0.0113			2e-10	4e-09
2022-12-13 17:36:38	2022-12-13 17:36:38	13/12/2022	395.19800000000004	17:36:38.696	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	0.0002	0.0039	0.0078	0.0099	0.0068	-0.0149	-0.0261	-0.0113			2e-10	3.899999999999999e-09
2022-12-13 17:36:44	2022-12-13 17:36:44	13/12/2022	401.13000000000005	17:36:44.628	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0051	0.0078	0.0099	0.0068	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	5.1e-09
2022-12-13 17:36:51	2022-12-13 17:36:51	13/12/2022	408.23400000000004	17:36:51.732	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0049	0.0074	0.0099	0.0068	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:36:57	2022-12-13 17:36:57	13/12/2022	414.158	17:36:57.656	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0049	0.0074	0.0099	0.0068	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:37:03	2022-12-13 17:37:03	13/12/2022	420.074	17:37:03.572	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0044	0.0071	0.0099	0.0068	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.4e-09
2022-12-13 17:37:09	2022-12-13 17:37:09	13/12/2022	425.994	17:37:09.492	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0044	0.0071	0.0099	0.007	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.4e-09
2022-12-13 17:37:16	2022-12-13 17:37:16	13/12/2022	433.10400000000004	17:37:16.602	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0044	0.007	0.0099	0.007	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.4e-09
2022-12-13 17:37:22	2022-12-13 17:37:22	13/12/2022	439.02000000000004	17:37:22.518	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0049	0.007	0.0099	0.007	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:37:28	2022-12-13 17:37:28	13/12/2022	444.93100000000004	17:37:28.429	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0047	0.0068	0.0099	0.007	-0.0149	-0.0261	-0.0108			8.999999999999999e-10	4.7e-09
2022-12-13 17:37:35	2022-12-13 17:37:35	13/12/2022	452.033	17:37:35.531	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0039	0.0068	0.0099	0.007	-0.0149	-0.0269	-0.0108			8.999999999999999e-10	3.899999999999999e-09
2022-12-13 17:37:41	2022-12-13 17:37:41	13/12/2022	457.956	17:37:41.454	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0039	0.0068	0.0099	0.007	-0.0149	-0.0275	-0.0108			8.999999999999999e-10	3.899999999999999e-09
2022-12-13 17:37:47	2022-12-13 17:37:47	13/12/2022	463.87800000000004	17:37:47.376	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0009	0.0041	0.0068	0.0099	0.0083	-0.0149	-0.0275	-0.0108			8.999999999999999e-10	4.1e-09
2022-12-13 17:37:54	2022-12-13 17:37:54	13/12/2022	470.97900000000004	17:37:54.477	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0006	0.0042	0.0068	0.0099	0.0083	-0.0149	-0.0275	-0.011			5.999999999999999e-10	4.1999999999999996e-09
2022-12-13 17:38:00	2022-12-13 17:38:00	13/12/2022	476.90000000000003	17:38:00.398	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0006	0.0049	0.0068	0.0099	0.0083	-0.0149	-0.0275	-0.011			5.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:38:06	2022-12-13 17:38:06	13/12/2022	482.831	17:38:06.329	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0006	0.0049	0.0068	0.0099	0.0083	-0.0149	-0.0275	-0.011			5.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:38:13	2022-12-13 17:38:13	13/12/2022	489.937	17:38:13.435	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0006	0.0049	0.0068	0.0099	0.0083	-0.0149	-0.0275	-0.011			5.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:38:19	2022-12-13 17:38:19	13/12/2022	495.85400000000004	17:38:19.352	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0006	0.0049	0.0068	0.0102	0.0083	-0.0149	-0.0275	-0.011			5.999999999999999e-10	4.899999999999999e-09
2022-12-13 17:38:25	2022-12-13 17:38:25	13/12/2022	501.73	17:38:25.228	0.04	0.08	0.1	0.12	0.0	0.0	0.0	0.02	-0.0006	0.0055	0.0068	0.0104	0.0083	-0.0149	-0.0275	-0.011			5.999999999999999e-10	5.5e-09
2022-12-13 17:38:32	2022-12-13 17:38:32	13/12/2022	509.19000000000005	17:38:32.688	0.04	99.3	0.08	0.0	0.0	0.0	0.0	0.02	-0.0006	0.2789	0.2416	0.1715	0.1065	-0.0149	-0.0275	-0.011			5.999999999999999e-10	2.789e-07
2022-12-13 17:38:38	2022-12-13 17:38:38	13/12/2022	514.6850000000001	17:38:38.183	0.04	100.04	441.1	170.88	0.0	0.0	0.0	0.02	-0.0006	2.7509	8.7914	8.253	7.2076	-0.0149	-0.0275	-0.011			5.999999999999999e-10	2.7509e-06
2022-12-13 17:38:44	2022-12-13 17:38:44	13/12/2022	520.75	17:38:44.248	0.08	100.16	998.42	762.8	0.0	0.0	0.0	0.02	-0.0006	1.2139	18.1883	18.0336	17.601	-0.0149	-0.0275	-0.0114			5.999999999999999e-10	1.2139e-06
2022-12-13 17:38:51	2022-12-13 17:38:52	13/12/2022	528.654	17:38:52.152	0.08	100.12	999.66	999.66	541.68	0.0	0.0	0.02	-0.0006	0.3799	24.9311	24.9099	24.8876	-0.0149	-0.0272	-0.0114			5.999999999999999e-10	3.799e-07
2022-12-13 17:38:57	2022-12-13 17:38:58	13/12/2022	534.688	17:38:58.186	0.1	100.1	999.74	999.72	999.74	0.0	0.0	0.02	-0.0577	0.3226	29.8618	29.8374	29.848	-0.0149	-0.0271	-0.0114			5.77e-08	3.226e-07
2022-12-13 17:39:03	2022-12-13 17:39:04	13/12/2022	540.702	17:39:04.200	0.1	100.1	999.78	999.76	999.74	0.0	0.0	0.02	-0.051	0.3308	29.8916	29.8982	29.8914	-0.0149	-0.0271	-0.0114			5.0999999999999993e-08	3.3079999999999997e-07
2022-12-13 17:39:10	2022-12-13 17:39:10	13/12/2022	546.6940000000001	17:39:10.192	0.06	100.1	999.78	999.8	999.72	0.0	0.0	0.02	-0.085	0.3259	29.9704	29.9795	29.9755	-0.0149	-0.0271	-0.0114			8.500000000000001e-08	3.259e-07
2022-12-13 17:39:16	2022-12-13 17:39:16	13/12/2022	552.707	17:39:16.205	0.12	100.1	999.8	999.8	999.72	0.0	0.0	0.02	-0.1119	0.3347	30.0503	30.0621	30.0536	-0.0149	-0.0258	-0.0114			1.1189999999999999e-07	3.347e-07
2022-12-13 17:39:22	2022-12-13 17:39:22	13/12/2022	558.6940000000001	17:39:22.192	0.1	100.1	999.8	999.82	999.76	0.0	0.0	0.02	-0.064	0.3382	30.1237	30.1366	30.1277	-0.0149	-0.0258	-0.0114			6.4e-08	3.382e-07
2022-12-13 17:39:29	2022-12-13 17:39:29	13/12/2022	565.913	17:39:29.411	0.1	100.1	999.82	999.86	999.78	0.0	0.0	0.02	-0.0605	0.3477	30.2146	30.2277	30.2173	-0.0149	-0.0258	-0.0118			6.049999999999999e-08	3.4769999999999997e-07
2022-12-13 17:39:35	2022-12-13 17:39:35	13/12/2022	571.871	17:39:35.369	0.12	100.1	999.84	999.86	999.78	0.0	0.0	0.02	-0.0863	0.3401	30.2804	30.2916	30.2825	-0.0149	-0.0258	-0.0118			8.63e-08	3.401e-07
2022-12-13 17:39:41	2022-12-13 17:39:41	13/12/2022	577.903	17:39:41.401	0.1	100.1	999.86	999.88	999.8	0.0	0.0	0.02	-0.046	0.329	30.3487	30.3569	30.3483	-0.0149	-0.0257	-0.0123			4.5999999999999995e-08	3.29e-07
2022-12-13 17:39:48	2022-12-13 17:39:48	13/12/2022	585.113	17:39:48.611	0.08	100.1	999.86	999.9	999.84	0.0	0.0	0.02	-0.1238	0.308	30.4144	30.4277	30.4199	-0.0149	-0.0257	-0.0123			1.2379999999999998e-07	3.08e-07
2022-12-13 17:39:54	2022-12-13 17:39:54	13/12/2022	591.157	17:39:54.655	0.1	100.1	999.88	999.92	999.84	0.0	0.0	0.02	-0.0851	0.2966	30.4742	30.488	30.4738	-0.0149	-0.0257	-0.0123			8.509999999999999e-08	2.9659999999999994e-07
2022-12-13 17:40:00	2022-12-13 17:40:00	13/12/2022	597.135	17:40:00.633	0.12	100.1	999.9	999.92	999.84	0.0	0.0	0.02	-0.0534	0.2897	30.5263	30.5402	30.5284	-0.0149	-0.0257	-0.0123			5.34e-08	2.897e-07
2022-12-13 17:40:07	2022-12-13 17:40:07	13/12/2022	604.3090000000001	17:40:07.807	0.12	100.1	999.9	999.94	999.88	0.0	0.0	0.02	-0.0482	0.2802	30.5884	30.6032	30.5868	-0.0149	-0.0257	-0.0123			4.8199999999999995e-08	2.802e-07
2022-12-13 17:40:13	2022-12-13 17:40:13	13/12/2022	610.283	17:40:13.781	0.12	100.1	999.9	999.94	999.88	0.0	0.0	0.02	-0.0938	0.2627	30.6378	30.6529	30.6423	-0.0149	-0.0257	-0.0123			9.379999999999999e-08	2.627e-07
2022-12-13 17:40:19	2022-12-13 17:40:19	13/12/2022	616.259	17:40:19.757	0.08	100.1	999.92	999.96	999.9	0.0	0.0	0.02	-0.0743	0.2615	30.6883	30.7031	30.6921	-0.0149	-0.0257	-0.0123			7.43e-08	2.615e-07
2022-12-13 17:40:26	2022-12-13 17:40:26	13/12/2022	623.438	17:40:26.936	0.1	100.1	999.92	999.96	999.92	0.0	0.0	0.02	-0.095	0.2494	30.7384	30.7553	30.743	-0.0149	-0.0257	-0.0128			9.499999999999999e-08	2.494e-07
2022-12-13 17:40:32	2022-12-13 17:40:32	13/12/2022	629.404	17:40:32.902	0.08	100.1	999.94	999.98	999.92	0.0	0.0	0.02	-0.0687	0.2467	30.7857	30.8085	30.7935	-0.0149	-0.0257	-0.0128			6.87e-08	2.467e-07
2022-12-13 17:40:38	2022-12-13 17:40:38	13/12/2022	635.3820000000001	17:40:38.880	0.08	100.1	999.96	1000.0	999.94	0.0	0.0	0.02	-0.0618	0.2355	30.8239	30.8495	30.8317	-0.0149	-0.0257	-0.0128			6.18e-08	2.3549999999999998e-07
2022-12-13 17:40:45	2022-12-13 17:40:46	13/12/2022	642.5690000000001	17:40:46.067	0.1	100.1	999.96	1000.02	999.94	0.0	0.0	0.02	-0.0684	0.1892	30.8653	30.8951	30.8772	-0.0149	-0.0257	-0.0128			6.84e-08	1.892e-07
2022-12-13 17:40:51	2022-12-13 17:40:52	13/12/2022	648.577	17:40:52.075	0.1	100.1	999.94	1000.02	999.94	0.0	0.0	0.02	-0.0457	0.1826	30.9078	30.9379	30.9188	-0.0149	-0.0257	-0.0128			4.569999999999999e-08	1.826e-07
2022-12-13 17:40:57	2022-12-13 17:40:58	13/12/2022	654.5550000000001	17:40:58.053	0.08	100.1	999.96	1000.02	999.94	0.0	0.0	0.02	-0.0544	0.1759	30.9447	30.9723	30.9569	-0.0149	-0.0257	-0.0128			5.44e-08	1.7589999999999998e-07
2022-12-13 17:41:04	2022-12-13 17:41:04	13/12/2022	660.548	17:41:04.046	0.08	100.1	999.96	1000.02	999.94	0.0	0.0	0.02	-0.0426	0.1762	30.9848	31.014	30.9974	-0.015	-0.0257	-0.0128			4.26e-08	1.7619999999999998e-07
2022-12-13 17:41:10	2022-12-13 17:41:10	13/12/2022	666.533	17:41:10.031	0.12	100.1	999.96	1000.02	999.96	0.0	0.0	0.02	-0.0397	0.1753	31.0216	31.0481	31.0335	-0.015	-0.0257	-0.0128			3.97e-08	1.7530000000000001e-07
2022-12-13 17:41:16	2022-12-13 17:41:16	13/12/2022	672.5160000000001	17:41:16.014	0.12	100.1	999.98	1000.02	999.98	0.0	0.0	0.02	-0.0857	0.1651	31.0622	31.086	31.0712	-0.015	-0.0257	-0.0123			8.569999999999999e-08	1.651e-07
2022-12-13 17:41:22	2022-12-13 17:41:23	13/12/2022	679.687	17:41:23.185	0.08	100.08	1000.0	1000.04	1000.0	0.0	0.0	0.02	-0.0543	0.1577	31.1035	31.1302	31.1151	-0.015	-0.0257	-0.0123			5.4299999999999997e-08	1.577e-07
2022-12-13 17:41:29	2022-12-13 17:41:29	13/12/2022	685.678	17:41:29.176	0.08	100.08	999.98	1000.04	1000.0	0.0	0.0	0.02	-0.0539	0.1637	31.1373	31.1646	31.1477	-0.015	-0.0257	-0.0123			5.39e-08	1.6370000000000002e-07
2022-12-13 17:41:35	2022-12-13 17:41:35	13/12/2022	691.69	17:41:35.188	0.1	100.08	999.98	1000.06	999.98	0.0	0.0	0.02	-0.0295	0.1561	31.1717	31.2043	31.18	-0.015	-0.0257	-0.0123			2.9499999999999996e-08	1.5609999999999998e-07
2022-12-13 17:41:41	2022-12-13 17:41:41	13/12/2022	697.688	17:41:41.186	0.08	100.08	999.98	1000.04	1000.0	0.0	0.0	0.02	-0.0269	0.1603	31.2363	31.2771	31.2392	-0.015	-0.0261	-0.0123			2.69e-08	1.603e-07
2022-12-13 17:41:48	2022-12-13 17:41:48	13/12/2022	704.863	17:41:48.361	0.12	100.08	999.98	1000.04	1000.0	0.0	0.0	0.02	-0.1108	0.1577	31.2403	31.2908	31.2486	-0.015	-0.0261	-0.0123			1.1079999999999999e-07	1.577e-07
2022-12-13 17:41:54	2022-12-13 17:41:54	13/12/2022	710.8520000000001	17:41:54.350	0.12	100.08	999.98	1000.04	1000.02	0.0	0.0	0.02	-0.0397	0.1577	31.2673	31.3357	31.2751	-0.015	-0.0261	-0.0123			3.97e-08	1.577e-07
2022-12-13 17:42:00	2022-12-13 17:42:00	13/12/2022	716.836	17:42:00.334	0.12	100.08	1000.0	1000.06	1000.02	0.0	0.0	0.02	-0.0932	0.1422	31.2918	31.3716	31.3026	-0.015	-0.0261	-0.0123			9.32e-08	1.422e-07
2022-12-13 17:42:07	2022-12-13 17:42:07	13/12/2022	724.018	17:42:07.516	0.08	100.1	1000.0	1000.06	1000.02	0.0	0.0	0.02	-0.0584	0.1373	31.3271	31.3719	31.3338	-0.015	-0.0261	-0.0123			5.84e-08	1.373e-07
2022-12-13 17:42:13	2022-12-13 17:42:13	13/12/2022	730.0160000000001	17:42:13.514	0.08	100.1	1000.0	1000.08	1000.04	0.0	0.0	0.02	-0.0363	0.1292	31.3502	31.3719	31.3571	-0.0156	-0.0261	-0.0106			3.6299999999999994e-08	1.292e-07
2022-12-13 17:42:19	2022-12-13 17:42:19	13/12/2022	736.008	17:42:19.506	0.1	100.1	1000.02	1000.08	1000.06	0.0	0.0	0.02	-0.0595	0.1272	31.3749	31.3721	31.3858	-0.0156	-0.0261	-0.0104			5.95e-08	1.272e-07
2022-12-13 17:42:26	2022-12-13 17:42:26	13/12/2022	743.226	17:42:26.724	0.08	100.1	1000.02	1000.08	1000.04	0.0	0.0	0.02	-0.0417	0.1258	31.4037	31.3723	31.4154	-0.0143	-0.0261	-0.0104			4.1699999999999996e-08	1.258e-07
2022-12-13 17:42:32	2022-12-13 17:42:32	13/12/2022	749.2120000000001	17:42:32.710	0.1	100.1	1000.0	1000.08	1000.04	0.0	0.0	0.02	-0.0453	0.1256	31.428	31.3729	31.4385	-0.0143	-0.0261	-0.0104			4.5299999999999995e-08	1.2559999999999999e-07
2022-12-13 17:42:38	2022-12-13 17:42:38	13/12/2022	755.2120000000001	17:42:38.710	0.1	100.1	1000.0	1000.1	1000.04	0.0	0.0	0.02	-0.0405	0.125	31.4532	31.3854	31.4611	-0.0143	-0.0261	-0.0104			4.05e-08	1.25e-07
2022-12-13 17:42:45	2022-12-13 17:42:45	13/12/2022	762.398	17:42:45.896	0.12	100.1	1000.0	1000.1	1000.06	0.0	0.0	0.02	0.0016	0.1225	31.4741	31.4275	31.4856	-0.0143	-0.0261	-0.0104			1.6e-09	1.225e-07
2022-12-13 17:42:51	2022-12-13 17:42:51	13/12/2022	768.4100000000001	17:42:51.908	0.12	100.1	1000.02	1000.12	1000.06	0.0	0.0	0.02	-0.0898	0.1224	31.5017	31.4646	31.5122	-0.0151	-0.0261	-0.0104			8.98e-08	1.2239999999999998e-07
2022-12-13 17:42:57	2022-12-13 17:42:57	13/12/2022	774.408	17:42:57.906	0.1	100.1	1000.02	1000.1	1000.06	0.0	0.0	0.02	-0.0676	0.1195	31.5168	31.492	31.5318	-0.0151	-0.0261	-0.0104			6.76e-08	1.1949999999999998e-07
2022-12-13 17:43:04	2022-12-13 17:43:05	13/12/2022	781.5870000000001	17:43:05.085	0.1	100.1	1000.02	1000.1	1000.06	0.0	0.0	0.02	-0.0528	0.1193	31.5435	31.5265	31.5604	-0.0151	-0.0261	-0.0104			5.2799999999999996e-08	1.193e-07
2022-12-13 17:43:10	2022-12-13 17:43:11	13/12/2022	787.582	17:43:11.080	0.1	100.1	1000.02	1000.12	1000.06	0.0	0.0	0.02	-0.0333	0.1234	31.5613	31.5475	31.5787	-0.0151	-0.0261	-0.0104			3.33e-08	1.2339999999999998e-07
2022-12-13 17:43:16	2022-12-13 17:43:17	13/12/2022	793.582	17:43:17.080	0.08	100.1	1000.02	1000.12	1000.08	0.0	0.0	0.02	-0.0603	0.1377	31.5851	31.5722	31.6004	-0.0151	-0.0261	-0.0104			6.029999999999999e-08	1.377e-07
2022-12-13 17:43:23	2022-12-13 17:43:23	13/12/2022	799.5730000000001	17:43:23.071	0.08	100.08	1000.02	1000.12	1000.08	0.0	0.0	0.02	-0.0293	0.141	31.6013	31.5878	31.6183	-0.0151	-0.0261	-0.0104			2.9299999999999998e-08	1.4099999999999998e-07
2022-12-13 17:43:29	2022-12-13 17:43:29	13/12/2022	805.572	17:43:29.070	0.1	100.08	1000.02	1000.12	1000.1	0.0	0.0	0.02	-0.0345	0.1438	31.625	31.6098	31.6394	-0.0151	-0.0261	-0.0104			3.4500000000000005e-08	1.438e-07
2022-12-13 17:43:35	2022-12-13 17:43:35	13/12/2022	811.565	17:43:35.063	0.1	100.08	1000.02	1000.12	1000.1	0.0	0.0	0.02	-0.0319	0.1446	31.6404	31.6265	31.6609	-0.0151	-0.0261	-0.0104			3.1899999999999994e-08	1.446e-07
2022-12-13 17:43:42	2022-12-13 17:43:42	13/12/2022	818.7600000000001	17:43:42.258	0.14	100.08	1000.02	1000.12	1000.08	0.0	0.0	0.02	-0.038	0.1557	31.6632	31.6494	31.6834	-0.0151	-0.0261	-0.0106			3.7999999999999996e-08	1.557e-07
2022-12-13 17:43:48	2022-12-13 17:43:48	13/12/2022	824.754	17:43:48.252	0.12	100.08	1000.02	1000.12	1000.08	0.0	0.0	0.02	-0.0394	0.1573	31.6755	31.6623	31.7098	-0.0151	-0.0261	-0.0106			3.9399999999999995e-08	1.5729999999999999e-07
2022-12-13 17:43:54	2022-12-13 17:43:54	13/12/2022	830.767	17:43:54.265	0.1	100.08	1000.04	1000.12	1000.1	0.0	0.0	0.02	-0.0859	0.1615	31.6924	31.6782	31.7379	-0.0151	-0.0261	-0.0106			8.59e-08	1.615e-07
2022-12-13 17:44:01	2022-12-13 17:44:01	13/12/2022	837.966	17:44:01.464	0.06	100.08	1000.04	1000.12	1000.1	0.0	0.0	0.02	-0.0341	0.1536	31.7064	31.693	31.7541	-0.015	-0.0264	-0.0106			3.4099999999999994e-08	1.5359999999999997e-07
2022-12-13 17:44:07	2022-12-13 17:44:07	13/12/2022	843.96	17:44:07.458	0.06	100.08	1000.02	1000.14	1000.1	0.0	0.0	0.02	-0.0599	0.1502	31.7194	31.7088	31.755	-0.0137	-0.0283	-0.0106			5.99e-08	1.5019999999999998e-07
2022-12-13 17:44:13	2022-12-13 17:44:13	13/12/2022	849.9580000000001	17:44:13.456	0.08	100.08	1000.02	1000.14	1000.1	0.0	0.0	0.02	-0.0506	0.1489	31.7331	31.7201	31.755	-0.0137	-0.0283	-0.0114			5.0599999999999996e-08	1.489e-07
2022-12-13 17:44:20	2022-12-13 17:44:20	13/12/2022	857.1400000000001	17:44:20.638	0.1	100.08	1000.02	1000.14	1000.1	0.0	0.0	0.02	-0.0986	0.1458	31.7482	31.7335	31.755	-0.0136	-0.0283	-0.0114			9.859999999999998e-08	1.458e-07
2022-12-13 17:44:26	2022-12-13 17:44:26	13/12/2022	863.1350000000001	17:44:26.633	0.1	100.08	1000.02	1000.14	1000.1	0.0	0.0	0.02	-0.0319	0.1458	31.7619	31.7485	31.755	-0.0136	-0.0283	-0.0114			3.1899999999999994e-08	1.458e-07
