F1((1=on,0=off))	1																						
F2((1=on,0=off))	0																						
cage(V)	3.0																						
delta-m(%)	+0																						
electron-energy(V)	70.0																						
emission(uA)	1000.000																						
focus(V)	-90																						
mass(amu)	14.00																						
mode-change-delay()																							
multiplier(V)	1100																						
resolution(%)	+0																						
Data()																							
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value	mass 14.0_time	mass 14.0_value	mass 5.5_time	mass 5.5_value	mass 15.0_time	mass 15.0_value
2022/11/10 16:06:27	0.00000000001453990000	2022/11/10 16:06:27	0.00000000000043861100	2022/11/10 16:06:27	0.00000000000017334900	2022/11/10 16:06:27	0.00000000000035220700	2022/11/10 16:06:28	0.00000000000114208000	2022/11/10 16:06:28	0.00000000000133923000	2022/11/10 16:06:29	0.00000000000061543200	2022/11/10 16:10:07	0.00000000000010750000	2022/11/10 16:18:27	0.00000000000005375000						
2022/11/10 16:06:33	0.00000000001450870000	2022/11/10 16:06:33	0.00000000000048019700	2022/11/10 16:06:34	0.00000000000015587500	2022/11/10 16:06:34	0.00000000000034042000	2022/11/10 16:06:34	0.00000000000113353000	2022/11/10 16:06:34	0.00000000000134686000	2022/11/10 16:06:35	0.00000000000062778900	2022/11/10 16:10:13	0.00000000000000233705	2022/11/10 16:18:33	0.00000000000000000000						
2022/11/10 16:06:40	0.00000000001460010000	2022/11/10 16:06:40	0.00000000000043493400	2022/11/10 16:06:40	0.00000000000017500400	2022/11/10 16:06:41	0.00000000000033629700	2022/11/10 16:06:41	0.00000000000112084000	2022/11/10 16:06:41	0.00000000000134869000	2022/11/10 16:06:42	0.00000000000062447300	2022/11/10 16:10:20	0.00000000000005375000	2022/11/10 16:18:45	0.00000000000000485309						
2022/11/10 16:06:46	0.00000000001463120000	2022/11/10 16:06:47	0.00000000000045632700	2022/11/10 16:06:47	0.00000000000018163200	2022/11/10 16:06:47	0.00000000000034684300	2022/11/10 16:06:47	0.00000000000116411000	2022/11/10 16:06:48	0.00000000000133525000	2022/11/10 16:06:48	0.00000000000062227400	2022/11/10 16:11:19	0.00000000000000000000	2022/11/10 16:18:52	0.00000000000000133783						
2022/11/10 16:06:53	0.00000000001453660000	2022/11/10 16:06:53	0.00000000000044745800	2022/11/10 16:06:53	0.00000000000016939800	2022/11/10 16:06:54	0.00000000000036537100	2022/11/10 16:06:54	0.00000000000114240000	2022/11/10 16:06:54	0.00000000000133418000	2022/11/10 16:06:55	0.00000000000062303800	2022/11/10 16:11:39	0.00000000000010750000	2022/11/10 16:18:58	0.00000000000000344537						
2022/11/10 16:07:00	0.00000000001458290000	2022/11/10 16:07:00	0.00000000000042779600	2022/11/10 16:07:00	0.00000000000017820200	2022/11/10 16:07:00	0.00000000000035748000	2022/11/10 16:07:01	0.00000000000113912000	2022/11/10 16:07:01	0.00000000000133939000	2022/11/10 16:07:02	0.00000000000062949300	2022/11/10 16:11:46	0.00000000000010750000	2022/11/10 16:19:51	0.00000000000164050000						
2022/11/10 16:07:06	0.00000000001449850000	2022/11/10 16:07:06	0.00000000000045843400	2022/11/10 16:07:07	0.00000000000018793600	2022/11/10 16:07:07	0.00000000000036383300	2022/11/10 16:07:07	0.00000000000113692000	2022/11/10 16:07:07	0.00000000000129107000	2022/11/10 16:07:08	0.00000000000059811900	2022/11/10 16:11:59	0.00000000000000000000	2022/11/10 16:20:04	0.00000000000000337550						
2022/11/10 16:07:13	0.00000000001461570000	2022/11/10 16:07:13	0.00000000000045878300	2022/11/10 16:07:13	0.00000000000017403100	2022/11/10 16:07:13	0.00000000000037021400	2022/11/10 16:07:14	0.00000000000112853000	2022/11/10 16:07:14	0.00000000000135321000	2022/11/10 16:07:15	0.00000000000063040700	2022/11/10 16:12:11	0.00000000000062975100	2022/11/10 16:20:17	0.00000000000000961265						
2022/11/10 16:07:19	0.00000000001460010000	2022/11/10 16:07:20	0.00000000000046235200	2022/11/10 16:07:20	0.00000000000017481600	2022/11/10 16:07:20	0.00000000000034835900	2022/11/10 16:07:20	0.00000000000115207000	2022/11/10 16:07:21	0.00000000000133278000	2022/11/10 16:07:21	0.00000000000060719800	2022/11/10 16:12:18	0.00000000000005375000	2022/11/10 16:20:31	0.00000000000001526660						
2022/11/10 16:07:26	0.00000000001459580000	2022/11/10 16:07:26	0.00000000000043268200	2022/11/10 16:07:26	0.00000000000018600700	2022/11/10 16:07:27	0.00000000000035983400	2022/11/10 16:07:27	0.00000000000114170000	2022/11/10 16:07:27	0.00000000000135826000	2022/11/10 16:07:28	0.00000000000061071800	2022/11/10 16:12:25	0.00000000000000000000	2022/11/10 16:20:50	0.00000000000000120776						
2022/11/10 16:07:32	0.00000000001457960000	2022/11/10 16:07:33	0.00000000000045075300	2022/11/10 16:07:33	0.00000000000017802500	2022/11/10 16:07:33	0.00000000000035698000	2022/11/10 16:07:33	0.00000000000115320000	2022/11/10 16:07:34	0.00000000000132934000	2022/11/10 16:07:34	0.00000000000062565000	2022/11/10 16:12:50	0.00000000000109592000	2022/11/10 16:21:03	0.00000000000000589261						
2022/11/10 16:07:39	0.00000000001452050000	2022/11/10 16:07:39	0.00000000000046288900	2022/11/10 16:07:39	0.00000000000017573000	2022/11/10 16:07:40	0.00000000000036398900	2022/11/10 16:07:40	0.00000000000110789000	2022/11/10 16:07:40	0.00000000000136492000	2022/11/10 16:07:41	0.00000000000062690200	2022/11/10 16:12:57	0.00000000000129161000	2022/11/10 16:21:17	0.00000000000001387550						
