F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	18.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/05/11 12:15:34.302	0.00000000000914212000	2023/05/11 12:15:34.502	0.00000000000026863100	2023/05/11 12:15:34.702	0.00000000000019699300	2023/05/11 12:15:34.902	0.00000000000025681700	2023/05/11 12:15:35.102	0.00000000000045473600	2023/05/11 12:15:35.303	0.00000000000021321500	2023/05/11 12:15:36.004	0.00000000000268750000	2023/05/11 12:15:36.204	0.00000000000000000000	2023/05/11 12:15:36.404	0.00000000000010750000	2023/05/11 12:15:36.605	0.00000000000118250000
2023/05/11 12:15:39.877	0.00000000000906386000	2023/05/11 12:15:40.077	0.00000000000027111500	2023/05/11 12:15:40.277	0.00000000000025860200	2023/05/11 12:15:40.477	0.00000000000023462900	2023/05/11 12:15:40.677	0.00000000000047073200	2023/05/11 12:15:40.877	0.00000000000024259500	2023/05/11 12:15:41.579	0.00000000000301000000	2023/05/11 12:15:41.779	0.00000000000043000000	2023/05/11 12:15:41.979	0.00000000000053750000	2023/05/11 12:15:42.180	0.00000000000161250000
2023/05/11 12:15:45.452	0.00000000000910321000	2023/05/11 12:15:45.652	0.00000000000026259000	2023/05/11 12:15:45.852	0.00000000000021912800	2023/05/11 12:15:46.052	0.00000000000023393000	2023/05/11 12:15:46.252	0.00000000000046700100	2023/05/11 12:15:46.452	0.00000000000025465600	2023/05/11 12:15:47.154	0.00000000000301000000	2023/05/11 12:15:47.354	0.00000000000053750000	2023/05/11 12:15:47.554	0.00000000000053750000	2023/05/11 12:15:47.755	0.00000000000139750000
2023/05/11 12:15:51.027	0.00000000000918190000	2023/05/11 12:15:51.227	0.00000000000031860800	2023/05/11 12:15:51.427	0.00000000000019224200	2023/05/11 12:15:51.627	0.00000000000022747000	2023/05/11 12:15:51.827	0.00000000000047879400	2023/05/11 12:15:52.027	0.00000000000026722300	2023/05/11 12:15:52.729	0.00000000000290250000	2023/05/11 12:15:52.929	0.00000000000032250000	2023/05/11 12:15:53.129	0.00000000000043000000	2023/05/11 12:15:53.330	0.00000000000150500000
2023/05/11 12:15:56.602	0.00000000000956686000	2023/05/11 12:15:56.802	0.00000000000029767800	2023/05/11 12:15:57.002	0.00000000000025268900	2023/05/11 12:15:57.202	0.00000000000025439800	2023/05/11 12:15:57.402	0.00000000000050292800	2023/05/11 12:15:57.602	0.00000000000027515700	2023/05/11 12:15:58.304	0.00000000000301000000	2023/05/11 12:15:58.504	0.00000000000032250000	2023/05/11 12:15:58.704	0.00000000000075250000	2023/05/11 12:15:58.905	0.00000000000150500000
2023/05/11 12:16:02.177	0.00000000000922565000	2023/05/11 12:16:02.377	0.00000000000025297900	2023/05/11 12:16:02.577	0.00000000000025876300	2023/05/11 12:16:02.777	0.00000000000023071600	2023/05/11 12:16:02.977	0.00000000000048638400	2023/05/11 12:16:03.177	0.00000000000020650700	2023/05/11 12:16:03.879	0.00000000000290250000	2023/05/11 12:16:04.079	0.00000000000032250000	2023/05/11 12:16:04.279	0.00000000000053750000	2023/05/11 12:16:04.480	0.00000000000150500000
2023/05/11 12:16:07.752	0.00000000000921200000	2023/05/11 12:16:07.952	0.00000000000031008300	2023/05/11 12:16:08.152	0.00000000000023689700	2023/05/11 12:16:08.352	0.00000000000023812300	2023/05/11 12:16:08.552	0.00000000000048396500	2023/05/11 12:16:08.752	0.00000000000025282900	2023/05/11 12:16:09.454	0.00000000000279500000	2023/05/11 12:16:09.654	0.00000000000032250000	2023/05/11 12:16:09.854	0.00000000000021500000	2023/05/11 12:16:10.055	0.00000000000150500000
2023/05/11 12:16:13.327	0.00000000000918856000	2023/05/11 12:16:13.527	0.00000000000026467500	2023/05/11 12:16:13.727	0.00000000000023057600	2023/05/11 12:16:13.927	0.00000000000024848600	2023/05/11 12:16:14.127	0.00000000000045011300	2023/05/11 12:16:14.327	0.00000000000025010900	2023/05/11 12:16:15.029	0.00000000000268750000	2023/05/11 12:16:15.229	0.00000000000000000000	2023/05/11 12:16:15.429	0.00000000000010750000	2023/05/11 12:16:15.630	0.00000000000139750000
2023/05/11 12:16:18.902	0.00000000000916341000	2023/05/11 12:16:19.102	0.00000000000028300400	2023/05/11 12:16:19.302	0.00000000000023443600	2023/05/11 12:16:19.502	0.00000000000022606100	2023/05/11 12:16:19.702	0.00000000000046791500	2023/05/11 12:16:19.902	0.00000000000024018700	2023/05/11 12:16:20.604	0.00000000000290250000	2023/05/11 12:16:20.804	0.00000000000032250000	2023/05/11 12:16:21.004	0.00000000000010750000	2023/05/11 12:16:21.205	0.00000000000129000000
2023/05/11 12:16:24.477	0.00000000000912245000	2023/05/11 12:16:24.677	0.00000000000026419200	2023/05/11 12:16:24.877	0.00000000000023461800	2023/05/11 12:16:25.077	0.00000000000026630900	2023/05/11 12:16:25.277	0.00000000000049629500	2023/05/11 12:16:25.477	0.00000000000025763400	2023/05/11 12:16:26.179	0.00000000000311750000	2023/05/11 12:16:26.379	0.00000000000075250000	2023/05/11 12:16:26.579	0.00000000000032250000	2023/05/11 12:16:26.780	0.00000000000150500000
2023/05/11 12:16:30.052	0.00000000000924328000	2023/05/11 12:16:30.252	0.00000000000030852500	2023/05/11 12:16:30.452	0.00000000000020702300	2023/05/11 12:16:30.652	0.00000000000024260600	2023/05/11 12:16:30.852	0.00000000000047991200	2023/05/11 12:16:31.052	0.00000000000022644800	2023/05/11 12:16:31.754	0.00000000000290250000	2023/05/11 12:16:31.954	0.00000000000021500000	2023/05/11 12:16:32.154	0.00000000000021500000	2023/05/11 12:16:32.355	0.00000000000150500000
2023/05/11 12:16:35.627	0.00000000000946065000	2023/05/11 12:16:35.827	0.00000000000029516200	2023/05/11 12:16:36.027	0.00000000000025504300	2023/05/11 12:16:36.227	0.00000000000022239600	2023/05/11 12:16:36.427	0.00000000000049454300	2023/05/11 12:16:36.627	0.00000000000019054300	2023/05/11 12:16:37.329	0.00000000000290250000	2023/05/11 12:16:37.529	0.00000000000075250000	2023/05/11 12:16:37.729	0.00000000000043000000	2023/05/11 12:16:37.930	0.00000000000129000000
2023/05/11 12:16:41.202	0.00000000000929327000	2023/05/11 12:16:41.402	0.00000000000023547800	2023/05/11 12:16:41.602	0.00000000000024413200	2023/05/11 12:16:41.802	0.00000000000021519300	2023/05/11 12:16:42.002	0.00000000000047789100	2023/05/11 12:16:42.202	0.00000000000023726300	2023/05/11 12:16:42.904	0.00000000000311750000	2023/05/11 12:16:43.104	0.00000000000064500000	2023/05/11 12:16:43.304	0.00000000000053750000	2023/05/11 12:16:43.505	0.00000000000150500000
2023/05/11 12:16:46.777	0.00000000000923124000	2023/05/11 12:16:46.977	0.00000000000030451500	2023/05/11 12:16:47.177	0.00000000000024695900	2023/05/11 12:16:47.377	0.00000000000023392000	2023/05/11 12:16:47.577	0.00000000000051314000	2023/05/11 12:16:47.777	0.00000000000023551100	2023/05/11 12:16:48.479	0.00000000000322500000	2023/05/11 12:16:48.679	0.00000000000032250000	2023/05/11 12:16:48.879	0.00000000000032250000	2023/05/11 12:16:49.080	0.00000000000161250000
2023/05/11 12:16:52.352	0.00000000000924038000	2023/05/11 12:16:52.552	0.00000000000029428100	2023/05/11 12:16:52.752	0.00000000000022178300	2023/05/11 12:16:52.952	0.00000000000025820400	2023/05/11 12:16:53.152	0.00000000000052399800	2023/05/11 12:16:53.352	0.00000000000026199900	2023/05/11 12:16:54.054	0.00000000000279500000	2023/05/11 12:16:54.254	0.00000000000021500000	2023/05/11 12:16:54.454	0.00000000000064500000	2023/05/11 12:16:54.655	0.00000000000139750000
2023/05/11 12:16:57.927	0.00000000000925812000	2023/05/11 12:16:58.127	0.00000000000028683100	2023/05/11 12:16:58.327	0.00000000000026941600	2023/05/11 12:16:58.527	0.00000000000023671500	2023/05/11 12:16:58.727	0.00000000000048224500	2023/05/11 12:16:58.927	0.00000000000026995400	2023/05/11 12:16:59.629	0.00000000000290250000	2023/05/11 12:16:59.829	0.00000000000010750000	2023/05/11 12:17:00.029	0.00000000000021500000	2023/05/11 12:17:00.230	0.00000000000118250000
2023/05/11 12:17:03.502	0.00000000000923705000	2023/05/11 12:17:03.702	0.00000000000028859400	2023/05/11 12:17:03.902	0.00000000000022634100	2023/05/11 12:17:04.102	0.00000000000024253000	2023/05/11 12:17:04.302	0.00000000000049340300	2023/05/11 12:17:04.502	0.00000000000023430700	2023/05/11 12:17:05.204	0.00000000000322500000	2023/05/11 12:17:05.404	0.00000000000053750000	2023/05/11 12:17:05.604	0.00000000000032250000	2023/05/11 12:17:05.805	0.00000000000161250000
2023/05/11 12:17:09.077	0.00000000000927779000	2023/05/11 12:17:09.277	0.00000000000026273000	2023/05/11 12:17:09.477	0.00000000000022604000	2023/05/11 12:17:09.677	0.00000000000022807200	2023/05/11 12:17:09.877	0.00000000000044469500	2023/05/11 12:17:10.077	0.00000000000022512600	2023/05/11 12:17:10.779	0.00000000000279500000	2023/05/11 12:17:11.179	0.00000000000021500000	2023/05/11 12:17:11.380	0.00000000000139750000
2023/05/11 12:17:14.652	0.00000000000925274000	2023/05/11 12:17:14.852	0.00000000000028110100	2023/05/11 12:17:15.052	0.00000000000023580100	2023/05/11 12:17:15.252	0.00000000000024227200	2023/05/11 12:17:15.452	0.00000000000050241200	2023/05/11 12:17:15.652	0.00000000000026011700	2023/05/11 12:17:16.354	0.00000000000322500000	2023/05/11 12:17:16.554	0.00000000000064500000	2023/05/11 12:17:16.754	0.00000000000032250000	2023/05/11 12:17:16.955	0.00000000000129000000
2023/05/11 12:17:20.227	0.00000000000928370000	2023/05/11 12:17:20.427	0.00000000000027337200	2023/05/11 12:17:20.627	0.00000000000018438400	2023/05/11 12:17:20.827	0.00000000000022096600	2023/05/11 12:17:21.027	0.00000000000047208600	2023/05/11 12:17:21.227	0.00000000000029252900	2023/05/11 12:17:21.929	0.00000000000279500000	2023/05/11 12:17:22.129	0.00000000000032250000	2023/05/11 12:17:22.329	0.00000000000000000000	2023/05/11 12:17:22.530	0.00000000000150500000
2023/05/11 12:17:25.802	0.00000000000923124000	2023/05/11 12:17:26.002	0.00000000000028589600	2023/05/11 12:17:26.202	0.00000000000021769800	2023/05/11 12:17:26.402	0.00000000000027242600	2023/05/11 12:17:26.602	0.00000000000049443500	2023/05/11 12:17:26.802	0.00000000000024162700	2023/05/11 12:17:27.504	0.00000000000279500000	2023/05/11 12:17:27.704	0.00000000000043000000	2023/05/11 12:17:27.904	0.00000000000032250000	2023/05/11 12:17:28.105	0.00000000000150500000
2023/05/11 12:17:31.377	0.00000000000922114000	2023/05/11 12:17:31.577	0.00000000000026168700	2023/05/11 12:17:31.777	0.00000000000021941800	2023/05/11 12:17:31.977	0.00000000000021226900	2023/05/11 12:17:32.177	0.00000000000047997700	2023/05/11 12:17:32.377	0.00000000000026761000	2023/05/11 12:17:33.079	0.00000000000279500000	2023/05/11 12:17:33.279	0.00000000000043000000	2023/05/11 12:17:33.479	0.00000000000032250000	2023/05/11 12:17:33.680	0.00000000000150500000
2023/05/11 12:17:36.952	0.00000000000932584000	2023/05/11 12:17:37.152	0.00000000000025370000	2023/05/11 12:17:37.352	0.00000000000025805300	2023/05/11 12:17:37.552	0.00000000000024470200	2023/05/11 12:17:37.752	0.00000000000046201300	2023/05/11 12:17:37.952	0.00000000000025388200	2023/05/11 12:17:38.654	0.00000000000333250000	2023/05/11 12:17:38.854	0.00000000000064500000	2023/05/11 12:17:39.054	0.00000000000064500000	2023/05/11 12:17:39.255	0.00000000000161250000
2023/05/11 12:17:42.527	0.00000000000923103000	2023/05/11 12:17:42.727	0.00000000000026778200	2023/05/11 12:17:42.927	0.00000000000023238200	2023/05/11 12:17:43.127	0.00000000000022537300	2023/05/11 12:17:43.327	0.00000000000049802600	2023/05/11 12:17:43.527	0.00000000000026585800	2023/05/11 12:17:44.229	0.00000000000322500000	2023/05/11 12:17:44.429	0.00000000000021500000	2023/05/11 12:17:44.629	0.00000000000043000000	2023/05/11 12:17:44.830	0.00000000000161250000
2023/05/11 12:17:48.102	0.00000000000929843000	2023/05/11 12:17:48.302	0.00000000000028611100	2023/05/11 12:17:48.502	0.00000000000021687000	2023/05/11 12:17:48.702	0.00000000000023529600	2023/05/11 12:17:48.902	0.00000000000050750700	2023/05/11 12:17:49.102	0.00000000000023054400	2023/05/11 12:17:49.804	0.00000000000322500000	2023/05/11 12:17:50.004	0.00000000000021500000	2023/05/11 12:17:50.204	0.00000000000032250000	2023/05/11 12:17:50.405	0.00000000000118250000
2023/05/11 12:17:53.677	0.00000000000925962000	2023/05/11 12:17:53.877	0.00000000000029683900	2023/05/11 12:17:54.077	0.00000000000021037700	2023/05/11 12:17:54.277	0.00000000000024117600	2023/05/11 12:17:54.477	0.00000000000051663400	2023/05/11 12:17:54.677	0.00000000000024302500	2023/05/11 12:17:55.379	0.00000000000290250000	2023/05/11 12:17:55.579	0.00000000000021500000	2023/05/11 12:17:55.779	0.00000000000032250000	2023/05/11 12:17:55.980	0.00000000000139750000
2023/05/11 12:17:59.252	0.00000000000929553000	2023/05/11 12:17:59.452	0.00000000000026248200	2023/05/11 12:17:59.652	0.00000000000019541300	2023/05/11 12:17:59.852	0.00000000000021524700	2023/05/11 12:18:00.052	0.00000000000049755300	2023/05/11 12:18:00.252	0.00000000000026117100	2023/05/11 12:18:00.954	0.00000000000290250000	2023/05/11 12:18:01.154	0.00000000000010750000	2023/05/11 12:18:01.354	0.00000000000043000000	2023/05/11 12:18:01.555	0.00000000000129000000
2023/05/11 12:18:04.827	0.00000000000931208000	2023/05/11 12:18:05.027	0.00000000000033630300	2023/05/11 12:18:05.227	0.00000000000024661500	2023/05/11 12:18:05.427	0.00000000000024786200	2023/05/11 12:18:05.627	0.00000000000044969400	2023/05/11 12:18:05.827	0.00000000000024120800	2023/05/11 12:18:06.529	0.00000000000311750000	2023/05/11 12:18:06.729	0.00000000000043000000	2023/05/11 12:18:06.929	0.00000000000032250000	2023/05/11 12:18:07.130	0.00000000000129000000
2023/05/11 12:18:10.402	0.00000000000926811000	2023/05/11 12:18:10.602	0.00000000000026758900	2023/05/11 12:18:10.802	0.00000000000021273100	2023/05/11 12:18:11.002	0.00000000000023992900	2023/05/11 12:18:11.202	0.00000000000051932200	2023/05/11 12:18:11.402	0.00000000000026729800	2023/05/11 12:18:12.104	0.00000000000268750000	2023/05/11 12:18:12.304	0.00000000000010750000	2023/05/11 12:18:12.504	0.00000000000043000000	2023/05/11 12:18:12.705	0.00000000000161250000
2023/05/11 12:18:15.977	0.00000000000932240000	2023/05/11 12:18:16.177	0.00000000000029685000	2023/05/11 12:18:16.377	0.00000000000020397000	2023/05/11 12:18:16.577	0.00000000000022687800	2023/05/11 12:18:16.777	0.00000000000051239900	2023/05/11 12:18:16.977	0.00000000000025399000	2023/05/11 12:18:17.679	0.00000000000344000000	2023/05/11 12:18:17.879	0.00000000000064500000	2023/05/11 12:18:18.079	0.00000000000053750000	2023/05/11 12:18:18.280	0.00000000000150500000
2023/05/11 12:18:21.552	0.00000000000927370000	2023/05/11 12:18:21.752	0.00000000000027097500	2023/05/11 12:18:21.952	0.00000000000022201900	2023/05/11 12:18:22.152	0.00000000000022838300	2023/05/11 12:18:22.352	0.00000000000051875200	2023/05/11 12:18:22.552	0.00000000000027361900	2023/05/11 12:18:23.254	0.00000000000301000000	2023/05/11 12:18:23.454	0.00000000000043000000	2023/05/11 12:18:23.654	0.00000000000064500000	2023/05/11 12:18:23.855	0.00000000000150500000
2023/05/11 12:18:27.127	0.00000000000976369000	2023/05/11 12:18:27.327	0.00000000000029738800	2023/05/11 12:18:27.527	0.00000000000021415000	2023/05/11 12:18:27.727	0.00000000000024856100	2023/05/11 12:18:27.927	0.00000000000050122900	2023/05/11 12:18:28.127	0.00000000000025744100	2023/05/11 12:18:28.829	0.00000000000322500000	2023/05/11 12:18:29.029	0.00000000000032250000	2023/05/11 12:18:29.229	0.00000000000021500000	2023/05/11 12:18:29.430	0.00000000000150500000
2023/05/11 12:18:32.702	0.00000000000934627000	2023/05/11 12:18:32.902	0.00000000000029713000	2023/05/11 12:18:33.102	0.00000000000024617500	2023/05/11 12:18:33.302	0.00000000000026025700	2023/05/11 12:18:33.502	0.00000000000049692900	2023/05/11 12:18:33.702	0.00000000000027137300	2023/05/11 12:18:34.404	0.00000000000322500000	2023/05/11 12:18:34.604	0.00000000000053750000	2023/05/11 12:18:34.804	0.00000000000064500000	2023/05/11 12:18:35.005	0.00000000000182750000
2023/05/11 12:18:38.277	0.00000000000934551000	2023/05/11 12:18:38.477	0.00000000000030428900	2023/05/11 12:18:38.677	0.00000000000025874100	2023/05/11 12:18:38.877	0.00000000000020434600	2023/05/11 12:18:39.077	0.00000000000048537300	2023/05/11 12:18:39.277	0.00000000000025413000	2023/05/11 12:18:39.979	0.00000000000301000000	2023/05/11 12:18:40.179	0.00000000000043000000	2023/05/11 12:18:40.379	0.00000000000053750000	2023/05/11 12:18:40.580	0.00000000000150500000
2023/05/11 12:18:43.852	0.00000000000927306000	2023/05/11 12:18:44.052	0.00000000000030570800	2023/05/11 12:18:44.252	0.00000000000023192000	2023/05/11 12:18:44.452	0.00000000000023275900	2023/05/11 12:18:44.652	0.00000000000049491900	2023/05/11 12:18:44.852	0.00000000000026691100	2023/05/11 12:18:45.554	0.00000000000344000000	2023/05/11 12:18:45.754	0.00000000000075250000	2023/05/11 12:18:45.954	0.00000000000053750000	2023/05/11 12:18:46.155	0.00000000000161250000
2023/05/11 12:18:49.427	0.00000000000924081000	2023/05/11 12:18:49.627	0.00000000000027463000	2023/05/11 12:18:49.827	0.00000000000025516200	2023/05/11 12:18:50.027	0.00000000000025705400	2023/05/11 12:18:50.227	0.00000000000051518300	2023/05/11 12:18:50.427	0.00000000000023332800	2023/05/11 12:18:51.129	0.00000000000301000000	2023/05/11 12:18:51.329	0.00000000000064500000	2023/05/11 12:18:51.529	0.00000000000032250000	2023/05/11 12:18:51.730	0.00000000000182750000
2023/05/11 12:18:55.002	0.00000000000934906000	2023/05/11 12:18:55.202	0.00000000000029089500	2023/05/11 12:18:55.402	0.00000000000025522600	2023/05/11 12:18:55.602	0.00000000000022038500	2023/05/11 12:18:55.802	0.00000000000050168100	2023/05/11 12:18:56.002	0.00000000000023149000	2023/05/11 12:18:56.704	0.00000000000279500000	2023/05/11 12:18:56.904	0.00000000000000000000	2023/05/11 12:18:57.104	0.00000000000032250000	2023/05/11 12:18:57.305	0.00000000000139750000
2023/05/11 12:19:00.577	0.00000000000925468000	2023/05/11 12:19:00.777	0.00000000000026469700	2023/05/11 12:19:00.977	0.00000000000022375000	2023/05/11 12:19:01.177	0.00000000000024756100	2023/05/11 12:19:01.377	0.00000000000052485800	2023/05/11 12:19:01.577	0.00000000000025763400	2023/05/11 12:19:02.279	0.00000000000290250000	2023/05/11 12:19:02.479	0.00000000000021500000	2023/05/11 12:19:02.679	0.00000000000032250000	2023/05/11 12:19:02.880	0.00000000000150500000
2023/05/11 12:19:06.152	0.00000000000982701000	2023/05/11 12:19:06.352	0.00000000000027559700	2023/05/11 12:19:06.552	0.00000000000023368300	2023/05/11 12:19:06.752	0.00000000000028388600	2023/05/11 12:19:06.952	0.00000000000046574400	2023/05/11 12:19:07.152	0.00000000000021678400	2023/05/11 12:19:07.854	0.00000000000301000000	2023/05/11 12:19:08.054	0.00000000000000000000	2023/05/11 12:19:08.254	0.00000000000000000000	2023/05/11 12:19:08.455	0.00000000000129000000
2023/05/11 12:19:11.727	0.00000000000939776000	2023/05/11 12:19:11.927	0.00000000000030186000	2023/05/11 12:19:12.127	0.00000000000023776800	2023/05/11 12:19:12.327	0.00000000000024616400	2023/05/11 12:19:12.527	0.00000000000049897200	2023/05/11 12:19:12.727	0.00000000000023624200	2023/05/11 12:19:13.429	0.00000000000301000000	2023/05/11 12:19:13.629	0.00000000000021500000	2023/05/11 12:19:13.829	0.00000000000010750000	2023/05/11 12:19:14.030	0.00000000000139750000
2023/05/11 12:19:17.302	0.00000000000935745000	2023/05/11 12:19:17.502	0.00000000000024765800	2023/05/11 12:19:17.702	0.00000000000020756100	2023/05/11 12:19:17.902	0.00000000000022222400	2023/05/11 12:19:18.102	0.00000000000048289000	2023/05/11 12:19:18.302	0.00000000000025931100	2023/05/11 12:19:19.004	0.00000000000268750000	2023/05/11 12:19:19.204	0.00000000000032250000	2023/05/11 12:19:19.404	0.00000000000021500000	2023/05/11 12:19:19.605	0.00000000000118250000
2023/05/11 12:19:22.877	0.00000000000935272000	2023/05/11 12:19:23.077	0.00000000000027508100	2023/05/11 12:19:23.277	0.00000000000022277200	2023/05/11 12:19:23.477	0.00000000000021844000	2023/05/11 12:19:23.677	0.00000000000048843700	2023/05/11 12:19:23.877	0.00000000000025252800	2023/05/11 12:19:24.579	0.00000000000311750000	2023/05/11 12:19:24.779	0.00000000000021500000	2023/05/11 12:19:24.979	0.00000000000021500000	2023/05/11 12:19:25.180	0.00000000000118250000
2023/05/11 12:19:28.452	0.00000000000938303000	2023/05/11 12:19:28.652	0.00000000000027740300	2023/05/11 12:19:28.852	0.00000000000022788900	2023/05/11 12:19:29.052	0.00000000000021095800	2023/05/11 12:19:29.252	0.00000000000051678500	2023/05/11 12:19:29.452	0.00000000000025747300	2023/05/11 12:19:30.154	0.00000000000279500000	2023/05/11 12:19:30.354	0.00000000000032250000	2023/05/11 12:19:30.554	0.00000000000010750000	2023/05/11 12:19:30.755	0.00000000000161250000
2023/05/11 12:19:34.027	0.00000000000930370000	2023/05/11 12:19:34.227	0.00000000000028049900	2023/05/11 12:19:34.427	0.00000000000021967600	2023/05/11 12:19:34.627	0.00000000000023180200	2023/05/11 12:19:34.827	0.00000000000049352200	2023/05/11 12:19:35.027	0.00000000000025523700	2023/05/11 12:19:35.729	0.00000000000279500000	2023/05/11 12:19:35.929	0.00000000000010750000	2023/05/11 12:19:36.129	0.00000000000010750000	2023/05/11 12:19:36.330	0.00000000000161250000
2023/05/11 12:19:39.602	0.00000000000935207000	2023/05/11 12:19:39.802	0.00000000000028843300	2023/05/11 12:19:40.002	0.00000000000026723400	2023/05/11 12:19:40.202	0.00000000000023587600	2023/05/11 12:19:40.402	0.00000000000051232300	2023/05/11 12:19:40.602	0.00000000000028110100	2023/05/11 12:19:41.304	0.00000000000290250000	2023/05/11 12:19:41.504	0.00000000000032250000	2023/05/11 12:19:41.704	0.00000000000064500000	2023/05/11 12:19:41.905	0.00000000000172000000
2023/05/11 12:19:45.177	0.00000000000936884000	2023/05/11 12:19:45.377	0.00000000000027154500	2023/05/11 12:19:45.577	0.00000000000022992100	2023/05/11 12:19:45.777	0.00000000000023126400	2023/05/11 12:19:45.977	0.00000000000046862500	2023/05/11 12:19:46.177	0.00000000000025563500	2023/05/11 12:19:46.879	0.00000000000279500000	2023/05/11 12:19:47.079	0.00000000000021500000	2023/05/11 12:19:47.279	0.00000000000000000000	2023/05/11 12:19:47.480	0.00000000000150500000
2023/05/11 12:19:50.752	0.00000000000943366000	2023/05/11 12:19:50.952	0.00000000000028232700	2023/05/11 12:19:51.152	0.00000000000026542800	2023/05/11 12:19:51.352	0.00000000000025129200	2023/05/11 12:19:51.552	0.00000000000050633600	2023/05/11 12:19:51.752	0.00000000000025924700	2023/05/11 12:19:52.454	0.00000000000301000000	2023/05/11 12:19:52.654	0.00000000000032250000	2023/05/11 12:19:52.854	0.00000000000032250000	2023/05/11 12:19:53.055	0.00000000000161250000
2023/05/11 12:19:56.327	0.00000000000937970000	2023/05/11 12:19:56.527	0.00000000000023653200	2023/05/11 12:19:56.727	0.00000000000019331700	2023/05/11 12:19:56.927	0.00000000000022843700	2023/05/11 12:19:57.127	0.00000000000049916500	2023/05/11 12:19:57.327	0.00000000000024383100	2023/05/11 12:19:58.029	0.00000000000290250000	2023/05/11 12:19:58.229	0.00000000000021500000	2023/05/11 12:19:58.429	0.00000000000021500000	2023/05/11 12:19:58.630	0.00000000000150500000
2023/05/11 12:20:01.902	0.00000000000945334000	2023/05/11 12:20:02.102	0.00000000000028690600	2023/05/11 12:20:02.302	0.00000000000026707300	2023/05/11 12:20:02.502	0.00000000000026112800	2023/05/11 12:20:02.702	0.00000000000049811200	2023/05/11 12:20:02.902	0.00000000000021302200	2023/05/11 12:20:03.604	0.00000000000322500000	2023/05/11 12:20:03.804	0.00000000000032250000	2023/05/11 12:20:04.004	0.00000000000032250000	2023/05/11 12:20:04.205	0.00000000000161250000
2023/05/11 12:20:07.477	0.00000000000937787000	2023/05/11 12:20:07.677	0.00000000000027181300	2023/05/11 12:20:07.877	0.00000000000023914400	2023/05/11 12:20:08.077	0.00000000000024559400	2023/05/11 12:20:08.277	0.00000000000057083600	2023/05/11 12:20:08.477	0.00000000000023509100	2023/05/11 12:20:09.179	0.00000000000268750000	2023/05/11 12:20:09.379	0.00000000000021500000	2023/05/11 12:20:09.579	0.00000000000021500000	2023/05/11 12:20:09.780	0.00000000000172000000
2023/05/11 12:20:13.052	0.00000000000944506000	2023/05/11 12:20:13.252	0.00000000000028459500	2023/05/11 12:20:13.452	0.00000000000022636200	2023/05/11 12:20:13.652	0.00000000000022696400	2023/05/11 12:20:13.852	0.00000000000045555300	2023/05/11 12:20:14.052	0.00000000000026738400	2023/05/11 12:20:14.754	0.00000000000301000000	2023/05/11 12:20:14.954	0.00000000000010750000	2023/05/11 12:20:15.154	0.00000000000043000000	2023/05/11 12:20:15.355	0.00000000000129000000
2023/05/11 12:20:18.627	0.00000000000947107000	2023/05/11 12:20:18.827	0.00000000000030067700	2023/05/11 12:20:19.027	0.00000000000020993600	2023/05/11 12:20:19.227	0.00000000000025571000	2023/05/11 12:20:19.427	0.00000000000051746200	2023/05/11 12:20:19.627	0.00000000000030984700	2023/05/11 12:20:20.329	0.00000000000301000000	2023/05/11 12:20:20.529	0.00000000000043000000	2023/05/11 12:20:20.729	0.00000000000064500000	2023/05/11 12:20:20.930	0.00000000000139750000
2023/05/11 12:20:24.202	0.00000000000953891000	2023/05/11 12:20:24.402	0.00000000000027788700	2023/05/11 12:20:24.602	0.00000000000020538900	2023/05/11 12:20:24.802	0.00000000000019266100	2023/05/11 12:20:25.002	0.00000000000049765000	2023/05/11 12:20:25.202	0.00000000000027943500	2023/05/11 12:20:25.904	0.00000000000290250000	2023/05/11 12:20:26.104	0.00000000000000000000	2023/05/11 12:20:26.304	0.00000000000032250000	2023/05/11 12:20:26.505	0.00000000000107500000
2023/05/11 12:20:29.777	0.00000000000952891000	2023/05/11 12:20:29.977	0.00000000000026730900	2023/05/11 12:20:30.177	0.00000000000024295000	2023/05/11 12:20:30.377	0.00000000000026709400	2023/05/11 12:20:30.577	0.00000000000049682200	2023/05/11 12:20:30.778	0.00000000000024074600	2023/05/11 12:20:31.479	0.00000000000301000000	2023/05/11 12:20:31.679	0.00000000000021500000	2023/05/11 12:20:31.879	0.00000000000032250000	2023/05/11 12:20:32.080	0.00000000000139750000
