	Live comments	Elapsed time	Coverage	Time	H2 4K BA2	H2 4K BA1	corr BA2	corr BA1	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-platinum	T-CERNOX	I_emission	I_grid
1305		8286.0	3.604919683033653e+16	2023-02-23 15:06:54	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.627	2.7e-06	2.66e-06	1.66e-06	4.059e-07	1.1	401.0	-5.05	4295.381		
1306		8293.0	3.6055034756948744e+16	2023-02-23 15:07:01	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.628	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	402.0	-5.05	4295.269		
1307		8300.0	3.606087268356097e+16	2023-02-23 15:07:08	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.627	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	401.0	-5.275	4295.269		
1308		8306.0	3.606087268356097e+16	2023-02-23 15:07:14	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.627	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	401.0	-5.163	4295.381		
1309		8313.0	3.606087268356097e+16	2023-02-23 15:07:21	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.627	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	401.0	-5.163	4295.269		
1310		8320.0	3.606087268356097e+16	2023-02-23 15:07:28	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.627	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	401.0	-5.387	4295.381		
1311		8327.0	3.608422439000963e+16	2023-02-23 15:07:35	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.66e-06	4.059e-07	1.1	401.0	-5.275	4295.493		
1312		8334.0	3.608422439000963e+16	2023-02-23 15:07:42	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	401.0	-5.163	4295.269		
1313		8340.0	3.608422439000963e+16	2023-02-23 15:07:48	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.662e-06	4.059e-07	1.1	401.0	-5.387	4295.269		
1314		8347.0	3.608422439000963e+16	2023-02-23 15:07:55	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.662e-06	4.054e-07	1.1	401.0	-5.387	4295.269		
1315		8354.0	3.608422439000963e+16	2023-02-23 15:08:02	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.662e-06	4.054e-07	1.1	401.0	-5.163	4295.493		
1316		8361.0	3.608422439000963e+16	2023-02-23 15:08:09	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.66e-06	4.054e-07	1.1	401.0	-5.163	4295.381		
1317		8368.0	3.608422439000963e+16	2023-02-23 15:08:16	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.662e-06	4.054e-07	1.1	401.0	-5.163	4295.157		
1318		8374.0	3.608422439000963e+16	2023-02-23 15:08:22	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.662e-06	4.054e-07	1.1	401.0	-5.163	4295.157		
1319		8381.0	3.608422439000963e+16	2023-02-23 15:08:29	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.623	2.7e-06	2.66e-06	1.66e-06	4.054e-07	1.1	401.0	-5.163	4295.157		
1320		8388.0	3.6090062316621864e+16	2023-02-23 15:08:36	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.622	2.7e-06	2.66e-06	1.66e-06	4.054e-07	1.1	401.0	-5.275	4295.269		
1321		8395.0	3.610757609645852e+16	2023-02-23 15:08:43	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.054e-07	1.1	401.0	-5.163	4295.269		
1322		8402.0	3.6113414023070744e+16	2023-02-23 15:08:50	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.618	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.163	4295.381		
1323		8408.0	3.611925194968296e+16	2023-02-23 15:08:56	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.662e-06	4.054e-07	1.1	401.0	-4.826	4295.269		
1324		8415.0	3.611925194968296e+16	2023-02-23 15:09:03	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.163	4295.381		
1325		8422.0	3.611925194968296e+16	2023-02-23 15:09:10	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.05	4295.269		
1326		8429.0	3.612508987629519e+16	2023-02-23 15:09:17	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.618	2.7e-06	2.66e-06	1.662e-06	4.049e-07	1.1	401.0	-5.05	4295.269		
1327		8436.0	3.61309278029074e+16	2023-02-23 15:09:24	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.163	4295.381		
1328		8442.0	3.61309278029074e+16	2023-02-23 15:09:30	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.05	4295.269		
1329		8449.0	3.61309278029074e+16	2023-02-23 15:09:37	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.05	4295.269		
1330		8456.0	3.61309278029074e+16	2023-02-23 15:09:44	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.658e-06	4.049e-07	1.1	401.0	-5.163	4295.493		
1331		8463.0	3.61309278029074e+16	2023-02-23 15:09:51	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.05	4295.381		
1332		8470.0	3.61309278029074e+16	2023-02-23 15:09:58	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.163	4295.269		
1333		8476.0	3.61309278029074e+16	2023-02-23 15:10:04	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.05	4295.381		
1334		8483.0	3.613676572951963e+16	2023-02-23 15:10:11	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.618	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	401.0	-5.163	4295.493		
1335		8490.0	3.614260365613184e+16	2023-02-23 15:10:18	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.044e-07	1.1	401.0	-5.275	4295.157		
1336		8497.0	3.614260365613184e+16	2023-02-23 15:10:25	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.044e-07	1.1	400.0	-5.275	4295.269		
1337		8504.0	3.614260365613184e+16	2023-02-23 15:10:32	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.652e-06	4.049e-07	1.1	401.0	-4.938	4295.493		
1338		8511.0	3.614260365613184e+16	2023-02-23 15:10:39	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.66e-06	4.049e-07	1.1	400.0	-5.05	4295.269		
1339		8517.0	3.614260365613184e+16	2023-02-23 15:10:45	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.662e-06	4.049e-07	1.1	400.0	-5.275	4295.269		
1340		8524.0	3.614844158274407e+16	2023-02-23 15:10:52	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.618	2.7e-06	2.66e-06	1.66e-06	4.044e-07	1.1	401.0	-5.163	4295.269		
1341		8531.0	3.616595536258063e+16	2023-02-23 15:10:59	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.615	2.7e-06	2.66e-06	1.65e-06	4.044e-07	1.1	400.0	-5.05	4295.381		
1342		8538.0	3.616595536258063e+16	2023-02-23 15:11:06	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.615	2.7e-06	2.66e-06	1.658e-06	4.044e-07	1.1	400.0	-5.05	4295.381		
1343		8545.0	3.617763121580507e+16	2023-02-23 15:11:13	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.617	2.7e-06	2.66e-06	1.652e-06	4.044e-07	1.1	400.0	-5.163	4295.269		
1344		8551.0	3.617763121580507e+16	2023-02-23 15:11:19	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.617	2.7e-06	2.66e-06	1.648e-06	4.049e-07	1.1	400.0	-5.05	4295.493		
1345		8558.0	3.618346914241718e+16	2023-02-23 15:11:26	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.618	2.7e-06	2.66e-06	1.66e-06	4.04e-07	1.1	400.0	-5.163	4295.493		
1346		8565.0	3.618346914241718e+16	2023-02-23 15:11:33	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.618	2.7e-06	2.66e-06	1.652e-06	4.044e-07	1.1	401.0	-5.387	4295.381		
1347		8572.0	3.61893070690294e+16	2023-02-23 15:11:40	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.656e-06	4.044e-07	1.1	400.0	-5.163	4295.606		
1348		8579.0	3.61893070690294e+16	2023-02-23 15:11:47	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.65e-06	4.044e-07	1.1	400.0	-5.275	4295.269		
1349		8585.0	3.61893070690294e+16	2023-02-23 15:11:53	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.654e-06	4.044e-07	1.1	401.0	-5.387	4295.493		
1350		8592.0	3.61893070690294e+16	2023-02-23 15:12:00	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.656e-06	4.044e-07	1.1	400.0	-5.05	4295.381		
1351		8599.0	3.6200982922253736e+16	2023-02-23 15:12:07	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.617	2.7e-06	2.66e-06	1.652e-06	4.044e-07	1.1	400.0	-5.05	4295.381		
1352		8606.0	3.621265877547808e+16	2023-02-23 15:12:14	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.381		
1353		8613.0	3.623601048192685e+16	2023-02-23 15:12:21	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.615	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.493		
1354		8619.0	3.6259362188375624e+16	2023-02-23 15:12:27	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.275	4295.381		
1355		8626.0	3.6259362188375624e+16	2023-02-23 15:12:34	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.493		
1356		8633.0	3.6276875968212184e+16	2023-02-23 15:12:41	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.616	2.7e-06	2.66e-06	1.652e-06	4.04e-07	1.1	400.0	-5.275	4295.381		
1357		8640.0	3.628271389482441e+16	2023-02-23 15:12:48	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.615	2.7e-06	2.66e-06	1.648e-06	4.04e-07	1.1	400.0	-5.499	4295.493		
1358		8646.0	3.628855182143662e+16	2023-02-23 15:12:54	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.614	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.493		
1359		8653.0	3.630022767466107e+16	2023-02-23 15:13:01	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.616	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.493		
1360		8660.0	3.630606560127329e+16	2023-02-23 15:13:08	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.615	2.7e-06	2.66e-06	1.648e-06	4.04e-07	1.1	400.0	-5.05	4295.493		
1361		8667.0	3.632941730772207e+16	2023-02-23 15:13:15	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.619	2.7e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.493		
1362		8674.0	3.635276901417085e+16	2023-02-23 15:13:22	2.7e-06	2.66e-06	2.7e-06	2.66e-06	83.615	2.7e-06	2.66e-06	1.648e-06	4.04e-07	1.1	400.0	-5.163	4295.381		
1363		8680.0	3.635276901417085e+16	2023-02-23 15:13:28	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.04e-07	1.1	400.0	-5.275	4295.606		
1364		8687.0	3.6358606940783064e+16	2023-02-23 15:13:35	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.04e-07	1.1	399.0	-5.05	4295.493		
1365		8694.0	3.636444486739529e+16	2023-02-23 15:13:42	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.163	4295.493		
1366		8701.0	3.63702827940075e+16	2023-02-23 15:13:49	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.387	4295.606		
1367		8708.0	3.637612072061973e+16	2023-02-23 15:13:56	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.04e-07	1.1	399.0	-5.163	4295.606		
1368		8714.0	3.637612072061973e+16	2023-02-23 15:14:02	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.275	4295.381		
1369		8721.0	3.637612072061973e+16	2023-02-23 15:14:09	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.04e-07	1.1	400.0	-5.275	4295.606		
1370		8728.0	3.637612072061973e+16	2023-02-23 15:14:16	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	400.0	-5.05	4295.718		
1371		8735.0	3.637612072061973e+16	2023-02-23 15:14:23	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.275	4295.606		
1372		8742.0	3.638195864723195e+16	2023-02-23 15:14:30	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-4.938	4295.718		
1373		8748.0	3.638779657384417e+16	2023-02-23 15:14:36	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.613	2.69e-06	2.66e-06	1.648e-06	4.04e-07	1.1	399.0	-5.163	4295.606		
1374		8755.0	3.639363450045639e+16	2023-02-23 15:14:43	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.05	4295.606		
1375		8762.0	3.639363450045639e+16	2023-02-23 15:14:50	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.275	4295.493		
1376		8769.0	3.639363450045639e+16	2023-02-23 15:14:57	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.275	4295.606		
1377		8776.0	3.639947242706861e+16	2023-02-23 15:15:04	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.05	4295.493		
1378		8782.0	3.640531035368083e+16	2023-02-23 15:15:10	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.163	4295.606		
1379		8789.0	3.640531035368083e+16	2023-02-23 15:15:17	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.163	4295.606		
1380		8796.0	3.641114828029305e+16	2023-02-23 15:15:24	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.05	4295.606		
1381		8803.0	3.641114828029305e+16	2023-02-23 15:15:31	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.275	4295.493		
1382		8810.0	3.641114828029305e+16	2023-02-23 15:15:38	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.05	4295.718		
1383		8816.0	3.641114828029305e+16	2023-02-23 15:15:44	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.05	4295.493		
1384		8823.0	3.641114828029305e+16	2023-02-23 15:15:51	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.05	4295.493		
1385		8830.0	3.641114828029305e+16	2023-02-23 15:15:58	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.606		
1386		8837.0	3.641114828029305e+16	2023-02-23 15:16:05	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.718		
1387		8844.0	3.641114828029305e+16	2023-02-23 15:16:12	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.05	4295.718		
1388		8850.0	3.641698620690528e+16	2023-02-23 15:16:18	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.718		
1389		8857.0	3.642866206012972e+16	2023-02-23 15:16:25	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.616	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.275	4295.606		
1390		8864.0	3.644033791335416e+16	2023-02-23 15:16:32	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.275	4295.606		
1391		8871.0	3.644033791335416e+16	2023-02-23 15:16:39	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.493		
1392		8878.0	3.6446175839966376e+16	2023-02-23 15:16:46	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.648e-06	4.044e-07	1.1	399.0	-5.163	4295.493		
1393		8884.0	3.6446175839966376e+16	2023-02-23 15:16:52	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.275	4295.606		
1394		8891.0	3.6446175839966376e+16	2023-02-23 15:16:59	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.275	4295.606		
1395		8898.0	3.6446175839966376e+16	2023-02-23 15:17:06	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.606		
1396		8905.0	3.646952754641515e+16	2023-02-23 15:17:13	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.619	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	398.0	-5.05	4295.493		
1397		8912.0	3.649287925286394e+16	2023-02-23 15:17:20	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.493		
1398		8918.0	3.649287925286394e+16	2023-02-23 15:17:26	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.163	4295.606		
1399		8925.0	3.651623095931271e+16	2023-02-23 15:17:33	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.619	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.387	4295.606		
1400		8932.0	3.653374473914926e+16	2023-02-23 15:17:40	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.616	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.05	4295.718		
1401		8939.0	3.653958266576149e+16	2023-02-23 15:17:47	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.606		
1402		8946.0	3.653958266576149e+16	2023-02-23 15:17:54	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.83		
1403		8952.0	3.653958266576149e+16	2023-02-23 15:18:00	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.05	4295.718		
1404		8959.0	3.654542059237371e+16	2023-02-23 15:18:07	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.616	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.163	4295.83		
1405		8966.0	3.655125851898594e+16	2023-02-23 15:18:14	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.606		
1406		8973.0	3.655709644559815e+16	2023-02-23 15:18:21	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.616	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	398.0	-5.163	4295.493		
1407		8980.0	3.6562934372210376e+16	2023-02-23 15:18:28	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.493		
1408		8987.0	3.6562934372210376e+16	2023-02-23 15:18:35	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	399.0	-5.163	4295.718		
1409		8993.0	3.6562934372210376e+16	2023-02-23 15:18:41	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.275	4295.606		
1410		9000.0	3.657461022543481e+16	2023-02-23 15:18:48	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.617	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.275	4295.718		
1411		9007.0	3.6586286078659144e+16	2023-02-23 15:18:55	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.619	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.606		
1412		9014.0	3.660963778510793e+16	2023-02-23 15:19:02	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	398.0	-5.275	4295.718		
1413		9021.0	3.660963778510793e+16	2023-02-23 15:19:09	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.493		
1414		9027.0	3.660963778510793e+16	2023-02-23 15:19:15	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	399.0	-5.163	4295.606		
1415		9034.0	3.660963778510793e+16	2023-02-23 15:19:22	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.035e-07	1.1	398.0	-5.163	4295.606		
1416		9041.0	3.660963778510793e+16	2023-02-23 15:19:29	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.606		
1417		9048.0	3.660963778510793e+16	2023-02-23 15:19:36	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.044e-07	1.1	398.0	-5.275	4295.493		
1418		9055.0	3.660963778510793e+16	2023-02-23 15:19:43	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.275	4295.493		
1419		9061.0	3.660963778510793e+16	2023-02-23 15:19:49	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.493		
1420		9068.0	3.661547571172014e+16	2023-02-23 15:19:56	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.614	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.942		
1421		9075.0	3.662131363833237e+16	2023-02-23 15:20:03	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.718		
1422		9082.0	3.662131363833237e+16	2023-02-23 15:20:10	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.275	4295.718		
1423		9089.0	3.662131363833237e+16	2023-02-23 15:20:17	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.275	4295.718		
1424		9095.0	3.662131363833237e+16	2023-02-23 15:20:23	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.05	4295.606		
1425		9102.0	3.662131363833237e+16	2023-02-23 15:20:30	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.275	4295.606		
1426		9109.0	3.662131363833237e+16	2023-02-23 15:20:37	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.275	4295.83		
1427		9116.0	3.6627151564944584e+16	2023-02-23 15:20:44	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.616	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.718		
1428		9123.0	3.663298949155682e+16	2023-02-23 15:20:51	2.69e-06	2.66e-06	2.69e-06	2.66e-06	83.615	2.69e-06	2.66e-06	1.646e-06	4.04e-07	1.1	398.0	-5.163	4295.606		
