F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/13 17:50:20.108	0.00000000003015050000	2022/12/13 17:50:20.358	0.00000000000144157000	2022/12/13 17:50:20.608	0.00000000000001376750	2022/12/13 17:50:20.858	0.00000000000027860200	2022/12/13 17:50:21.108	0.00000000000017624600	2022/12/13 17:50:21.359	0.00000000000058635900	2022/12/13 17:50:21.609	0.00000000000079372600	2022/12/13 17:50:21.860	0.00000000000094352800	2022/12/13 17:50:22.110	0.00000000000002695880	2022/12/13 17:50:22.360	0.00000000000001964130
2022/12/13 17:50:26.433	0.00000000002028040000	2022/12/13 17:50:26.683	0.00000000000099969600	2022/12/13 17:50:26.933	0.00000000000002254160	2022/12/13 17:50:27.183	0.00000000000020994200	2022/12/13 17:50:27.433	0.00000000000013324600	2022/12/13 17:50:27.684	0.00000000000050358400	2022/12/13 17:50:27.934	0.00000000000091886700	2022/12/13 17:50:28.184	0.00000000000096298500	2022/12/13 17:50:28.435	0.00000000000003126900	2022/12/13 17:50:28.685	0.00000000000001491400
2022/12/13 17:50:32.758	0.00000000002040990000	2022/12/13 17:50:33.008	0.00000000000100034000	2022/12/13 17:50:33.258	0.00000000000002420200	2022/12/13 17:50:33.508	0.00000000000018860300	2022/12/13 17:50:33.758	0.00000000000013212200	2022/12/13 17:50:34.009	0.00000000000051543500	2022/12/13 17:50:34.259	0.00000000000090622500	2022/12/13 17:50:34.509	0.00000000000095019300	2022/12/13 17:50:34.760	0.00000000000004000070	2022/12/13 17:50:35.010	0.00000000000001668400
2022/12/13 17:50:39.083	0.00000000002045880000	2022/12/13 17:50:39.333	0.00000000000101410000	2022/12/13 17:50:39.583	0.00000000000001428990	2022/12/13 17:50:39.833	0.00000000000019574100	2022/12/13 17:50:40.083	0.00000000000012486600	2022/12/13 17:50:40.334	0.00000000000049185000	2022/12/13 17:50:40.584	0.00000000000091769000	2022/12/13 17:50:40.834	0.00000000000093815300	2022/12/13 17:50:41.085	0.00000000000002912330	2022/12/13 17:50:41.335	0.00000000000001967840
2022/12/13 17:50:45.408	0.00000000002053090000	2022/12/13 17:50:45.658	0.00000000000095212800	2022/12/13 17:50:45.908	0.00000000000001698870	2022/12/13 17:50:46.158	0.00000000000018747400	2022/12/13 17:50:46.408	0.00000000000012951600	2022/12/13 17:50:46.659	0.00000000000047046300	2022/12/13 17:50:46.909	0.00000000000088186000	2022/12/13 17:50:47.159	0.00000000000096750000	2022/12/13 17:50:47.410	0.00000000000003201720	2022/12/13 17:50:47.660	0.00000000000001335840
2022/12/13 17:50:51.733	0.00000000002035830000	2022/12/13 17:50:51.983	0.00000000000098566800	2022/12/13 17:50:52.233	0.00000000000001548800	2022/12/13 17:50:52.483	0.00000000000018295900	2022/12/13 17:50:52.733	0.00000000000011904000	2022/12/13 17:50:52.984	0.00000000000044078700	2022/12/13 17:50:53.234	0.00000000000089398600	2022/12/13 17:50:53.484	0.00000000000091391100	2022/12/13 17:50:53.735	0.00000000000002828590	2022/12/13 17:50:53.985	0.00000000000002139030
2022/12/13 17:50:58.058	0.00000000002011860000	2022/12/13 17:50:58.308	0.00000000000098136800	2022/12/13 17:50:58.558	0.00000000000001804920	2022/12/13 17:50:58.808	0.00000000000019523000	2022/12/13 17:50:59.058	0.00000000000012354900	2022/12/13 17:50:59.309	0.00000000000045207500	2022/12/13 17:50:59.559	0.00000000000086621900	2022/12/13 17:50:59.809	0.00000000000094019500	2022/12/13 17:51:00.060	0.00000000000002431650	2022/12/13 17:51:00.310	0.00000000000001971010
2022/12/13 17:51:04.383	0.00000000002035620000	2022/12/13 17:51:04.633	0.00000000000099507400	2022/12/13 17:51:04.883	0.00000000000001953430	2022/12/13 17:51:05.133	0.00000000000020562000	2022/12/13 17:51:05.383	0.00000000000009418610	2022/12/13 17:51:05.634	0.00000000000046170700	2022/12/13 17:51:05.884	0.00000000000085713500	2022/12/13 17:51:06.134	0.00000000000092073800	2022/12/13 17:51:06.385	0.00000000000002753770	2022/12/13 17:51:06.635	0.00000000000002438900	2022/12/13 17:51:07.386	0.00000000000000000000
2022/12/13 17:51:10.708	0.00000000002017930000	2022/12/13 17:51:10.958	0.00000000000098410900	2022/12/13 17:51:11.208	0.00000000000002045830	2022/12/13 17:51:11.458	0.00000000000020567900	2022/12/13 17:51:11.708	0.00000000000010597800	2022/12/13 17:51:11.959	0.00000000000048211600	2022/12/13 17:51:12.209	0.00000000000086269800	2022/12/13 17:51:12.459	0.00000000000094170000	2022/12/13 17:51:12.710	0.00000000000003097930	2022/12/13 17:51:12.960	0.00000000000001680170
2022/12/13 17:51:17.033	0.00000000002004660000	2022/12/13 17:51:17.283	0.00000000000098830100	2022/12/13 17:51:17.533	0.00000000000001823200	2022/12/13 17:51:17.783	0.00000000000020212100	2022/12/13 17:51:18.033	0.00000000000011197700	2022/12/13 17:51:18.284	0.00000000000046244900	2022/12/13 17:51:18.534	0.00000000000087501200	2022/12/13 17:51:18.784	0.00000000000092966000	2022/12/13 17:51:19.035	0.00000000000002192240	2022/12/13 17:51:19.285	0.00000000000002844450
2022/12/13 17:51:23.358	0.00000000002007830000	2022/12/13 17:51:23.608	0.00000000000097486400	2022/12/13 17:51:23.858	0.00000000000001938010	2022/12/13 17:51:24.108	0.00000000000019745600	2022/12/13 17:51:24.358	0.00000000000009967940	2022/12/13 17:51:24.609	0.00000000000045567600	2022/12/13 17:51:24.859	0.00000000000084534200	2022/12/13 17:51:25.109	0.00000000000091778100	2022/12/13 17:51:25.360	0.00000000000002502810	2022/12/13 17:51:25.610	0.00000000000002002450
2022/12/13 17:51:29.683	0.00000000002007990000	2022/12/13 17:51:29.933	0.00000000000098029300	2022/12/13 17:51:30.183	0.00000000000001428780	2022/12/13 17:51:30.433	0.00000000000018564700	2022/12/13 17:51:30.683	0.00000000000011632000	2022/12/13 17:51:30.934	0.00000000000044955900	2022/12/13 17:51:31.184	0.00000000000087797400	2022/12/13 17:51:31.434	0.00000000000093046600	2022/12/13 17:51:31.685	0.00000000000003290410	2022/12/13 17:51:31.935	0.00000000000001949620
2022/12/13 17:51:36.008	0.00000000002008900000	2022/12/13 17:51:36.258	0.00000000000096723100	2022/12/13 17:51:36.508	0.00000000000001768690	2022/12/13 17:51:36.758	0.00000000000020413100	2022/12/13 17:51:37.008	0.00000000000012351700	2022/12/13 17:51:37.259	0.00000000000043189200	2022/12/13 17:51:37.509	0.00000000000087035200	2022/12/13 17:51:37.759	0.00000000000091805000	2022/12/13 17:51:38.010	0.00000000000002541080	2022/12/13 17:51:38.260	0.00000000000001840770
2022/12/13 17:51:42.333	0.00000000001971490000	2022/12/13 17:51:42.583	0.00000000000096266300	2022/12/13 17:51:42.833	0.00000000000001793310	2022/12/13 17:51:43.083	0.00000000000020773800	2022/12/13 17:51:43.333	0.00000000000010627400	2022/12/13 17:51:43.584	0.00000000000046687200	2022/12/13 17:51:43.834	0.00000000000087926900	2022/12/13 17:51:44.084	0.00000000000092455400	2022/12/13 17:51:44.335	0.00000000000002937540	2022/12/13 17:51:44.585	0.00000000000001464310
2022/12/13 17:51:48.658	0.00000000001999660000	2022/12/13 17:51:48.908	0.00000000000095809400	2022/12/13 17:51:49.158	0.00000000000001370460	2022/12/13 17:51:49.408	0.00000000000017693400	2022/12/13 17:51:49.658	0.00000000000011279400	2022/12/13 17:51:49.909	0.00000000000044802200	2022/12/13 17:51:50.159	0.00000000000086607400	2022/12/13 17:51:50.409	0.00000000000091735100	2022/12/13 17:51:50.660	0.00000000000002584730	2022/12/13 17:51:50.910	0.00000000000002464000
2022/12/13 17:51:54.983	0.00000000001993800000	2022/12/13 17:51:55.233	0.00000000000098013100	2022/12/13 17:51:55.483	0.00000000000001544230	2022/12/13 17:51:55.733	0.00000000000018245400	2022/12/13 17:51:55.983	0.00000000000010858500	2022/12/13 17:51:56.234	0.00000000000044367400	2022/12/13 17:51:56.484	0.00000000000087458200	2022/12/13 17:51:56.734	0.00000000000089687300	2022/12/13 17:51:56.985	0.00000000000003544330	2022/12/13 17:51:57.235	0.00000000000002305280
2022/12/13 17:52:01.308	0.00000000001990410000	2022/12/13 17:52:01.558	0.00000000000098126000	2022/12/13 17:52:01.808	0.00000000000001731390	2022/12/13 17:52:02.058	0.00000000000017030600	2022/12/13 17:52:02.308	0.00000000000011754500	2022/12/13 17:52:02.559	0.00000000000042328600	2022/12/13 17:52:02.809	0.00000000000088705800	2022/12/13 17:52:03.059	0.00000000000091824400	2022/12/13 17:52:03.310	0.00000000000002151500	2022/12/13 17:52:03.560	0.00000000000001076820
2022/12/13 17:52:07.633	0.00000000001991700000	2022/12/13 17:52:07.883	0.00000000000097384300	2022/12/13 17:52:08.133	0.00000000000001447970	2022/12/13 17:52:08.383	0.00000000000017454200	2022/12/13 17:52:08.633	0.00000000000010809600	2022/12/13 17:52:08.884	0.00000000000043768100	2022/12/13 17:52:09.134	0.00000000000086678900	2022/12/13 17:52:09.384	0.00000000000094304400	2022/12/13 17:52:09.635	0.00000000000002674700	2022/12/13 17:52:09.885	0.00000000000001727740
2022/12/13 17:52:13.958	0.00000000001995250000	2022/12/13 17:52:14.208	0.00000000000097814300	2022/12/13 17:52:14.458	0.00000000000001812550	2022/12/13 17:52:14.708	0.00000000000016714100	2022/12/13 17:52:14.958	0.00000000000012947300	2022/12/13 17:52:15.209	0.00000000000043431100	2022/12/13 17:52:15.459	0.00000000000089408300	2022/12/13 17:52:15.709	0.00000000000092226900	2022/12/13 17:52:15.960	0.00000000000003462300	2022/12/13 17:52:16.210	0.00000000000002097000
2022/12/13 17:52:20.283	0.00000000001996860000	2022/12/13 17:52:20.533	0.00000000000095830900	2022/12/13 17:52:20.783	0.00000000000002351080	2022/12/13 17:52:21.033	0.00000000000020535200	2022/12/13 17:52:21.283	0.00000000000010504900	2022/12/13 17:52:21.534	0.00000000000044751700	2022/12/13 17:52:21.784	0.00000000000086470300	2022/12/13 17:52:22.034	0.00000000000091580300	2022/12/13 17:52:22.285	0.00000000000004282050	2022/12/13 17:52:22.535	0.00000000000002161880
2022/12/13 17:52:26.608	0.00000000001989010000	2022/12/13 17:52:26.858	0.00000000000097018800	2022/12/13 17:52:27.108	0.00000000000001861250	2022/12/13 17:52:27.358	0.00000000000020107300	2022/12/13 17:52:27.608	0.00000000000009231030	2022/12/13 17:52:27.859	0.00000000000044070100	2022/12/13 17:52:28.109	0.00000000000087516800	2022/12/13 17:52:28.359	0.00000000000089448600	2022/12/13 17:52:28.610	0.00000000000003242250	2022/12/13 17:52:28.860	0.00000000000002457500
2022/12/13 17:52:32.933	0.00000000001975790000	2022/12/13 17:52:33.183	0.00000000000095019300	2022/12/13 17:52:33.433	0.00000000000002164830	2022/12/13 17:52:33.683	0.00000000000018457200	2022/12/13 17:52:33.933	0.00000000000007906620	2022/12/13 17:52:34.184	0.00000000000044231900	2022/12/13 17:52:34.434	0.00000000000086717000	2022/12/13 17:52:34.684	0.00000000000090916500	2022/12/13 17:52:34.935	0.00000000000002365320	2022/12/13 17:52:35.185	0.00000000000001883830
2022/12/13 17:52:39.258	0.00000000001982830000	2022/12/13 17:52:39.508	0.00000000000094508600	2022/12/13 17:52:39.758	0.00000000000001432650	2022/12/13 17:52:40.008	0.00000000000019420400	2022/12/13 17:52:40.258	0.00000000000002429120	2022/12/13 17:52:40.509	0.00000000000045314500	2022/12/13 17:52:40.759	0.00000000000084419200	2022/12/13 17:52:41.010	0.00000000000093167000	2022/12/13 17:52:41.260	0.00000000000002740980	2022/12/13 17:52:41.510	0.00000000000002082590
2022/12/13 17:52:45.583	0.00000000001972940000	2022/12/13 17:52:45.833	0.00000000000096062000	2022/12/13 17:52:46.083	0.00000000000001687910	2022/12/13 17:52:46.333	0.00000000000018022300	2022/12/13 17:52:46.583	0.00000000000003458060	2022/12/13 17:52:46.834	0.00000000000047497800	2022/12/13 17:52:47.084	0.00000000000087635100	2022/12/13 17:52:47.334	0.00000000000093198200	2022/12/13 17:52:47.585	0.00000000000002915450	2022/12/13 17:52:47.835	0.00000000000001960420
2022/12/13 17:52:51.908	0.00000000001972140000	2022/12/13 17:52:52.158	0.00000000000094551600	2022/12/13 17:52:52.408	0.00000000000001321170	2022/12/13 17:52:52.658	0.00000000000020746900	2022/12/13 17:52:52.908	0.00000000000002969040	2022/12/13 17:52:53.159	0.00000000000043926600	2022/12/13 17:52:53.409	0.00000000000091905500	2022/12/13 17:52:53.660	0.00000000000086801400	2022/12/13 17:52:53.910	0.00000000000003000270	2022/12/13 17:52:54.160	0.00000000000002271310
2022/12/13 17:52:58.233	0.00000000001999820000	2022/12/13 17:52:58.483	0.00000000000098029300	2022/12/13 17:52:58.733	0.00000000000001658720	2022/12/13 17:52:58.983	0.00000000000017674600	2022/12/13 17:52:59.233	0.00000000000003528580	2022/12/13 17:52:59.484	0.00000000000044321200	2022/12/13 17:52:59.734	0.00000000000087413600	2022/12/13 17:52:59.984	0.00000000000090539700	2022/12/13 17:53:00.235	0.00000000000002895190	2022/12/13 17:53:00.485	0.00000000000001749340
2022/12/13 17:53:04.558	0.00000000001968700000	2022/12/13 17:53:04.808	0.00000000000096099600	2022/12/13 17:53:05.058	0.00000000000001463070	2022/12/13 17:53:05.308	0.00000000000015891700	2022/12/13 17:53:05.558	0.00000000000003316000	2022/12/13 17:53:05.809	0.00000000000049178000	2022/12/13 17:53:06.059	0.00000000000082976600	2022/12/13 17:53:06.309	0.00000000000092207600	2022/12/13 17:53:06.560	0.00000000000003734060	2022/12/13 17:53:06.810	0.00000000000001419690
2022/12/13 17:53:10.883	0.00000000001981110000	2022/12/13 17:53:11.133	0.00000000000095927600	2022/12/13 17:53:11.383	0.00000000000001698440	2022/12/13 17:53:11.633	0.00000000000018978500	2022/12/13 17:53:11.883	0.00000000000003976150	2022/12/13 17:53:12.134	0.00000000000044772700	2022/12/13 17:53:12.384	0.00000000000087490000	2022/12/13 17:53:12.634	0.00000000000088542900	2022/12/13 17:53:12.885	0.00000000000001971280	2022/12/13 17:53:13.135	0.00000000000001540040
2022/12/13 17:53:17.208	0.00000000001980950000	2022/12/13 17:53:17.458	0.00000000000094051800	2022/12/13 17:53:17.708	0.00000000000001957840	2022/12/13 17:53:17.958	0.00000000000018280900	2022/12/13 17:53:18.208	0.00000000000003130670	2022/12/13 17:53:18.459	0.00000000000045693400	2022/12/13 17:53:18.709	0.00000000000074881300	2022/12/13 17:53:18.959	0.00000000000093347100	2022/12/13 17:53:19.210	0.00000000000002815260	2022/12/13 17:53:19.460	0.00000000000001503760
2022/12/13 17:53:23.533	0.00000000001976060000	2022/12/13 17:53:23.783	0.00000000000097572400	2022/12/13 17:53:24.033	0.00000000000001437860	2022/12/13 17:53:24.283	0.00000000000018710300	2022/12/13 17:53:24.533	0.00000000000002049380	2022/12/13 17:53:24.784	0.00000000000044141100	2022/12/13 17:53:25.034	0.00000000000082519200	2022/12/13 17:53:25.284	0.00000000000091968900	2022/12/13 17:53:25.535	0.00000000000002944100	2022/12/13 17:53:25.785	0.00000000000002494910
2022/12/13 17:53:29.858	0.00000000001968970000	2022/12/13 17:53:30.108	0.00000000000095078400	2022/12/13 17:53:30.358	0.00000000000001539880	2022/12/13 17:53:30.608	0.00000000000015719700	2022/12/13 17:53:30.858	0.00000000000003624630	2022/12/13 17:53:31.109	0.00000000000044744700	2022/12/13 17:53:31.359	0.00000000000084818000	2022/12/13 17:53:31.609	0.00000000000088431700	2022/12/13 17:53:31.860	0.00000000000002637890	2022/12/13 17:53:32.110	0.00000000000001972250
2022/12/13 17:53:36.183	0.00000000001972350000	2022/12/13 17:53:36.433	0.00000000000096244800	2022/12/13 17:53:36.683	0.00000000000001375890	2022/12/13 17:53:36.933	0.00000000000017223100	2022/12/13 17:53:37.183	0.00000000000002407190	2022/12/13 17:53:37.434	0.00000000000048741600	2022/12/13 17:53:37.684	0.00000000000088281200	2022/12/13 17:53:37.934	0.00000000000091462100	2022/12/13 17:53:38.185	0.00000000000004345580	2022/12/13 17:53:38.435	0.00000000000001945150
2022/12/13 17:53:42.508	0.00000000001965310000	2022/12/13 17:53:42.758	0.00000000000094933300	2022/12/13 17:53:43.008	0.00000000000001192280	2022/12/13 17:53:43.258	0.00000000000020583500	2022/12/13 17:53:43.508	0.00000000000002869710	2022/12/13 17:53:43.759	0.00000000000044851100	2022/12/13 17:53:44.009	0.00000000000083177100	2022/12/13 17:53:44.260	0.00000000000090411800	2022/12/13 17:53:44.510	0.00000000000002739040	2022/12/13 17:53:44.760	0.00000000000002729100
2022/12/13 17:53:48.833	0.00000000001959130000	2022/12/13 17:53:49.083	0.00000000000093261600	2022/12/13 17:53:49.333	0.00000000000001068650	2022/12/13 17:53:49.583	0.00000000000017172500	2022/12/13 17:53:49.833	0.00000000000002536080	2022/12/13 17:53:50.084	0.00000000000046063200	2022/12/13 17:53:50.334	0.00000000000090528400	2022/12/13 17:53:50.584	0.00000000000088734300	2022/12/13 17:53:50.835	0.00000000000001888820	2022/12/13 17:53:51.085	0.00000000000001620340
2022/12/13 17:53:55.158	0.00000000001958490000	2022/12/13 17:53:55.408	0.00000000000096690900	2022/12/13 17:53:55.658	0.00000000000001201470	2022/12/13 17:53:55.908	0.00000000000019537000	2022/12/13 17:53:56.158	0.00000000000004211900	2022/12/13 17:53:56.409	0.00000000000048471200	2022/12/13 17:53:56.659	0.00000000000088955200	2022/12/13 17:53:56.909	0.00000000000089584600	2022/12/13 17:53:57.160	0.00000000000003098630	2022/12/13 17:53:57.410	0.00000000000001700650
2022/12/13 17:54:01.483	0.00000000001960260000	2022/12/13 17:54:01.733	0.00000000000094782800	2022/12/13 17:54:01.983	0.00000000000001654150	2022/12/13 17:54:02.233	0.00000000000017841700	2022/12/13 17:54:02.483	0.00000000000002662560	2022/12/13 17:54:02.734	0.00000000000046802800	2022/12/13 17:54:02.984	0.00000000000083115200	2022/12/13 17:54:03.234	0.00000000000088991200	2022/12/13 17:54:03.485	0.00000000000003566950	2022/12/13 17:54:03.735	0.00000000000002267820
2022/12/13 17:54:07.808	0.00000000001947250000	2022/12/13 17:54:08.058	0.00000000000095508400	2022/12/13 17:54:08.308	0.00000000000001513110	2022/12/13 17:54:08.558	0.00000000000017821800	2022/12/13 17:54:08.808	0.00000000000004097410	2022/12/13 17:54:09.059	0.00000000000043713800	2022/12/13 17:54:09.309	0.00000000000083640900	2022/12/13 17:54:09.559	0.00000000000091984000	2022/12/13 17:54:09.810	0.00000000000002842190	2022/12/13 17:54:10.060	0.00000000000002464860
2022/12/13 17:54:14.133	0.00000000001951870000	2022/12/13 17:54:14.383	0.00000000000095519100	2022/12/13 17:54:14.633	0.00000000000001956980	2022/12/13 17:54:14.883	0.00000000000019660600	2022/12/13 17:54:15.133	0.00000000000003045150	2022/12/13 17:54:15.384	0.00000000000042769400	2022/12/13 17:54:15.634	0.00000000000080661000	2022/12/13 17:54:15.884	0.00000000000088880500	2022/12/13 17:54:16.135	0.00000000000003313740	2022/12/13 17:54:16.385	0.00000000000002230730
2022/12/13 17:54:20.458	0.00000000001963590000	2022/12/13 17:54:20.708	0.00000000000095325600	2022/12/13 17:54:20.958	0.00000000000002168970	2022/12/13 17:54:21.208	0.00000000000019657900	2022/12/13 17:54:21.458	0.00000000000002887340	2022/12/13 17:54:21.709	0.00000000000045016100	2022/12/13 17:54:21.959	0.00000000000083356600	2022/12/13 17:54:22.209	0.00000000000088783700	2022/12/13 17:54:22.460	0.00000000000002858260	2022/12/13 17:54:22.710	0.00000000000001857810
2022/12/13 17:54:26.783	0.00000000001933010000	2022/12/13 17:54:27.033	0.00000000000094438800	2022/12/13 17:54:27.283	0.00000000000002260080	2022/12/13 17:54:27.533	0.00000000000018138400	2022/12/13 17:54:27.783	0.00000000000002608320	2022/12/13 17:54:28.034	0.00000000000048074500	2022/12/13 17:54:28.284	0.00000000000086501000	2022/12/13 17:54:28.535	0.00000000000084966900	2022/12/13 17:54:28.785	0.00000000000002981990	2022/12/13 17:54:29.035	0.00000000000001804810
2022/12/13 17:54:33.108	0.00000000001943700000	2022/12/13 17:54:33.358	0.00000000000095341800	2022/12/13 17:54:33.608	0.00000000000001549020	2022/12/13 17:54:33.858	0.00000000000018278200	2022/12/13 17:54:34.108	0.00000000000002585750	2022/12/13 17:54:34.359	0.00000000000045121000	2022/12/13 17:54:34.609	0.00000000000084964200	2022/12/13 17:54:34.859	0.00000000000091040700	2022/12/13 17:54:35.110	0.00000000000002037980	2022/12/13 17:54:35.360	0.00000000000002500610
2022/12/13 17:54:39.433	0.00000000001976710000	2022/12/13 17:54:39.683	0.00000000000096008300	2022/12/13 17:54:39.933	0.00000000000001559870	2022/12/13 17:54:40.183	0.00000000000020332500	2022/12/13 17:54:40.433	0.00000000000002304470	2022/12/13 17:54:40.684	0.00000000000045541300	2022/12/13 17:54:40.934	0.00000000000081347400	2022/12/13 17:54:41.184	0.00000000000088793900	2022/12/13 17:54:41.435	0.00000000000003246660	2022/12/13 17:54:41.685	0.00000000000001944830
2022/12/13 17:54:45.758	0.00000000001962030000	2022/12/13 17:54:46.008	0.00000000000097335900	2022/12/13 17:54:46.258	0.00000000000002430460	2022/12/13 17:54:46.508	0.00000000000018123400	2022/12/13 17:54:46.758	0.00000000000003521110	2022/12/13 17:54:47.009	0.00000000000044712500	2022/12/13 17:54:47.259	0.00000000000089829700	2022/12/13 17:54:47.509	0.00000000000089009500	2022/12/13 17:54:47.760	0.00000000000002460460	2022/12/13 17:54:48.010	0.00000000000001581270
2022/12/13 17:54:52.083	0.00000000001962250000	2022/12/13 17:54:52.333	0.00000000000095642800	2022/12/13 17:54:52.583	0.00000000000001994980	2022/12/13 17:54:52.833	0.00000000000018766200	2022/12/13 17:54:53.083	0.00000000000002721630	2022/12/13 17:54:53.334	0.00000000000043304700	2022/12/13 17:54:53.584	0.00000000000084298300	2022/12/13 17:54:53.834	0.00000000000086318700	2022/12/13 17:54:54.085	0.00000000000002315760	2022/12/13 17:54:54.335	0.00000000000001497900
2022/12/13 17:54:58.408	0.00000000001944890000	2022/12/13 17:54:58.658	0.00000000000094616100	2022/12/13 17:54:58.908	0.00000000000001458610	2022/12/13 17:54:59.158	0.00000000000017783100	2022/12/13 17:54:59.408	0.00000000000004876250	2022/12/13 17:54:59.659	0.00000000000044467900	2022/12/13 17:54:59.909	0.00000000000078883500	2022/12/13 17:55:00.159	0.00000000000088875600	2022/12/13 17:55:00.410	0.00000000000003116690	2022/12/13 17:55:00.660	0.00000000000001807500
2022/12/13 17:55:04.733	0.00000000001953970000	2022/12/13 17:55:04.983	0.00000000000095228900	2022/12/13 17:55:05.233	0.00000000000002141660	2022/12/13 17:55:05.483	0.00000000000017584800	2022/12/13 17:55:05.733	0.00000000000004031570	2022/12/13 17:55:05.984	0.00000000000044344800	2022/12/13 17:55:06.234	0.00000000000085226500	2022/12/13 17:55:06.484	0.00000000000090966500	2022/12/13 17:55:06.735	0.00000000000003549160	2022/12/13 17:55:06.985	0.00000000000001854420
2022/12/13 17:55:11.058	0.00000000001949620000	2022/12/13 17:55:11.308	0.00000000000092364000	2022/12/13 17:55:11.558	0.00000000000001591800	2022/12/13 17:55:11.808	0.00000000000018509300	2022/12/13 17:55:12.058	0.00000000000002657560	2022/12/13 17:55:12.309	0.00000000000045273100	2022/12/13 17:55:12.559	0.00000000000081584400	2022/12/13 17:55:12.809	0.00000000000090809000	2022/12/13 17:55:13.060	0.00000000000004359550	2022/12/13 17:55:13.310	0.00000000000001741930
2022/12/13 17:55:17.383	0.00000000001936770000	2022/12/13 17:55:17.633	0.00000000000095594400	2022/12/13 17:55:17.883	0.00000000000001482370	2022/12/13 17:55:18.133	0.00000000000019217700	2022/12/13 17:55:18.383	0.00000000000003208230	2022/12/13 17:55:18.634	0.00000000000046323900	2022/12/13 17:55:18.884	0.00000000000085783900	2022/12/13 17:55:19.134	0.00000000000090658000	2022/12/13 17:55:19.385	0.00000000000004543270	2022/12/13 17:55:19.635	0.00000000000001972030
2022/12/13 17:55:23.708	0.00000000001942200000	2022/12/13 17:55:23.958	0.00000000000092460800	2022/12/13 17:55:24.208	0.00000000000003221930	2022/12/13 17:55:24.458	0.00000000000017639600	2022/12/13 17:55:24.708	0.00000000000003876290	2022/12/13 17:55:24.959	0.00000000000045700400	2022/12/13 17:55:25.209	0.00000000000085977400	2022/12/13 17:55:25.459	0.00000000000091086900	2022/12/13 17:55:25.710	0.00000000000003541690	2022/12/13 17:55:25.960	0.00000000000001971120
2022/12/13 17:55:30.033	0.00000000001932090000	2022/12/13 17:55:30.283	0.00000000000094089400	2022/12/13 17:55:30.533	0.00000000000001710910	2022/12/13 17:55:30.783	0.00000000000016144300	2022/12/13 17:55:31.033	0.00000000000003066970	2022/12/13 17:55:31.284	0.00000000000045043600	2022/12/13 17:55:31.534	0.00000000000087888800	2022/12/13 17:55:31.784	0.00000000000089184200	2022/12/13 17:55:32.035	0.00000000000003232790	2022/12/13 17:55:32.285	0.00000000000001865660
2022/12/13 17:55:36.358	0.00000000001956280000	2022/12/13 17:55:36.608	0.00000000000094256000	2022/12/13 17:55:36.858	0.00000000000002196810	2022/12/13 17:55:37.108	0.00000000000019479000	2022/12/13 17:55:37.358	0.00000000000002655140	2022/12/13 17:55:37.609	0.00000000000047065100	2022/12/13 17:55:37.859	0.00000000000084264400	2022/12/13 17:55:38.110	0.00000000000091934500	2022/12/13 17:55:38.360	0.00000000000003891280	2022/12/13 17:55:38.610	0.00000000000002615100
2022/12/13 17:55:42.683	0.00000000001938490000	2022/12/13 17:55:42.933	0.00000000000093912000	2022/12/13 17:55:43.183	0.00000000000001804440	2022/12/13 17:55:43.433	0.00000000000020623800	2022/12/13 17:55:43.683	0.00000000000003656230	2022/12/13 17:55:43.934	0.00000000000044869400	2022/12/13 17:55:44.184	0.00000000000087764600	2022/12/13 17:55:44.434	0.00000000000087635100	2022/12/13 17:55:44.685	0.00000000000002803970	2022/12/13 17:55:44.935	0.00000000000002401060	2022/12/13 17:55:45.686	0.00000000000005375000
2022/12/13 17:55:49.008	0.00000000001945530000	2022/12/13 17:55:49.258	0.00000000000096518900	2022/12/13 17:55:49.508	0.00000000000001661410	2022/12/13 17:55:49.758	0.00000000000017528900	2022/12/13 17:55:50.008	0.00000000000003098630	2022/12/13 17:55:50.259	0.00000000000044755500	2022/12/13 17:55:50.509	0.00000000000087114200	2022/12/13 17:55:50.759	0.00000000000093162700	2022/12/13 17:55:51.010	0.00000000000002636540	2022/12/13 17:55:51.260	0.00000000000002022450	2022/12/13 17:55:52.011	0.00000000000048375000
2022/12/13 17:55:55.333	0.00000000001934730000	2022/12/13 17:55:55.583	0.00000000000094589300	2022/12/13 17:55:55.833	0.00000000000002424010	2022/12/13 17:55:56.083	0.00000000000017633700	2022/12/13 17:55:56.333	0.00000000000003164370	2022/12/13 17:55:56.584	0.00000000000045672400	2022/12/13 17:55:56.834	0.00000000000088029100	2022/12/13 17:55:57.084	0.00000000000090781100	2022/12/13 17:55:57.335	0.00000000000001710270	2022/12/13 17:55:57.585	0.00000000000001518650
