F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	32.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/12 16:48:50.724	0.00000000002248140000	2022/12/12 16:48:50.974	0.00000000000103393000	2022/12/12 16:48:51.475	0.00000000000037377200	2022/12/12 16:48:51.725	0.00000000000016644200	2022/12/12 16:48:51.975	0.00000000000125463000	2022/12/12 16:48:52.225	0.00000000000343489000	2022/12/12 16:48:52.475	0.00000000000353062000	2022/12/12 16:48:52.726	0.00000000000018920000	2022/12/12 16:48:53.727	0.00000000000161250000
2022/12/12 16:48:57.049	0.00000000002241530000	2022/12/12 16:48:57.299	0.00000000000100743000	2022/12/12 16:48:57.800	0.00000000000044263600	2022/12/12 16:48:58.050	0.00000000000016882300	2022/12/12 16:48:58.300	0.00000000000123307000	2022/12/12 16:48:58.550	0.00000000000344715000	2022/12/12 16:48:58.800	0.00000000000345682000	2022/12/12 16:48:59.051	0.00000000000019009200	2022/12/12 16:49:00.052	0.00000000000145125000
2022/12/12 16:49:03.374	0.00000000002227610000	2022/12/12 16:49:03.624	0.00000000000103076000	2022/12/12 16:49:04.125	0.00000000000040213600	2022/12/12 16:49:04.375	0.00000000000015613300	2022/12/12 16:49:04.625	0.00000000000122775000	2022/12/12 16:49:04.875	0.00000000000344473000	2022/12/12 16:49:05.125	0.00000000000349090000	2022/12/12 16:49:05.376	0.00000000000017946000	2022/12/12 16:49:05.626	0.00000000000000782009	2022/12/12 16:49:06.377	0.00000000000139750000
2022/12/12 16:49:09.699	0.00000000002223630000	2022/12/12 16:49:09.949	0.00000000000101893000	2022/12/12 16:49:10.450	0.00000000000043425700	2022/12/12 16:49:10.700	0.00000000000018551200	2022/12/12 16:49:10.950	0.00000000000122082000	2022/12/12 16:49:11.200	0.00000000000339802000	2022/12/12 16:49:11.450	0.00000000000346177000	2022/12/12 16:49:11.701	0.00000000000018624300	2022/12/12 16:49:12.702	0.00000000000150500000
2022/12/12 16:49:16.024	0.00000000002219120000	2022/12/12 16:49:16.274	0.00000000000101668000	2022/12/12 16:49:16.775	0.00000000000043676200	2022/12/12 16:49:17.025	0.00000000000016978000	2022/12/12 16:49:17.275	0.00000000000120308000	2022/12/12 16:49:17.525	0.00000000000345800000	2022/12/12 16:49:17.775	0.00000000000347203000	2022/12/12 16:49:18.026	0.00000000000017066700	2022/12/12 16:49:19.027	0.00000000000166625000
2022/12/12 16:49:22.349	0.00000000002229710000	2022/12/12 16:49:22.599	0.00000000000101162000	2022/12/12 16:49:23.100	0.00000000000040002900	2022/12/12 16:49:23.350	0.00000000000017839000	2022/12/12 16:49:23.600	0.00000000000123791000	2022/12/12 16:49:23.850	0.00000000000346187000	2022/12/12 16:49:24.100	0.00000000000349461000	2022/12/12 16:49:24.351	0.00000000000016736100	2022/12/12 16:49:24.601	0.00000000000000120991	2022/12/12 16:49:25.352	0.00000000000182750000
2022/12/12 16:49:28.674	0.00000000002232500000	2022/12/12 16:49:28.924	0.00000000000102334000	2022/12/12 16:49:29.425	0.00000000000042916700	2022/12/12 16:49:29.675	0.00000000000018482400	2022/12/12 16:49:29.925	0.00000000000124823000	2022/12/12 16:49:30.175	0.00000000000338265000	2022/12/12 16:49:30.425	0.00000000000344586000	2022/12/12 16:49:30.676	0.00000000000017945500	2022/12/12 16:49:31.677	0.00000000000177375000
2022/12/12 16:49:34.999	0.00000000002227400000	2022/12/12 16:49:35.249	0.00000000000100700000	2022/12/12 16:49:35.750	0.00000000000044306100	2022/12/12 16:49:36.000	0.00000000000020268600	2022/12/12 16:49:36.250	0.00000000000123705000	2022/12/12 16:49:36.500	0.00000000000344236000	2022/12/12 16:49:36.750	0.00000000000346698000	2022/12/12 16:49:37.001	0.00000000000017247800	2022/12/12 16:49:37.251	0.00000000000000378346	2022/12/12 16:49:38.002	0.00000000000150500000
2022/12/12 16:49:41.324	0.00000000002232020000	2022/12/12 16:49:41.574	0.00000000000102323000	2022/12/12 16:49:42.075	0.00000000000038348400	2022/12/12 16:49:42.325	0.00000000000020673300	2022/12/12 16:49:42.575	0.00000000000120023000	2022/12/12 16:49:42.825	0.00000000000337775000	2022/12/12 16:49:43.075	0.00000000000349391000	2022/12/12 16:49:43.326	0.00000000000016255000	2022/12/12 16:49:44.327	0.00000000000166625000
2022/12/12 16:49:47.649	0.00000000002226000000	2022/12/12 16:49:47.899	0.00000000000101098000	2022/12/12 16:49:48.400	0.00000000000042792000	2022/12/12 16:49:48.650	0.00000000000019043000	2022/12/12 16:49:48.900	0.00000000000121980000	2022/12/12 16:49:49.150	0.00000000000345214000	2022/12/12 16:49:49.400	0.00000000000353460000	2022/12/12 16:49:49.651	0.00000000000018512500	2022/12/12 16:49:50.652	0.00000000000198875000
2022/12/12 16:49:53.974	0.00000000002226000000	2022/12/12 16:49:54.224	0.00000000000101931000	2022/12/12 16:49:54.474	0.00000000000000166625	2022/12/12 16:49:54.725	0.00000000000038882200	2022/12/12 16:49:54.975	0.00000000000018541000	2022/12/12 16:49:55.225	0.00000000000122904000	2022/12/12 16:49:55.475	0.00000000000333357000	2022/12/12 16:49:55.725	0.00000000000348794000	2022/12/12 16:49:55.976	0.00000000000017028000	2022/12/12 16:49:56.977	0.00000000000161250000
2022/12/12 16:50:00.299	0.00000000002201760000	2022/12/12 16:50:00.549	0.00000000000102936000	2022/12/12 16:50:01.050	0.00000000000046390000	2022/12/12 16:50:01.300	0.00000000000018778600	2022/12/12 16:50:01.550	0.00000000000122361000	2022/12/12 16:50:01.800	0.00000000000349058000	2022/12/12 16:50:02.050	0.00000000000347897000	2022/12/12 16:50:02.301	0.00000000000016564100	2022/12/12 16:50:03.302	0.00000000000177375000
2022/12/12 16:50:06.624	0.00000000002222610000	2022/12/12 16:50:06.874	0.00000000000100652000	2022/12/12 16:50:07.125	0.00000000000000017899	2022/12/12 16:50:07.375	0.00000000000038901000	2022/12/12 16:50:07.625	0.00000000000016583400	2022/12/12 16:50:07.875	0.00000000000122469000	2022/12/12 16:50:08.125	0.00000000000341984000	2022/12/12 16:50:08.375	0.00000000000339388000	2022/12/12 16:50:08.626	0.00000000000016938200	2022/12/12 16:50:09.627	0.00000000000193500000
2022/12/12 16:50:12.949	0.00000000002222450000	2022/12/12 16:50:13.199	0.00000000000100894000	2022/12/12 16:50:13.449	0.00000000000000123463	2022/12/12 16:50:13.700	0.00000000000042720500	2022/12/12 16:50:13.950	0.00000000000018650100	2022/12/12 16:50:14.200	0.00000000000126167000	2022/12/12 16:50:14.450	0.00000000000346639000	2022/12/12 16:50:14.700	0.00000000000343591000	2022/12/12 16:50:14.951	0.00000000000017121500	2022/12/12 16:50:15.952	0.00000000000225750000
2022/12/12 16:50:19.274	0.00000000002202830000	2022/12/12 16:50:19.524	0.00000000000099824500	2022/12/12 16:50:19.774	0.00000000000000043215	2022/12/12 16:50:20.025	0.00000000000041910500	2022/12/12 16:50:20.275	0.00000000000019066700	2022/12/12 16:50:20.525	0.00000000000123689000	2022/12/12 16:50:20.775	0.00000000000336797000	2022/12/12 16:50:21.025	0.00000000000340898000	2022/12/12 16:50:21.276	0.00000000000017712700	2022/12/12 16:50:22.277	0.00000000000188125000
2022/12/12 16:50:25.599	0.00000000002203910000	2022/12/12 16:50:25.849	0.00000000000104097000	2022/12/12 16:50:26.100	0.00000000000000023005	2022/12/12 16:50:26.350	0.00000000000044421100	2022/12/12 16:50:26.600	0.00000000000018978500	2022/12/12 16:50:26.850	0.00000000000120099000	2022/12/12 16:50:27.100	0.00000000000340081000	2022/12/12 16:50:27.350	0.00000000000346848000	2022/12/12 16:50:27.601	0.00000000000017155900	2022/12/12 16:50:27.851	0.00000000000000639410	2022/12/12 16:50:28.602	0.00000000000198875000
2022/12/12 16:50:31.924	0.00000000002205680000	2022/12/12 16:50:32.174	0.00000000000103253000	2022/12/12 16:50:32.424	0.00000000000000099115	2022/12/12 16:50:32.675	0.00000000000042031400	2022/12/12 16:50:32.925	0.00000000000017784200	2022/12/12 16:50:33.175	0.00000000000126054000	2022/12/12 16:50:33.425	0.00000000000340673000	2022/12/12 16:50:33.675	0.00000000000346967000	2022/12/12 16:50:33.926	0.00000000000016582400	2022/12/12 16:50:34.927	0.00000000000220375000
2022/12/12 16:50:38.249	0.00000000002226160000	2022/12/12 16:50:38.499	0.00000000000102861000	2022/12/12 16:50:38.749	0.00000000000000078475	2022/12/12 16:50:39.000	0.00000000000042545300	2022/12/12 16:50:39.250	0.00000000000016425400	2022/12/12 16:50:39.500	0.00000000000124968000	2022/12/12 16:50:39.750	0.00000000000336018000	2022/12/12 16:50:40.000	0.00000000000346349000	2022/12/12 16:50:40.251	0.00000000000018562000	2022/12/12 16:50:41.252	0.00000000000209625000
2022/12/12 16:50:44.574	0.00000000002210200000	2022/12/12 16:50:44.824	0.00000000000101007000	2022/12/12 16:50:45.075	0.00000000000000104328	2022/12/12 16:50:45.325	0.00000000000040000200	2022/12/12 16:50:45.575	0.00000000000015266000	2022/12/12 16:50:45.825	0.00000000000123608000	2022/12/12 16:50:46.075	0.00000000000340570000	2022/12/12 16:50:46.325	0.00000000000353411000	2022/12/12 16:50:46.576	0.00000000000016352300	2022/12/12 16:50:47.577	0.00000000000220375000
2022/12/12 16:50:50.899	0.00000000002205570000	2022/12/12 16:50:51.149	0.00000000000099647100	2022/12/12 16:50:51.650	0.00000000000042274400	2022/12/12 16:50:51.900	0.00000000000016909700	2022/12/12 16:50:52.150	0.00000000000126635000	2022/12/12 16:50:52.400	0.00000000000336335000	2022/12/12 16:50:52.650	0.00000000000347295000	2022/12/12 16:50:52.901	0.00000000000016870500	2022/12/12 16:50:53.902	0.00000000000209625000
2022/12/12 16:50:57.224	0.00000000002199550000	2022/12/12 16:50:57.474	0.00000000000100066000	2022/12/12 16:50:57.975	0.00000000000034002800	2022/12/12 16:50:58.225	0.00000000000014746300	2022/12/12 16:50:58.475	0.00000000000126575000	2022/12/12 16:50:58.725	0.00000000000344430000	2022/12/12 16:50:58.975	0.00000000000343607000	2022/12/12 16:50:59.226	0.00000000000018715200	2022/12/12 16:51:00.227	0.00000000000225750000
2022/12/12 16:51:03.549	0.00000000002217180000	2022/12/12 16:51:03.799	0.00000000000100249000	2022/12/12 16:51:04.300	0.00000000000033922700	2022/12/12 16:51:04.550	0.00000000000015995400	2022/12/12 16:51:04.800	0.00000000000123049000	2022/12/12 16:51:05.050	0.00000000000336507000	2022/12/12 16:51:05.300	0.00000000000346693000	2022/12/12 16:51:05.551	0.00000000000017678300	2022/12/12 16:51:06.552	0.00000000000209625000
2022/12/12 16:51:09.874	0.00000000002212620000	2022/12/12 16:51:10.124	0.00000000000099254800	2022/12/12 16:51:10.625	0.00000000000042075500	2022/12/12 16:51:10.875	0.00000000000018245900	2022/12/12 16:51:11.125	0.00000000000116078000	2022/12/12 16:51:11.375	0.00000000000343043000	2022/12/12 16:51:11.625	0.00000000000342317000	2022/12/12 16:51:11.876	0.00000000000017514900	2022/12/12 16:51:12.877	0.00000000000204250000
2022/12/12 16:51:16.199	0.00000000002202510000	2022/12/12 16:51:16.449	0.00000000000102861000	2022/12/12 16:51:16.700	0.00000000000000031874	2022/12/12 16:51:16.950	0.00000000000039927100	2022/12/12 16:51:17.200	0.00000000000019391900	2022/12/12 16:51:17.450	0.00000000000119964000	2022/12/12 16:51:17.700	0.00000000000341205000	2022/12/12 16:51:17.951	0.00000000000335566000	2022/12/12 16:51:18.201	0.00000000000014797900	2022/12/12 16:51:19.202	0.00000000000215000000
2022/12/12 16:51:22.524	0.00000000002205740000	2022/12/12 16:51:22.774	0.00000000000099346100	2022/12/12 16:51:23.275	0.00000000000036691900	2022/12/12 16:51:23.525	0.00000000000017378900	2022/12/12 16:51:23.775	0.00000000000124098000	2022/12/12 16:51:24.025	0.00000000000336141000	2022/12/12 16:51:24.275	0.00000000000347768000	2022/12/12 16:51:24.526	0.00000000000017961600	2022/12/12 16:51:24.776	0.00000000000000186566	2022/12/12 16:51:25.527	0.00000000000209625000
2022/12/12 16:51:28.849	0.00000000002203210000	2022/12/12 16:51:29.099	0.00000000000099109600	2022/12/12 16:51:29.350	0.00000000000000393772	2022/12/12 16:51:29.600	0.00000000000042700100	2022/12/12 16:51:29.850	0.00000000000017071000	2022/12/12 16:51:30.100	0.00000000000120867000	2022/12/12 16:51:30.350	0.00000000000338523000	2022/12/12 16:51:30.600	0.00000000000341678000	2022/12/12 16:51:30.851	0.00000000000018498600	2022/12/12 16:51:31.101	0.00000000000000022575	2022/12/12 16:51:31.852	0.00000000000215000000
2022/12/12 16:51:35.174	0.00000000002186760000	2022/12/12 16:51:35.424	0.00000000000099948100	2022/12/12 16:51:35.675	0.00000000000000633444	2022/12/12 16:51:35.925	0.00000000000032936900	2022/12/12 16:51:36.175	0.00000000000016942500	2022/12/12 16:51:36.425	0.00000000000118959000	2022/12/12 16:51:36.675	0.00000000000331100000	2022/12/12 16:51:36.925	0.00000000000340382000	2022/12/12 16:51:37.176	0.00000000000019322600	2022/12/12 16:51:37.426	0.00000000000000105833	2022/12/12 16:51:38.177	0.00000000000193500000
2022/12/12 16:51:41.499	0.00000000002200790000	2022/12/12 16:51:41.749	0.00000000000100620000	2022/12/12 16:51:41.999	0.00000000000000084656	2022/12/12 16:51:42.250	0.00000000000037578200	2022/12/12 16:51:42.500	0.00000000000017301500	2022/12/12 16:51:42.750	0.00000000000122958000	2022/12/12 16:51:43.000	0.00000000000336625000	2022/12/12 16:51:43.250	0.00000000000343167000	2022/12/12 16:51:43.501	0.00000000000017555200	2022/12/12 16:51:44.502	0.00000000000177375000
2022/12/12 16:51:47.824	0.00000000002207400000	2022/12/12 16:51:48.074	0.00000000000099195600	2022/12/12 16:51:48.575	0.00000000000044129800	2022/12/12 16:51:48.825	0.00000000000018702300	2022/12/12 16:51:49.075	0.00000000000120792000	2022/12/12 16:51:49.325	0.00000000000336754000	2022/12/12 16:51:49.575	0.00000000000342011000	2022/12/12 16:51:49.826	0.00000000000016979000	2022/12/12 16:51:50.076	0.00000000000000202960	2022/12/12 16:51:50.827	0.00000000000204250000
2022/12/12 16:51:54.149	0.00000000002184130000	2022/12/12 16:51:54.399	0.00000000000100410000	2022/12/12 16:51:54.649	0.00000000000000159906	2022/12/12 16:51:54.900	0.00000000000038698900	2022/12/12 16:51:55.150	0.00000000000018575400	2022/12/12 16:51:55.400	0.00000000000118346000	2022/12/12 16:51:55.650	0.00000000000337861000	2022/12/12 16:51:55.900	0.00000000000337168000	2022/12/12 16:51:56.151	0.00000000000018473800	2022/12/12 16:51:57.152	0.00000000000198875000
2022/12/12 16:52:00.474	0.00000000002204230000	2022/12/12 16:52:00.724	0.00000000000098265800	2022/12/12 16:52:01.225	0.00000000000041058000	2022/12/12 16:52:01.475	0.00000000000015372500	2022/12/12 16:52:01.725	0.00000000000118712000	2022/12/12 16:52:01.975	0.00000000000340474000	2022/12/12 16:52:02.225	0.00000000000343360000	2022/12/12 16:52:02.476	0.00000000000018277100	2022/12/12 16:52:02.726	0.00000000000000173128	2022/12/12 16:52:03.477	0.00000000000198875000
2022/12/12 16:52:06.799	0.00000000002199290000	2022/12/12 16:52:07.049	0.00000000000100620000	2022/12/12 16:52:07.550	0.00000000000028720200	2022/12/12 16:52:07.800	0.00000000000013723400	2022/12/12 16:52:08.050	0.00000000000123716000	2022/12/12 16:52:08.300	0.00000000000333164000	2022/12/12 16:52:08.550	0.00000000000335636000	2022/12/12 16:52:08.801	0.00000000000017580500	2022/12/12 16:52:09.802	0.00000000000188125000
2022/12/12 16:52:13.124	0.00000000002189880000	2022/12/12 16:52:13.374	0.00000000000097497100	2022/12/12 16:52:13.624	0.00000000000000141093	2022/12/12 16:52:13.875	0.00000000000038101700	2022/12/12 16:52:14.125	0.00000000000012737600	2022/12/12 16:52:14.375	0.00000000000118104000	2022/12/12 16:52:14.625	0.00000000000335066000	2022/12/12 16:52:14.875	0.00000000000341898000	2022/12/12 16:52:15.126	0.00000000000018539900	2022/12/12 16:52:16.127	0.00000000000177375000
2022/12/12 16:52:19.449	0.00000000002198530000	2022/12/12 16:52:19.699	0.00000000000100555000	2022/12/12 16:52:20.200	0.00000000000039787900	2022/12/12 16:52:20.450	0.00000000000015022500	2022/12/12 16:52:20.700	0.00000000000121496000	2022/12/12 16:52:20.950	0.00000000000334255000	2022/12/12 16:52:21.201	0.00000000000334077000	2022/12/12 16:52:21.451	0.00000000000018153500	2022/12/12 16:52:22.452	0.00000000000204250000
2022/12/12 16:52:25.774	0.00000000002194390000	2022/12/12 16:52:26.024	0.00000000000098814000	2022/12/12 16:52:26.525	0.00000000000042020700	2022/12/12 16:52:26.775	0.00000000000018942500	2022/12/12 16:52:27.025	0.00000000000120507000	2022/12/12 16:52:27.275	0.00000000000333954000	2022/12/12 16:52:27.525	0.00000000000334249000	2022/12/12 16:52:27.776	0.00000000000018959700	2022/12/12 16:52:28.026	0.00000000000000392966	2022/12/12 16:52:28.777	0.00000000000215000000
2022/12/12 16:52:32.099	0.00000000002196760000	2022/12/12 16:52:32.349	0.00000000000100061000	2022/12/12 16:52:32.599	0.00000000000000389419	2022/12/12 16:52:32.850	0.00000000000039635800	2022/12/12 16:52:33.100	0.00000000000015869600	2022/12/12 16:52:33.350	0.00000000000118207000	2022/12/12 16:52:33.600	0.00000000000342317000	2022/12/12 16:52:33.850	0.00000000000342941000	2022/12/12 16:52:34.101	0.00000000000015095600	2022/12/12 16:52:34.351	0.00000000000000272136	2022/12/12 16:52:35.102	0.00000000000252625000
2022/12/12 16:52:38.424	0.00000000002179610000	2022/12/12 16:52:38.674	0.00000000000099571900	2022/12/12 16:52:39.175	0.00000000000042803300	2022/12/12 16:52:39.425	0.00000000000018838800	2022/12/12 16:52:39.675	0.00000000000122055000	2022/12/12 16:52:39.925	0.00000000000337867000	2022/12/12 16:52:40.175	0.00000000000337856000	2022/12/12 16:52:40.426	0.00000000000017949800	2022/12/12 16:52:40.676	0.00000000000000103952	2022/12/12 16:52:41.427	0.00000000000220375000
2022/12/12 16:52:44.749	0.00000000002193210000	2022/12/12 16:52:44.999	0.00000000000099932000	2022/12/12 16:52:45.500	0.00000000000040372100	2022/12/12 16:52:45.750	0.00000000000016819400	2022/12/12 16:52:46.000	0.00000000000122103000	2022/12/12 16:52:46.250	0.00000000000336281000	2022/12/12 16:52:46.500	0.00000000000342124000	2022/12/12 16:52:46.751	0.00000000000015905100	2022/12/12 16:52:47.001	0.00000000000000100942	2022/12/12 16:52:47.752	0.00000000000236500000
2022/12/12 16:52:51.074	0.00000000002185100000	2022/12/12 16:52:51.324	0.00000000000100421000	2022/12/12 16:52:51.825	0.00000000000038632800	2022/12/12 16:52:52.075	0.00000000000017681000	2022/12/12 16:52:52.325	0.00000000000121319000	2022/12/12 16:52:52.575	0.00000000000340232000	2022/12/12 16:52:52.825	0.00000000000337501000	2022/12/12 16:52:53.076	0.00000000000017602500	2022/12/12 16:52:53.326	0.00000000000000220858	2022/12/12 16:52:54.077	0.00000000000215000000
2022/12/12 16:52:57.399	0.00000000002199120000	2022/12/12 16:52:57.649	0.00000000000100544000	2022/12/12 16:52:58.150	0.00000000000041783100	2022/12/12 16:52:58.400	0.00000000000016037900	2022/12/12 16:52:58.650	0.00000000000119335000	2022/12/12 16:52:58.900	0.00000000000333873000	2022/12/12 16:52:59.150	0.00000000000338232000	2022/12/12 16:52:59.401	0.00000000000019619300	2022/12/12 16:53:00.402	0.00000000000231125000
2022/12/12 16:53:03.724	0.00000000002195470000	2022/12/12 16:53:03.974	0.00000000000099786900	2022/12/12 16:53:04.475	0.00000000000042325400	2022/12/12 16:53:04.725	0.00000000000015586900	2022/12/12 16:53:04.975	0.00000000000118024000	2022/12/12 16:53:05.225	0.00000000000336330000	2022/12/12 16:53:05.475	0.00000000000337437000	2022/12/12 16:53:05.726	0.00000000000017222000	2022/12/12 16:53:06.727	0.00000000000209625000
2022/12/12 16:53:10.049	0.00000000002182250000	2022/12/12 16:53:10.299	0.00000000000100829000	2022/12/12 16:53:10.800	0.00000000000032757900	2022/12/12 16:53:11.050	0.00000000000014910200	2022/12/12 16:53:11.300	0.00000000000125323000	2022/12/12 16:53:11.550	0.00000000000342226000	2022/12/12 16:53:11.800	0.00000000000336808000	2022/12/12 16:53:12.051	0.00000000000018302400	2022/12/12 16:53:13.052	0.00000000000215000000
2022/12/12 16:53:16.374	0.00000000002187940000	2022/12/12 16:53:16.624	0.00000000000101571000	2022/12/12 16:53:16.874	0.00000000000000090838	2022/12/12 16:53:17.125	0.00000000000027578000	2022/12/12 16:53:17.375	0.00000000000014117400	2022/12/12 16:53:17.625	0.00000000000122646000	2022/12/12 16:53:17.875	0.00000000000338877000	2022/12/12 16:53:18.125	0.00000000000342935000	2022/12/12 16:53:18.376	0.00000000000017386500	2022/12/12 16:53:19.377	0.00000000000220375000
2022/12/12 16:53:22.699	0.00000000002189930000	2022/12/12 16:53:22.949	0.00000000000101125000	2022/12/12 16:53:23.200	0.00000000000000274985	2022/12/12 16:53:23.450	0.00000000000037557800	2022/12/12 16:53:23.700	0.00000000000014946800	2022/12/12 16:53:23.950	0.00000000000119120000	2022/12/12 16:53:24.200	0.00000000000340049000	2022/12/12 16:53:24.450	0.00000000000333298000	2022/12/12 16:53:24.701	0.00000000000016249100	2022/12/12 16:53:24.951	0.00000000000000335883	2022/12/12 16:53:25.702	0.00000000000209625000
2022/12/12 16:53:29.024	0.00000000002178320000	2022/12/12 16:53:29.274	0.00000000000101453000	2022/12/12 16:53:29.524	0.00000000000000303365	2022/12/12 16:53:29.775	0.00000000000032914900	2022/12/12 16:53:30.025	0.00000000000016909700	2022/12/12 16:53:30.275	0.00000000000119523000	2022/12/12 16:53:30.525	0.00000000000328547000	2022/12/12 16:53:30.775	0.00000000000338883000	2022/12/12 16:53:31.026	0.00000000000018639400	2022/12/12 16:53:32.027	0.00000000000198875000
2022/12/12 16:53:35.349	0.00000000002159510000	2022/12/12 16:53:35.599	0.00000000000098754900	2022/12/12 16:53:35.850	0.00000000000000284821	2022/12/12 16:53:36.100	0.00000000000039997000	2022/12/12 16:53:36.350	0.00000000000016084600	2022/12/12 16:53:36.600	0.00000000000115460000	2022/12/12 16:53:36.850	0.00000000000340533000	2022/12/12 16:53:37.101	0.00000000000329041000	2022/12/12 16:53:37.351	0.00000000000012944000	2022/12/12 16:53:38.352	0.00000000000263375000
2022/12/12 16:53:41.674	0.00000000002169510000	2022/12/12 16:53:41.924	0.00000000000098496900	2022/12/12 16:53:42.175	0.00000000000000106693	2022/12/12 16:53:42.425	0.00000000000036109200	2022/12/12 16:53:42.675	0.00000000000016377000	2022/12/12 16:53:42.925	0.00000000000121582000	2022/12/12 16:53:43.175	0.00000000000336168000	2022/12/12 16:53:43.425	0.00000000000335969000	2022/12/12 16:53:43.676	0.00000000000013694400	2022/12/12 16:53:44.677	0.00000000000220375000
2022/12/12 16:53:47.999	0.00000000002193210000	2022/12/12 16:53:48.249	0.00000000000100152000	2022/12/12 16:53:48.750	0.00000000000039684100	2022/12/12 16:53:49.000	0.00000000000017324100	2022/12/12 16:53:49.250	0.00000000000122920000	2022/12/12 16:53:49.500	0.00000000000328143000	2022/12/12 16:53:49.750	0.00000000000331626000	2022/12/12 16:53:50.001	0.00000000000015942700	2022/12/12 16:53:51.002	0.00000000000188125000
2022/12/12 16:53:54.324	0.00000000002176120000	2022/12/12 16:53:54.574	0.00000000000096653300	2022/12/12 16:53:55.075	0.00000000000034622500	2022/12/12 16:53:55.325	0.00000000000016117400	2022/12/12 16:53:55.575	0.00000000000118260000	2022/12/12 16:53:55.825	0.00000000000333314000	2022/12/12 16:53:56.075	0.00000000000333449000	2022/12/12 16:53:56.326	0.00000000000016621100	2022/12/12 16:53:57.327	0.00000000000209625000
2022/12/12 16:54:00.649	0.00000000002179880000	2022/12/12 16:54:00.899	0.00000000000101549000	2022/12/12 16:54:01.400	0.00000000000039558400	2022/12/12 16:54:01.650	0.00000000000018455000	2022/12/12 16:54:01.900	0.00000000000116836000	2022/12/12 16:54:02.150	0.00000000000327332000	2022/12/12 16:54:02.400	0.00000000000330164000	2022/12/12 16:54:02.651	0.00000000000017444500	2022/12/12 16:54:03.652	0.00000000000220375000
2022/12/12 16:54:06.974	0.00000000002175800000	2022/12/12 16:54:07.224	0.00000000000097147800	2022/12/12 16:54:07.725	0.00000000000036552100	2022/12/12 16:54:07.975	0.00000000000015358500	2022/12/12 16:54:08.225	0.00000000000119083000	2022/12/12 16:54:08.475	0.00000000000331352000	2022/12/12 16:54:08.725	0.00000000000331132000	2022/12/12 16:54:08.976	0.00000000000017236500	2022/12/12 16:54:09.226	0.00000000000000292507	2022/12/12 16:54:09.977	0.00000000000236500000
2022/12/12 16:54:13.299	0.00000000002179450000	2022/12/12 16:54:13.549	0.00000000000099351500	2022/12/12 16:54:14.050	0.00000000000039686300	2022/12/12 16:54:14.300	0.00000000000018511500	2022/12/12 16:54:14.550	0.00000000000118368000	2022/12/12 16:54:14.800	0.00000000000331530000	2022/12/12 16:54:15.050	0.00000000000334615000	2022/12/12 16:54:15.301	0.00000000000017555200	2022/12/12 16:54:15.551	0.00000000000000191242	2022/12/12 16:54:16.302	0.00000000000188125000
2022/12/12 16:54:19.624	0.00000000002162790000	2022/12/12 16:54:19.874	0.00000000000099727800	2022/12/12 16:54:20.125	0.00000000000000486814	2022/12/12 16:54:20.375	0.00000000000027550100	2022/12/12 16:54:20.625	0.00000000000015636900	2022/12/12 16:54:20.875	0.00000000000116750000	2022/12/12 16:54:21.125	0.00000000000335432000	2022/12/12 16:54:21.375	0.00000000000332051000	2022/12/12 16:54:21.626	0.00000000000016224900	2022/12/12 16:54:21.876	0.00000000000000155391	2022/12/12 16:54:22.627	0.00000000000188125000
2022/12/12 16:54:25.949	0.00000000002164460000	2022/12/12 16:54:26.199	0.00000000000096873600	2022/12/12 16:54:26.449	0.00000000000000749920	2022/12/12 16:54:26.700	0.00000000000032929900	2022/12/12 16:54:26.950	0.00000000000016917800	2022/12/12 16:54:27.200	0.00000000000116250000	2022/12/12 16:54:27.450	0.00000000000329149000	2022/12/12 16:54:27.700	0.00000000000342161000	2022/12/12 16:54:27.951	0.00000000000015903000	2022/12/12 16:54:28.201	0.00000000000000187480	2022/12/12 16:54:28.952	0.00000000000182750000
2022/12/12 16:54:32.274	0.00000000002165050000	2022/12/12 16:54:32.524	0.00000000000098147500	2022/12/12 16:54:33.025	0.00000000000033299200	2022/12/12 16:54:33.275	0.00000000000015811100	2022/12/12 16:54:33.525	0.00000000000121679000	2022/12/12 16:54:33.775	0.00000000000336899000	2022/12/12 16:54:34.025	0.00000000000333927000	2022/12/12 16:54:34.276	0.00000000000016961800	2022/12/12 16:54:34.526	0.00000000000000079389	2022/12/12 16:54:35.277	0.00000000000134375000
