datetime	Date	Elapsed time	Time	VMon1	VMon2	VMon3	VMon4	VMon5	VMon6	VMon7	VMon8	IMon1	IMon2	IMon3	IMon4	IMon5	IMon6	IMon7	IMon8	Comment	hv_grid	em
2023-01-12 17:54:44	12/01/2023	2421.786	17:54:44.146	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4305	2.9683	11.1085	11.1321	11.0982	11.1065	-0.0173	-0.0112		4.305e-07	2.9683e-06
2023-01-12 17:54:51	12/01/2023	2428.9880000000003	17:54:51.348	0.12	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4329	2.9776	11.124	11.1457	11.1122	11.1235	-0.0173	-0.0112		4.3289999999999997e-07	2.9775999999999997e-06
2023-01-12 17:54:57	12/01/2023	2434.9970000000003	17:54:57.357	0.12	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4322	2.9741	11.1367	11.1616	11.1274	11.1387	-0.0173	-0.0112		4.3219999999999997e-07	2.9741e-06
2023-01-12 17:55:03	12/01/2023	2440.9970000000003	17:55:03.357	0.14	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	-0.433	2.9916	11.1503	11.1751	11.139	11.1532	-0.0173	-0.0112		4.3299999999999997e-07	2.9916e-06
2023-01-12 17:55:09	12/01/2023	2447.002	17:55:09.362	0.14	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	-0.4345	2.9919	11.1531	11.1762	11.1416	11.153	-0.0167	-0.0112		4.345e-07	2.9918999999999997e-06
2023-01-12 17:55:16	12/01/2023	2454.197	17:55:16.557	0.14	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	-0.4337	3.0008	11.1635	11.1875	11.153	11.1624	-0.0167	-0.0112		4.3369999999999997e-07	3.0007999999999997e-06
2023-01-12 17:55:22	12/01/2023	2460.221	17:55:22.581	0.12	100.06	1000.02	1000.16	1000.1	499.96	0.0	0.04	-0.4331	3.011	11.187	11.2067	11.1718	11.1793	-0.0167	-0.0109		4.331e-07	3.011e-06
2023-01-12 17:55:28	12/01/2023	2466.222	17:55:28.582	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4328	2.9946	11.1725	11.1961	11.161	11.1731	-0.0167	-0.0109		4.328e-07	2.9946e-06
2023-01-12 17:55:35	12/01/2023	2473.4680000000003	17:55:35.828	0.14	100.06	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4363	2.9934	11.1667	11.1926	11.1577	11.1689	-0.0167	-0.0109		4.363e-07	2.9933999999999996e-06
2023-01-12 17:55:41	12/01/2023	2479.467	17:55:41.827	0.14	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4324	3.0006	11.1732	11.1954	11.1593	11.1677	-0.0167	-0.0109		4.324e-07	3.0005999999999997e-06
2023-01-12 17:55:47	12/01/2023	2485.469	17:55:47.829	0.14	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4334	3.002	11.1758	11.199	11.1658	11.1774	-0.0167	-0.0109		4.334e-07	3.002e-06
2023-01-12 17:55:54	12/01/2023	2491.6620000000003	17:55:54.022	0.14	100.08	1000.02	1000.16	1000.12	499.96	0.0	0.04	-0.4359	3.0108	11.1772	11.1991	11.1642	11.1754	-0.0166	-0.0109		4.359e-07	3.0108e-06
2023-01-12 17:56:00	12/01/2023	2498.319	17:56:00.679	0.14	0.5	579.56	759.86	920.44	500.1	0.0	0.04	-0.2318	-1.4704	5.5029	5.9568	6.6939	7.5683	-0.0166	-0.0109		2.318e-07	1.4704e-06
2023-01-12 17:56:06	12/01/2023	2504.534	17:56:06.894	0.06	0.46	11.56	188.9	349.62	4.42	0.0	0.04	-0.0015	-3.7834	-3.0896	-2.6135	-1.7182	-0.28	-0.0166	-0.0109		1.5e-09	3.7833999999999996e-06
2023-01-12 17:56:13	12/01/2023	2511.6310000000003	17:56:13.991	0.06	0.1	0.16	0.2	0.12	0.0	0.0	0.04	-0.0015	-0.0523	-0.0144	-0.0455	-0.0646	-0.0182	-0.0166	-0.0109		1.5e-09	5.23e-08
2023-01-12 17:56:19	12/01/2023	2517.5440000000003	17:56:19.904	0.06	0.12	0.14	0.14	0.02	0.02	0.0	0.04	-0.0015	-0.0047	0.014	0.0039	-0.0296	0.0072	-0.0166	-0.0113	no electron activity	1.5e-09	4.7e-09
2023-01-12 17:56:25	12/01/2023	2523.4880000000003	17:56:25.848	0.06	0.08	0.14	0.16	0.02	0.0	0.0	0.04	-0.0015	0.0039	0.004	-0.0183	-0.0162	0.0	-0.0166	-0.0113		1.5e-09	3.899999999999999e-09
2023-01-12 17:56:32	12/01/2023	2530.577	17:56:32.937	0.06	0.12	0.18	0.14	0.02	0.02	0.0	0.04	-0.0015	-0.0013	0.0076	0.0452	-0.0123	-0.0317	-0.0166	-0.0113		1.5e-09	1.2999999999999999e-09
2023-01-12 17:56:38	12/01/2023	2536.4900000000002	17:56:38.850	0.06	0.14	0.18	0.14	0.02	0.04	0.0	0.04	-0.0015	-0.0457	-0.0353	0.0472	-0.0084	0.0108	-0.0166	-0.0113		1.5e-09	4.569999999999999e-08
2023-01-12 17:56:44	12/01/2023	2542.3940000000002	17:56:44.754	0.06	0.12	0.16	0.18	0.02	0.02	0.0	0.04	-0.0015	0.0203	0.0281	0.0237	-0.0029	0.0166	-0.0166	-0.0113		1.5e-09	2.0299999999999996e-08
2023-01-12 17:56:51	12/01/2023	2549.485	17:56:51.845	0.06	0.06	0.22	0.18	0.02	0.02	0.0	0.04	-0.0016	0.0227	-0.0557	-0.0249	-0.006	0.0266	-0.0166	-0.0113		1.6e-09	2.27e-08
2023-01-12 17:56:57	12/01/2023	2555.407	17:56:57.767	0.06	0.1	0.22	0.14	0.0	0.04	0.0	0.04	-0.0016	0.0207	0.0251	0.0569	-0.0077	0.0484	-0.016	-0.0113		1.6e-09	2.07e-08
2023-01-12 17:57:03	12/01/2023	2561.3450000000003	17:57:03.705	0.06	0.1	0.22	0.12	0.04	0.04	0.0	0.04	-0.0016	-0.0335	0.0264	-0.0006	-0.0645	0.0131	-0.016	-0.0113		1.6e-09	3.35e-08
2023-01-12 17:57:10	12/01/2023	2568.472	17:57:10.832	0.06	0.06	0.2	0.16	0.04	0.02	0.0	0.04	-0.0016	0.0226	0.0332	0.047	-0.0574	0.0022	-0.0167	-0.0113		1.6e-09	2.2599999999999997e-08
2023-01-12 17:57:16	12/01/2023	2574.4030000000002	17:57:16.763	0.06	0.08	0.22	0.14	0.02	0.0	0.0	0.04	-0.0016	0.0221	0.0187	0.0197	-0.0239	0.0598	-0.0167	-0.0113		1.6e-09	2.21e-08
2023-01-12 17:57:22	12/01/2023	2580.313	17:57:22.673	0.06	0.08	0.18	0.18	0.06	0.0	0.0	0.04	-0.0016	0.0234	0.0284	-0.0183	-0.003	0.0289	-0.0167	-0.0113		1.6e-09	2.34e-08
2023-01-12 17:57:29	12/01/2023	2587.405	17:57:29.765	0.06	0.06	0.18	0.18	0.04	0.02	0.0	0.04	-0.0016	0.0258	0.0247	0.0357	-0.0131	0.0169	-0.0167	-0.0113		1.6e-09	2.58e-08
2023-01-12 17:57:35	12/01/2023	2593.32	17:57:35.680	0.06	0.12	0.18	0.16	0.04	0.04	0.0	0.04	-0.0016	0.0119	0.0241	-0.0302	-0.0519	0.0182	-0.0167	-0.0113		1.6e-09	1.19e-08
2023-01-12 17:57:41	12/01/2023	2599.228	17:57:41.588	0.06	0.1	0.2	0.14	0.02	0.02	0.0	0.04	-0.0016	0.0114	0.0259	0.0389	0.0084	0.0317	-0.0167	-0.0109		1.6e-09	1.14e-08
2023-01-12 17:57:48	12/01/2023	2606.3230000000003	17:57:48.683	0.06	0.08	0.26	0.16	0.04	0.06	0.0	0.04	-0.0016	0.0156	0.0224	0.0449	-0.0177	-0.0313	-0.0167	-0.0109		1.6e-09	1.5599999999999997e-08
2023-01-12 17:57:54	12/01/2023	2612.2360000000003	17:57:54.596	0.06	0.12	0.22	0.16	0.06	0.02	0.0	0.04	-0.0016	0.0132	0.0202	0.0389	-0.0044	0.0399	-0.0167	-0.0109		1.6e-09	1.3199999999999999e-08
2023-01-12 17:58:00	12/01/2023	2618.139	17:58:00.499	0.06	0.1	0.16	0.14	0.02	0.0	0.0	0.04	-0.0016	0.0141	0.0297	0.049	-0.0067	0.0109	-0.0167	-0.0108		1.6e-09	1.4099999999999999e-08
2023-01-12 17:58:07	12/01/2023	2625.233	17:58:07.593	0.06	0.1	0.28	0.14	0.04	0.0	0.0	0.04	-0.0016	0.0127	-0.0533	0.0369	-0.0176	0.0486	-0.0167	-0.0108		1.6e-09	1.27e-08
2023-01-12 17:58:13	12/01/2023	2631.141	17:58:13.501	0.06	0.08	0.18	0.16	0.08	0.06	0.0	0.04	-0.0016	0.0145	0.0229	0.0482	-0.0471	-0.0066	-0.0167	-0.0108		1.6e-09	1.45e-08
2023-01-12 17:58:19	12/01/2023	2637.052	17:58:19.412	0.06	0.1	0.24	0.16	0.06	0.04	0.0	0.04	-0.0016	0.0134	0.0197	-0.0186	-0.0091	0.0424	-0.0167	-0.0108		1.6e-09	1.34e-08
2023-01-12 17:58:26	12/01/2023	2644.165	17:58:26.525	0.06	0.1	0.2	0.14	0.02	0.02	0.0	0.04	-0.0016	0.0123	0.0236	0.054	-0.008	0.0467	-0.0167	-0.0108		1.6e-09	1.23e-08
2023-01-12 17:58:32	12/01/2023	2650.0800000000004	17:58:32.440	0.06	0.12	0.2	0.2	0.1	0.02	0.0	0.04	-0.0016	0.0123	0.0222	0.0312	-0.0562	0.0531	-0.0167	-0.0108		1.6e-09	1.23e-08
2023-01-12 17:58:38	12/01/2023	2655.993	17:58:38.353	0.06	0.12	0.22	0.14	0.06	0.04	0.0	0.04	-0.0016	0.0122	0.0233	0.0485	0.0044	0.0389	-0.0167	-0.0108		1.6e-09	1.22e-08
2023-01-12 17:58:45	12/01/2023	2663.0910000000003	17:58:45.451	0.06	0.12	0.22	0.2	0.12	0.02	0.0	0.04	-0.0016	0.0124	0.0236	-0.019	-0.035	0.0411	-0.0173	-0.0108		1.6e-09	1.2399999999999999e-08
2023-01-12 17:58:51	12/01/2023	2669.001	17:58:51.361	0.06	0.12	0.22	0.12	0.08	0.06	0.0	0.04	-0.0016	0.0137	0.023	0.0457	0.0033	-0.0202	-0.0173	-0.0108		1.6e-09	1.37e-08
2023-01-12 17:58:57	12/01/2023	2674.92	17:58:57.280	0.06	0.12	0.18	0.2	0.12	0.02	0.0	0.04	-0.0016	0.0137	0.0227	0.0371	-0.0047	0.0468	-0.0173	-0.0108		1.6e-09	1.37e-08
2023-01-12 17:59:04	12/01/2023	2681.9680000000003	17:59:04.328	0.06	0.12	0.2	0.14	0.1	0.04	0.0	0.04	-0.0016	0.0141	0.0235	0.0397	-0.0024	-0.0181	-0.0174	-0.0108		1.6e-09	1.4099999999999999e-08
2023-01-12 17:59:10	12/01/2023	2687.9080000000004	17:59:10.268	0.06	0.12	0.16	0.22	0.08	0.0	0.0	0.04	-0.0016	0.0143	0.0264	0.0358	-0.0278	0.0494	-0.0174	-0.0108		1.6e-09	1.4299999999999999e-08
2023-01-12 17:59:16	12/01/2023	2693.817	17:59:16.177	0.06	0.12	0.2	0.16	0.1	0.02	0.0	0.04	-0.0016	0.0151	-0.0416	-0.0103	-0.0019	0.0411	-0.0174	-0.0108		1.6e-09	1.51e-08
2023-01-12 17:59:22	12/01/2023	2699.7580000000003	17:59:22.118	0.06	0.1	0.18	0.14	0.1	0.02	0.0	0.04	-0.0016	0.0151	0.024	0.0412	-0.0386	0.0374	-0.0174	-0.0108		1.6e-09	1.51e-08
2023-01-12 17:59:29	12/01/2023	2706.885	17:59:29.245	0.06	0.1	0.14	0.2	0.08	0.02	0.0	0.04	-0.0016	0.0151	0.0285	-0.0261	0.0031	0.0492	-0.0174	-0.0108		1.6e-09	1.51e-08
2023-01-12 17:59:35	12/01/2023	2712.781	17:59:35.141	0.06	0.1	0.18	0.16	0.12	0.0	0.0	0.04	-0.0016	0.0151	0.0236	0.0453	-0.0446	0.0433	-0.0174	-0.0108		1.6e-09	1.51e-08
2023-01-12 17:59:41	12/01/2023	2718.679	17:59:41.039	0.06	0.1	0.2	0.14	0.1	0.02	0.0	0.04	-0.0016	0.0145	0.0234	0.0404	-0.0405	0.0426	-0.0174	-0.0108		1.6e-09	1.45e-08
2023-01-12 17:59:48	12/01/2023	2725.797	17:59:48.157	0.06	0.1	0.16	0.16	0.08	0.02	0.0	0.04	-0.0016	0.0145	0.0232	0.0383	0.0229	0.0337	-0.0174	-0.0108		1.6e-09	1.45e-08
2023-01-12 17:59:54	12/01/2023	2731.7250000000004	17:59:54.085	0.06	0.1	0.18	0.14	0.1	0.02	0.0	0.04	-0.0016	0.0126	0.0214	0.0367	0.0045	0.0322	-0.0174	-0.0108		1.6e-09	1.26e-08
2023-01-12 18:00:00	12/01/2023	2738.791	18:00:01.151	0.06	0.1	0.18	0.16	0.12	0.04	0.0	0.04	-0.0016	0.0131	0.0211	0.0346	-0.0317	-0.028	-0.0174	-0.0108		1.6e-09	1.31e-08
2023-01-12 18:00:07	12/01/2023	2744.703	18:00:07.063	0.06	0.1	0.18	0.14	0.1	0.04	0.0	0.04	-0.0016	0.0125	0.0211	0.0336	0.0081	0.0321	-0.0174	-0.0108		1.6e-09	1.25e-08
2023-01-12 18:00:13	12/01/2023	2751.789	18:00:14.149	0.06	0.1	0.18	0.16	0.06	0.04	0.0	0.04	-0.0016	0.0126	0.0211	0.0354	0.0127	0.0305	-0.0174	-0.0108		1.6e-09	1.26e-08
2023-01-12 18:00:19	12/01/2023	2757.713	18:00:20.073	0.06	0.1	0.18	0.14	0.06	0.02	0.0	0.04	-0.0016	0.0126	0.0211	0.0367	0.005	0.0303	-0.0174	-0.011		1.6e-09	1.26e-08
2023-01-12 18:00:26	12/01/2023	2764.8010000000004	18:00:27.161	0.06	0.1	0.18	0.14	0.06	0.02	0.0	0.04	-0.0016	0.0126	0.0211	0.0356	0.011	0.0306	-0.0174	-0.011		1.6e-09	1.26e-08
2023-01-12 18:00:32	12/01/2023	2770.704	18:00:33.064	0.06	0.1	0.18	0.14	0.08	0.04	0.0	0.04	-0.0016	0.0126	0.0211	0.0307	0.0148	0.0298	-0.0174	-0.011		1.6e-09	1.26e-08
2023-01-12 18:00:38	12/01/2023	2776.6110000000003	18:00:38.971	0.06	0.1	0.18	0.16	0.08	0.0	0.0	0.04	-0.0016	0.0133	0.0211	0.0307	0.0158	0.0302	-0.0174	-0.011		1.6e-09	1.3299999999999998e-08
2023-01-12 18:00:45	12/01/2023	2783.706	18:00:46.066	0.06	0.1	0.18	0.16	0.08	0.0	0.0	0.04	-0.0016	0.0133	0.0211	0.0321	0.0157	0.0297	-0.0174	-0.011		1.6e-09	1.3299999999999998e-08
2023-01-12 18:00:51	12/01/2023	2789.6090000000004	18:00:51.969	0.06	0.1	0.18	0.12	0.08	0.04	0.0	0.04	-0.0016	0.0133	0.0217	0.0329	0.008	0.0285	-0.0174	-0.011		1.6e-09	1.3299999999999998e-08
2023-01-12 18:00:57	12/01/2023	2795.516	18:00:57.876	0.06	0.1	0.18	0.12	0.08	0.02	0.0	0.04	-0.0016	0.0131	0.0217	0.0315	0.0167	0.028	-0.0174	-0.011		1.6e-09	1.31e-08
2023-01-12 18:01:04	12/01/2023	2802.632	18:01:04.992	0.06	0.1	0.18	0.16	0.08	0.0	0.0	0.04	-0.0016	0.0131	0.0217	0.0331	0.017	0.0294	-0.0174	-0.011		1.6e-09	1.31e-08
2023-01-12 18:01:10	12/01/2023	2808.545	18:01:10.905	0.06	0.08	0.18	0.14	0.06	0.04	0.0	0.04	-0.0017	0.0131	0.0217	0.0349	0.01	0.028	-0.0174	-0.011		1.7e-09	1.31e-08
2023-01-12 18:01:16	12/01/2023	2814.445	18:01:16.805	0.06	0.08	0.16	0.14	0.06	0.0	0.0	0.04	-0.0017	0.0131	0.0227	0.0428	0.0001	0.0288	-0.0174	-0.011		1.7e-09	1.31e-08
2023-01-12 18:01:23	12/01/2023	2821.5370000000003	18:01:23.897	0.06	0.08	0.16	0.16	0.04	0.04	0.0	0.04	-0.0017	0.0131	0.023	0.034	0.0146	0.0288	-0.0174	-0.011		1.7e-09	1.31e-08
2023-01-12 18:01:29	12/01/2023	2827.442	18:01:29.802	0.06	0.08	0.16	0.14	0.06	0.02	0.0	0.04	-0.0025	0.0127	0.023	0.0336	0.0159	0.0292	-0.0174	-0.011		2.5e-09	1.27e-08
2023-01-12 18:01:35	12/01/2023	2833.349	18:01:35.709	0.06	0.08	0.16	0.14	0.08	0.02	0.0	0.04	-0.0025	0.0124	0.0237	0.0257	0.0084	0.0292	-0.0174	-0.011		2.5e-09	1.2399999999999999e-08
2023-01-12 18:01:42	12/01/2023	2840.4500000000003	18:01:42.810	0.06	0.08	0.16	0.12	0.08	0.0	0.0	0.04	-0.0028	0.0124	0.0237	0.0328	0.0127	0.0294	-0.0174	-0.011		2.8e-09	1.2399999999999999e-08
2023-01-12 18:01:48	12/01/2023	2846.3790000000004	18:01:48.739	0.06	0.08	0.16	0.12	0.08	0.02	0.0	0.04	-0.0029	0.0124	0.0237	0.0327	0.0172	0.0292	-0.0174	-0.011		2.8999999999999995e-09	1.2399999999999999e-08
2023-01-12 18:01:54	12/01/2023	2852.2830000000004	18:01:54.643	0.06	0.08	0.14	0.14	0.06	0.02	0.0	0.04	-0.0029	0.0124	0.0237	0.0305	0.0219	0.0278	-0.0174	-0.011		2.8999999999999995e-09	1.2399999999999999e-08
2023-01-12 18:02:01	12/01/2023	2859.342	18:02:01.702	0.06	0.08	0.14	0.1	0.04	0.0	0.0	0.04	-0.0029	0.0124	0.0237	0.0313	0.0356	0.0254	-0.0174	-0.0117		2.8999999999999995e-09	1.2399999999999999e-08
2023-01-12 18:02:07	12/01/2023	2865.246	18:02:07.606	0.06	0.08	0.14	0.14	0.06	0.0	0.0	0.04	-0.0024	0.0124	0.0238	0.0313	0.0181	0.0261	-0.0174	-0.0117		2.3999999999999996e-09	1.2399999999999999e-08
2023-01-12 18:02:13	12/01/2023	2871.1490000000003	18:02:13.509	0.06	0.08	0.14	0.12	0.06	0.02	0.0	0.04	-0.0022	0.0124	0.0238	0.0313	0.0151	0.0261	-0.0174	-0.0127		2.2e-09	1.2399999999999999e-08
2023-01-12 18:02:20	12/01/2023	2878.226	18:02:20.586	0.06	0.08	0.14	0.14	0.04	0.02	0.0	0.04	-0.0017	0.0124	0.0238	0.0313	0.0165	0.0261	-0.0174	-0.0127		1.7e-09	1.2399999999999999e-08
2023-01-12 18:02:26	12/01/2023	2884.1580000000004	18:02:26.518	0.06	0.08	0.14	0.12	0.08	0.02	0.0	0.04	-0.0017	0.0111	0.0238	0.0415	-0.0457	0.0261	-0.0174	-0.0127		1.7e-09	1.11e-08
2023-01-12 18:02:32	12/01/2023	2890.0640000000003	18:02:32.424	0.06	0.08	0.14	0.14	0.04	0.02	0.0	0.04	-0.0017	0.0111	0.0238	0.0312	0.0186	0.0261	-0.0175	-0.0127		1.7e-09	1.11e-08
2023-01-12 18:02:39	12/01/2023	2897.168	18:02:39.528	0.06	0.08	0.14	0.14	0.06	0.02	0.0	0.04	0.0007	0.0111	0.0242	0.0289	0.0173	0.0261	-0.0176	-0.0127		7e-10	1.11e-08
2023-01-12 18:02:45	12/01/2023	2903.067	18:02:45.427	0.06	0.08	0.14	0.14	0.08	0.02	0.0	0.04	0.0005	0.0111	0.0242	0.03	0.0103	0.0261	-0.0176	-0.0127		5e-10	1.11e-08
2023-01-12 18:02:51	12/01/2023	2908.972	18:02:51.332	0.06	0.08	0.14	0.16	0.08	0.02	0.0	0.04	0.0	0.0118	0.0242	0.0295	0.0166	0.0261	-0.0176	-0.0127		0.0	1.18e-08
2023-01-12 18:02:58	12/01/2023	2916.0640000000003	18:02:58.424	0.06	0.08	0.14	0.12	0.06	0.02	0.0	0.04	-0.0007	0.0118	0.0242	0.0308	0.0167	0.0261	-0.0176	-0.0127		7e-10	1.18e-08
2023-01-12 18:03:04	12/01/2023	2921.992	18:03:04.352	0.06	0.08	0.14	0.14	0.04	0.02	0.0	0.04	-0.0007	0.0118	0.0242	0.0308	0.0159	0.0261	-0.0176	-0.0127		7e-10	1.18e-08
2023-01-12 18:03:10	12/01/2023	2927.889	18:03:10.249	0.06	0.08	0.14	0.14	0.06	0.02	0.0	0.04	-0.0006	0.0107	0.0237	0.0229	0.0152	0.0261	-0.0176	-0.0127		5.999999999999999e-10	1.0699999999999998e-08
2023-01-12 18:03:17	12/01/2023	2934.9790000000003	18:03:17.339	0.06	0.08	0.14	0.12	0.06	0.0	0.0	0.04	-0.0005	0.0107	0.0237	0.0299	0.0157	0.027	-0.0176	-0.0127		5e-10	1.0699999999999998e-08
2023-01-12 18:03:23	12/01/2023	2940.876	18:03:23.236	0.06	0.08	0.14	0.14	0.04	0.02	0.0	0.04	-0.0005	0.0107	0.0237	0.0299	0.016	0.027	-0.0176	-0.0127		5e-10	1.0699999999999998e-08
2023-01-12 18:03:29	12/01/2023	2946.777	18:03:29.137	0.06	0.08	0.14	0.12	0.06	0.02	0.0	0.04	-0.0005	0.0107	0.0233	0.0289	0.016	0.027	-0.0176	-0.0127		5e-10	1.0699999999999998e-08
2023-01-12 18:03:35	12/01/2023	2952.6910000000003	18:03:35.051	0.06	0.08	0.14	0.14	0.04	0.02	0.0	0.04	-0.0008	0.0107	0.0233	0.0289	0.0172	0.0269	-0.0176	-0.0127		8e-10	1.0699999999999998e-08
2023-01-12 18:03:42	12/01/2023	2959.771	18:03:42.131	0.06	0.08	0.14	0.1	0.06	0.02	0.0	0.04	-0.0006	0.0107	0.0233	0.0284	0.0104	0.0269	-0.0176	-0.0127		5.999999999999999e-10	1.0699999999999998e-08
2023-01-12 18:03:48	12/01/2023	2965.7200000000003	18:03:48.080	0.06	0.08	0.14	0.14	0.04	0.02	0.0	0.04	0.0001	0.0114	0.0233	0.0284	0.0158	0.0268	-0.0176	-0.0127		1e-10	1.14e-08
2023-01-12 18:03:54	12/01/2023	2972.804	18:03:55.164	0.06	0.08	0.14	0.14	0.02	0.02	0.0	0.04	-0.002	0.0114	0.0233	0.0284	0.0168	0.0268	-0.0177	-0.0127		2e-09	1.14e-08
2023-01-12 18:04:01	12/01/2023	2973.9880000000003	18:03:56.348	0.06	0.08	0.14	0.14	0.02	0.02	0.0	0.04	-0.0024	0.0114	0.0233	0.0284	0.0168	0.0268	-0.0177	-0.0127		2.3999999999999996e-09	1.14e-08
2023-01-12 18:04:07																						
2023-01-12 18:04:13																						
2023-01-12 18:04:20																						
2023-01-12 18:04:26																						
2023-01-12 18:04:32																						
