F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	810
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/06/06 16:44:50.121	0.00000000000075479000	2023/06/06 16:44:50.321	0.00000000000003150070	2023/06/06 16:44:50.521	0.00000000000001967350	2023/06/06 16:44:50.721	0.00000000000001634750	2023/06/06 16:44:50.921	0.00000000000001787290	2023/06/06 16:44:51.121	0.00000000000003973520
2023/06/06 16:44:55.696	0.00000000000076292700	2023/06/06 16:44:55.896	0.00000000000001755360	2023/06/06 16:44:56.096	0.00000000000000918910	2023/06/06 16:44:56.296	0.00000000000001171960	2023/06/06 16:44:56.496	0.00000000000002791990	2023/06/06 16:44:56.696	0.00000000000002863690
2023/06/06 16:45:01.271	0.00000000000076512000	2023/06/06 16:45:01.471	0.00000000000002836380	2023/06/06 16:45:01.671	0.00000000000002852400	2023/06/06 16:45:01.871	0.00000000000001487470	2023/06/06 16:45:02.071	0.00000000000002016050	2023/06/06 16:45:02.271	0.00000000000004130360	2023/06/06 16:45:03.574	0.00000000000000000000
2023/06/06 16:45:06.846	0.00000000000077143100	2023/06/06 16:45:07.046	0.00000000000003243160	2023/06/06 16:45:07.246	0.00000000000001931130	2023/06/06 16:45:07.446	0.00000000000001605830	2023/06/06 16:45:07.646	0.00000000000002158810	2023/06/06 16:45:07.846	0.00000000000003990720	2023/06/06 16:45:08.548	0.00000000000000000000	2023/06/06 16:45:08.948	0.00000000000000000000	2023/06/06 16:45:09.149	0.00000000000010750000
2023/06/06 16:45:12.421	0.00000000000075500500	2023/06/06 16:45:12.621	0.00000000000003517290	2023/06/06 16:45:12.821	0.00000000000001412120	2023/06/06 16:45:13.021	0.00000000000002662230	2023/06/06 16:45:13.221	0.00000000000002604510	2023/06/06 16:45:13.421	0.00000000000005416280	2023/06/06 16:45:14.123	0.00000000000010750000	2023/06/06 16:45:14.523	0.00000000000021500000	2023/06/06 16:45:14.724	0.00000000000010750000
2023/06/06 16:45:17.996	0.00000000000078966300	2023/06/06 16:45:18.196	0.00000000000000388935	2023/06/06 16:45:18.396	0.00000000000002346510	2023/06/06 16:45:18.596	0.00000000000000698642	2023/06/06 16:45:18.796	0.00000000000003062780	2023/06/06 16:45:18.996	0.00000000000002775540	2023/06/06 16:45:20.098	0.00000000000000000000
2023/06/06 16:45:23.571	0.00000000000077219400	2023/06/06 16:45:23.771	0.00000000000002065390	2023/06/06 16:45:23.971	0.00000000000001058440	2023/06/06 16:45:24.171	0.00000000000000985668	2023/06/06 16:45:24.371	0.00000000000002307380	2023/06/06 16:45:24.571	0.00000000000002970540
2023/06/06 16:45:29.146	0.00000000000074685600	2023/06/06 16:45:29.346	0.00000000000002322750	2023/06/06 16:45:29.546	0.00000000000002095390	2023/06/06 16:45:29.746	0.00000000000002375320	2023/06/06 16:45:29.946	0.00000000000002374240	2023/06/06 16:45:30.146	0.00000000000003567380	2023/06/06 16:45:31.048	0.00000000000000000000	2023/06/06 16:45:31.449	0.00000000000000000000
2023/06/06 16:45:34.721	0.00000000000077228000	2023/06/06 16:45:34.921	0.00000000000002266420	2023/06/06 16:45:35.121	0.00000000000001099080	2023/06/06 16:45:35.321	0.00000000000000734440	2023/06/06 16:45:35.521	0.00000000000002289750	2023/06/06 16:45:35.721	0.00000000000004085210	2023/06/06 16:45:36.423	0.00000000000000000000
2023/06/06 16:45:40.296	0.00000000000077374200	2023/06/06 16:45:40.496	0.00000000000003544380	2023/06/06 16:45:40.696	0.00000000000002514850	2023/06/06 16:45:40.896	0.00000000000000671230	2023/06/06 16:45:41.096	0.00000000000002153970	2023/06/06 16:45:41.296	0.00000000000004292370
2023/06/06 16:45:45.871	0.00000000000073103200	2023/06/06 16:45:46.071	0.00000000000003060310	2023/06/06 16:45:46.271	0.00000000000003090300	2023/06/06 16:45:46.471	0.00000000000000300247	2023/06/06 16:45:46.671	0.00000000000001123480	2023/06/06 16:45:46.871	0.00000000000001889420
2023/06/06 16:45:51.446	0.00000000000098453900	2023/06/06 16:45:51.646	0.00000000000001970040	2023/06/06 16:45:51.846	0.00000000000000334647	2023/06/06 16:45:52.046	0.00000000000003758300	2023/06/06 16:45:52.246	0.00000000000003383240	2023/06/06 16:45:52.446	0.00000000000004485870
2023/06/06 16:45:57.021	0.00000000000097775600	2023/06/06 16:45:57.221	0.00000000000003585980	2023/06/06 16:45:57.621	0.00000000000001762240	2023/06/06 16:45:57.821	0.00000000000002934320	2023/06/06 16:45:58.021	0.00000000000004877490	2023/06/06 16:45:59.324	0.00000000000000000000
2023/06/06 16:46:02.596	0.00000000000096900500	2023/06/06 16:46:02.796	0.00000000000003407750	2023/06/06 16:46:02.996	0.00000000000002311780	2023/06/06 16:46:03.196	0.00000000000001586910	2023/06/06 16:46:03.396	0.00000000000001457700	2023/06/06 16:46:03.596	0.00000000000003512770	2023/06/06 16:46:04.298	0.00000000000000000000	2023/06/06 16:46:04.498	0.00000000000000000000
2023/06/06 16:46:08.171	0.00000000000093295000	2023/06/06 16:46:08.371	0.00000000000002219230	2023/06/06 16:46:08.571	0.00000000000002073890	2023/06/06 16:46:08.771	0.00000000000002469490	2023/06/06 16:46:08.971	0.00000000000002759520	2023/06/06 16:46:09.171	0.00000000000004476840	2023/06/06 16:46:10.474	0.00000000000000000000
