F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	2.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/13 12:33:41.402	0.00000000005170530000	2022/12/13 12:33:41.652	0.00000000000248943000	2022/12/13 12:33:41.902	0.00000000000001715160	2022/12/13 12:33:42.152	0.00000000000043940100	2022/12/13 12:33:42.402	0.00000000000024623900	2022/12/13 12:33:42.653	0.00000000000123861000	2022/12/13 12:33:42.903	0.00000000000229856000	2022/12/13 12:33:43.153	0.00000000000300269000	2022/12/13 12:33:43.404	0.00000000000020898000	2022/12/13 12:33:43.654	0.00000000000002003580	2022/12/13 12:33:44.405	0.00000000000048375000
2022/12/13 12:33:47.727	0.00000000005128880000	2022/12/13 12:33:47.977	0.00000000000246309000	2022/12/13 12:33:48.227	0.00000000000002154570	2022/12/13 12:33:48.477	0.00000000000045150500	2022/12/13 12:33:48.727	0.00000000000023496800	2022/12/13 12:33:48.978	0.00000000000127339000	2022/12/13 12:33:49.228	0.00000000000228292000	2022/12/13 12:33:49.478	0.00000000000296479000	2022/12/13 12:33:49.729	0.00000000000021263500	2022/12/13 12:33:49.979	0.00000000000001563530	2022/12/13 12:33:50.730	0.00000000000086000000
2022/12/13 12:33:54.052	0.00000000005193810000	2022/12/13 12:33:54.302	0.00000000000251539000	2022/12/13 12:33:54.552	0.00000000000001632870	2022/12/13 12:33:54.802	0.00000000000042359800	2022/12/13 12:33:55.052	0.00000000000028827700	2022/12/13 12:33:55.303	0.00000000000124227000	2022/12/13 12:33:55.553	0.00000000000230464000	2022/12/13 12:33:55.803	0.00000000000305138000	2022/12/13 12:33:56.054	0.00000000000021895000	2022/12/13 12:33:56.304	0.00000000000001828620	2022/12/13 12:33:57.055	0.00000000000048375000
2022/12/13 12:34:00.377	0.00000000005178380000	2022/12/13 12:34:00.627	0.00000000000248631000	2022/12/13 12:34:00.877	0.00000000000002570430	2022/12/13 12:34:01.127	0.00000000000041001500	2022/12/13 12:34:01.377	0.00000000000020795800	2022/12/13 12:34:01.628	0.00000000000124055000	2022/12/13 12:34:01.878	0.00000000000232495000	2022/12/13 12:34:02.128	0.00000000000299409000	2022/12/13 12:34:02.379	0.00000000000021432800	2022/12/13 12:34:02.629	0.00000000000001761060	2022/12/13 12:34:03.380	0.00000000000075250000
2022/12/13 12:34:06.702	0.00000000005120060000	2022/12/13 12:34:06.952	0.00000000000246390000	2022/12/13 12:34:07.202	0.00000000000001716450	2022/12/13 12:34:07.452	0.00000000000041500900	2022/12/13 12:34:07.702	0.00000000000025075400	2022/12/13 12:34:07.953	0.00000000000123522000	2022/12/13 12:34:08.203	0.00000000000238671000	2022/12/13 12:34:08.453	0.00000000000296893000	2022/12/13 12:34:08.704	0.00000000000021687000	2022/12/13 12:34:08.954	0.00000000000001639850	2022/12/13 12:34:09.705	0.00000000000102125000
2022/12/13 12:34:13.027	0.00000000005077870000	2022/12/13 12:34:13.277	0.00000000000243842000	2022/12/13 12:34:13.527	0.00000000000002395470	2022/12/13 12:34:13.777	0.00000000000043970700	2022/12/13 12:34:14.027	0.00000000000025526400	2022/12/13 12:34:14.278	0.00000000000127946000	2022/12/13 12:34:14.528	0.00000000000239961000	2022/12/13 12:34:14.779	0.00000000000303607000	2022/12/13 12:34:15.029	0.00000000000018860800	2022/12/13 12:34:15.279	0.00000000000001487370	2022/12/13 12:34:16.030	0.00000000000107500000
2022/12/13 12:34:19.352	0.00000000005008320000	2022/12/13 12:34:19.602	0.00000000000242928000	2022/12/13 12:34:19.852	0.00000000000001622600	2022/12/13 12:34:20.102	0.00000000000039160600	2022/12/13 12:34:20.352	0.00000000000026519100	2022/12/13 12:34:20.603	0.00000000000129596000	2022/12/13 12:34:20.853	0.00000000000236537000	2022/12/13 12:34:21.103	0.00000000000297775000	2022/12/13 12:34:21.354	0.00000000000022097700	2022/12/13 12:34:21.604	0.00000000000002023410	2022/12/13 12:34:22.355	0.00000000000048375000
2022/12/13 12:34:25.677	0.00000000005036530000	2022/12/13 12:34:25.927	0.00000000000241644000	2022/12/13 12:34:26.177	0.00000000000002048350	2022/12/13 12:34:26.427	0.00000000000045560600	2022/12/13 12:34:26.677	0.00000000000022767400	2022/12/13 12:34:26.928	0.00000000000121727000	2022/12/13 12:34:27.178	0.00000000000246943000	2022/12/13 12:34:27.428	0.00000000000301854000	2022/12/13 12:34:27.679	0.00000000000024190700	2022/12/13 12:34:27.929	0.00000000000001778690	2022/12/13 12:34:28.680	0.00000000000064500000
2022/12/13 12:34:32.002	0.00000000004989830000	2022/12/13 12:34:32.252	0.00000000000240149000	2022/12/13 12:34:32.502	0.00000000000001887860	2022/12/13 12:34:32.752	0.00000000000038429100	2022/12/13 12:34:33.002	0.00000000000026414300	2022/12/13 12:34:33.253	0.00000000000125484000	2022/12/13 12:34:33.503	0.00000000000247787000	2022/12/13 12:34:33.753	0.00000000000304375000	2022/12/13 12:34:34.004	0.00000000000020649100	2022/12/13 12:34:34.254	0.00000000000001220820	2022/12/13 12:34:35.005	0.00000000000080625000
2022/12/13 12:34:38.327	0.00000000004947790000	2022/12/13 12:34:38.577	0.00000000000237220000	2022/12/13 12:34:38.827	0.00000000000001488820	2022/12/13 12:34:39.077	0.00000000000039680900	2022/12/13 12:34:39.327	0.00000000000017799800	2022/12/13 12:34:39.578	0.00000000000123727000	2022/12/13 12:34:39.828	0.00000000000252942000	2022/12/13 12:34:40.078	0.00000000000297694000	2022/12/13 12:34:40.329	0.00000000000017696100	2022/12/13 12:34:40.579	0.00000000000001634370	2022/12/13 12:34:41.330	0.00000000000112875000
