F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	12.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2023/01/23 14:59:40.512	0.00000000002549900000	2023/01/23 14:59:40.762	0.00000000000127167000	2023/01/23 14:59:41.012	0.00000000000003648600	2023/01/23 14:59:41.262	0.00000000000025285000	2023/01/23 14:59:41.512	0.00000000000013321400	2023/01/23 14:59:41.763	0.00000000000041280000	2023/01/23 14:59:42.013	0.00000000000070736600	2023/01/23 14:59:42.263	0.00000000000087002400	2023/01/23 14:59:42.514	0.00000000000013781500	2023/01/23 14:59:42.764	0.00000000000003491060	2023/01/23 14:59:43.515	0.00000000002365000000
2023/01/23 14:59:46.837	0.00000000002552420000	2023/01/23 14:59:47.087	0.00000000000126887000	2023/01/23 14:59:47.337	0.00000000000002989300	2023/01/23 14:59:47.587	0.00000000000022628200	2023/01/23 14:59:47.837	0.00000000000013005300	2023/01/23 14:59:48.088	0.00000000000039437400	2023/01/23 14:59:48.338	0.00000000000072591000	2023/01/23 14:59:48.588	0.00000000000088575700	2023/01/23 14:59:48.839	0.00000000000011879800	2023/01/23 14:59:49.089	0.00000000000003378510	2023/01/23 14:59:49.840	0.00000000002391870000
2023/01/23 14:59:53.162	0.00000000002566340000	2023/01/23 14:59:53.412	0.00000000000131193000	2023/01/23 14:59:53.662	0.00000000000002951950	2023/01/23 14:59:53.912	0.00000000000021091500	2023/01/23 14:59:54.162	0.00000000000013708400	2023/01/23 14:59:54.413	0.00000000000038748300	2023/01/23 14:59:54.663	0.00000000000069718000	2023/01/23 14:59:54.913	0.00000000000083850500	2023/01/23 14:59:55.164	0.00000000000012759700	2023/01/23 14:59:55.414	0.00000000000002806660	2023/01/23 14:59:56.165	0.00000000002386500000
2023/01/23 14:59:59.487	0.00000000002552800000	2023/01/23 14:59:59.737	0.00000000000130558000	2023/01/23 14:59:59.987	0.00000000000003710140	2023/01/23 15:00:00.237	0.00000000000023064600	2023/01/23 15:00:00.487	0.00000000000014393700	2023/01/23 15:00:00.738	0.00000000000039005300	2023/01/23 15:00:00.988	0.00000000000070472200	2023/01/23 15:00:01.238	0.00000000000085749000	2023/01/23 15:00:01.489	0.00000000000015669700	2023/01/23 15:00:01.739	0.00000000000001908280	2023/01/23 15:00:02.490	0.00000000002397250000
2023/01/23 15:00:05.812	0.00000000002564840000	2023/01/23 15:00:06.062	0.00000000000130897000	2023/01/23 15:00:06.312	0.00000000000003187800	2023/01/23 15:00:06.562	0.00000000000022298700	2023/01/23 15:00:06.812	0.00000000000014495800	2023/01/23 15:00:07.063	0.00000000000039039700	2023/01/23 15:00:07.313	0.00000000000070453900	2023/01/23 15:00:07.563	0.00000000000088124200	2023/01/23 15:00:07.814	0.00000000000012973600	2023/01/23 15:00:08.064	0.00000000000003641290	2023/01/23 15:00:08.815	0.00000000002370370000
2023/01/23 15:00:12.137	0.00000000002576610000	2023/01/23 15:00:12.387	0.00000000000130913000	2023/01/23 15:00:12.637	0.00000000000003246820	2023/01/23 15:00:12.887	0.00000000000020952800	2023/01/23 15:00:13.137	0.00000000000012637100	2023/01/23 15:00:13.388	0.00000000000041044000	2023/01/23 15:00:13.638	0.00000000000068399600	2023/01/23 15:00:13.888	0.00000000000085609200	2023/01/23 15:00:14.139	0.00000000000013643900	2023/01/23 15:00:14.389	0.00000000000001713280	2023/01/23 15:00:15.140	0.00000000002370370000
2023/01/23 15:00:18.462	0.00000000002592630000	2023/01/23 15:00:18.712	0.00000000000131053000	2023/01/23 15:00:18.962	0.00000000000003183560	2023/01/23 15:00:19.212	0.00000000000023887000	2023/01/23 15:00:19.462	0.00000000000014553300	2023/01/23 15:00:19.713	0.00000000000037051500	2023/01/23 15:00:19.963	0.00000000000066382300	2023/01/23 15:00:20.213	0.00000000000084695000	2023/01/23 15:00:20.464	0.00000000000014400100	2023/01/23 15:00:20.714	0.00000000000003020320	2023/01/23 15:00:21.465	0.00000000002348870000
2023/01/23 15:00:24.787	0.00000000002584300000	2023/01/23 15:00:25.037	0.00000000000131101000	2023/01/23 15:00:25.287	0.00000000000002677930	2023/01/23 15:00:25.537	0.00000000000022816300	2023/01/23 15:00:25.787	0.00000000000012433900	2023/01/23 15:00:26.038	0.00000000000041506300	2023/01/23 15:00:26.288	0.00000000000073338600	2023/01/23 15:00:26.538	0.00000000000083567300	2023/01/23 15:00:26.789	0.00000000000013115000	2023/01/23 15:00:27.039	0.00000000000003997920	2023/01/23 15:00:27.790	0.00000000002381120000
2023/01/23 15:00:31.112	0.00000000002598430000	2023/01/23 15:00:31.362	0.00000000000130392000	2023/01/23 15:00:31.612	0.00000000000002949900	2023/01/23 15:00:31.862	0.00000000000021675700	2023/01/23 15:00:32.112	0.00000000000013846500	2023/01/23 15:00:32.363	0.00000000000041471300	2023/01/23 15:00:32.613	0.00000000000072899000	2023/01/23 15:00:32.863	0.00000000000086010800	2023/01/23 15:00:33.114	0.00000000000013525100	2023/01/23 15:00:33.364	0.00000000000003701440	2023/01/23 15:00:34.115	0.00000000002338120000
2023/01/23 15:00:37.437	0.00000000002580750000	2023/01/23 15:00:37.687	0.00000000000130983000	2023/01/23 15:00:37.937	0.00000000000002730660	2023/01/23 15:00:38.187	0.00000000000025669400	2023/01/23 15:00:38.437	0.00000000000012705400	2023/01/23 15:00:38.688	0.00000000000040144200	2023/01/23 15:00:38.938	0.00000000000076131000	2023/01/23 15:00:39.188	0.00000000000092163500	2023/01/23 15:00:39.439	0.00000000000015020400	2023/01/23 15:00:39.689	0.00000000000002170260	2023/01/23 15:00:40.440	0.00000000002354250000
2023/01/23 15:00:43.762	0.00000000002600260000	2023/01/23 15:00:44.012	0.00000000000129075000	2023/01/23 15:00:44.262	0.00000000000003932080	2023/01/23 15:00:44.512	0.00000000000024365400	2023/01/23 15:00:44.762	0.00000000000012546300	2023/01/23 15:00:45.013	0.00000000000037303000	2023/01/23 15:00:45.263	0.00000000000069707300	2023/01/23 15:00:45.513	0.00000000000086979900	2023/01/23 15:00:45.764	0.00000000000014375400	2023/01/23 15:00:46.014	0.00000000000002576130	2023/01/23 15:00:46.765	0.00000000002359620000
2023/01/23 15:00:50.087	0.00000000002601280000	2023/01/23 15:00:50.337	0.00000000000129709000	2023/01/23 15:00:50.587	0.00000000000003882250	2023/01/23 15:00:50.837	0.00000000000023998300	2023/01/23 15:00:51.087	0.00000000000013893300	2023/01/23 15:00:51.338	0.00000000000039701300	2023/01/23 15:00:51.588	0.00000000000070724200	2023/01/23 15:00:51.838	0.00000000000083363600	2023/01/23 15:00:52.089	0.00000000000013337500	2023/01/23 15:00:52.339	0.00000000000002803540	2023/01/23 15:00:53.090	0.00000000002354250000
2023/01/23 15:00:56.412	0.00000000002600910000	2023/01/23 15:00:56.662	0.00000000000132999000	2023/01/23 15:00:56.912	0.00000000000003360660	2023/01/23 15:00:57.162	0.00000000000025296900	2023/01/23 15:00:57.412	0.00000000000011670700	2023/01/23 15:00:57.663	0.00000000000042254500	2023/01/23 15:00:57.913	0.00000000000070632900	2023/01/23 15:00:58.163	0.00000000000088391300	2023/01/23 15:00:58.414	0.00000000000014255500	2023/01/23 15:00:58.664	0.00000000000002322640	2023/01/23 15:00:59.415	0.00000000002338120000
2023/01/23 15:01:02.737	0.00000000002604880000	2023/01/23 15:01:02.987	0.00000000000132880000	2023/01/23 15:01:03.237	0.00000000000002558070	2023/01/23 15:01:03.487	0.00000000000023661800	2023/01/23 15:01:03.737	0.00000000000009468060	2023/01/23 15:01:03.988	0.00000000000037473400	2023/01/23 15:01:04.238	0.00000000000072338400	2023/01/23 15:01:04.488	0.00000000000090210800	2023/01/23 15:01:04.739	0.00000000000014013700	2023/01/23 15:01:04.989	0.00000000000002900830	2023/01/23 15:01:05.740	0.00000000002375750000
